Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
30,"SP P2SC 120 MHz,                 IBM                IBMUnited States",256,83.37,122.88,
31,"T3E,                 Cray/HPE                Government AgencyUnited States",200,74.4,120.0,
32,"VPP700/34,                 Fujitsu/SNI                Leibniz RechenzentrumGermany",34,71.1,74.8,
33,"T3E900,                 Cray/HPE                KISTI Supercomputing CenterSouth Korea",128,69.3,115.2,
34,"T3E900,                 Cray/HPE                University of EdinburghUnited Kingdom",128,69.3,115.2,
35,"SP2/384,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",384,66.3,102.14,
36,"T3E750,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",136,61.3,102.0,
37,"T3E,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",160,61.1,96.0,
38,"SX-4/32,                 NEC                HWW/Universitaet StuttgartGermany",32,60.6,64.0,
39,"SX-4/32,                 NEC                NEC Fuchu PlantJapan",32,60.6,64.0,
40,"SX-4/32,                 NEC                National Institute for Environmental StudiesJapan",32,60.6,64.0,
41,"SX-4/32,                 NEC                Osaka UniversityJapan",32,60.6,64.0,
42,"SX-4/32,                 NEC                Osaka UniversityJapan",32,60.6,64.0,
43,"CM-5/1056,                 Thinking Machines Corporation                Los Alamos National LaboratoryUnited States",1056,59.7,135.17,
44,"VPP500/42,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",42,59.6,67.2,
45,"VPP500/42,                 Fujitsu                Nagoya UniversityJapan",42,59.6,67.2,
46,"SR2201/256,                 Hitachi                Real World Computing (RWCP)Japan",256,58.68,76.8,
47,"VPP500/40,                 Fujitsu                National Institute of GeneticsJapan",40,56.9,64.0,
48,"VPP500/40,                 Fujitsu                University of Tokyo/Institute for Solid State PhysicsJapan",40,56.9,64.0,
49,"T3E,                 Cray/HPE                National Supercomputer Centre (NSC)Sweden",184,55.7,110.4,
50,"T3E,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",136,53.1,81.6,
51,"CM-5/896,                 Thinking Machines Corporation                Minnesota Supercomputer CenterUnited States",896,52.3,114.7,
52,"T3D MC512-8,                 Cray/HPE                Los Alamos National LaboratoryUnited States",512,50.8,76.8,
53,"T3D MC512-8,                 Cray/HPE                Network Computing Services, Inc.United States",512,50.8,76.8,
54,"T3D MC512-8,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",512,50.8,76.8,
55,"T3D MC512-8,                 Cray/HPE                University of EdinburghUnited Kingdom",512,50.8,76.8,
56,"T3E,                 Cray/HPE                CINECAItaly",128,50.4,76.8,
57,"T3E,                 Cray/HPE                Japan Adv. Inst. of Science and Technology (JAIST)Japan",128,50.4,76.8,
58,"T3E,                 Cray/HPE                NRI for Earth Science and Disaster (NIED)Japan",128,50.4,76.8,
59,"SX-4/25,                 NEC                National Aerospace Laboratory of JapanJapan",25,47.55,50.0,
60,"VPP500/32,                 Fujitsu                The Angstrom Technology PartnershipJapan",32,46.1,51.2,
61,"SP2/256,                 IBM                Lawrence Livermore National LaboratoryUnited States",256,44.2,68.09,
62,"SP2/256,                 IBM                Lawrence Livermore National LaboratoryUnited States",256,44.2,68.09,
63,"SP2/256,                 IBM                Scientific Supercomputing Center KarlsruheGermany",256,44.2,68.09,
64,"VPP500/28,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",28,40.4,44.8,
65,"SX-4/20,                 NEC                Japan Marine Science and TechnologyJapan",20,38.2,40.0,
66,"SX-4/20,                 NEC                National Research Institute for MetalsJapan",20,38.2,40.0,
67,"SX-4/20,                 NEC                Toyota Central Research & DevelopmentJapan",20,38.2,40.0,
68,"T3E900,                 Cray/HPE                Phillips Petroleum CompanyUnited States",64,34.8,57.6,
69,"T3E,                 Cray/HPE                Norwegian University of Science and TechnologyNorway",88,34.6,52.8,
70,"T3E,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",88,34.6,52.8,
71,"VPP300/16,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",16,34.1,35.2,
72,"VPP300/16,                 Fujitsu                Japan Science and TechnologyJapan",16,34.1,35.2,
73,"VPP300/16,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",16,34.1,35.2,
74,"VPP300/16,                 Fujitsu/SNI                Scientific Supercomputing Center KarlsruheGermany",16,34.1,35.2,
75,"XP/S-MP 41,                 Intel                Air Force Research LaboratoryUnited States",816,33.7,40.8,
76,"SP P2SC 120 MHz,                 IBM                DOE/SC/Argonne National LaboratoryUnited States",94,32.05,45.12,
77,"T3E,                 Cray/HPE                The Scripps Research InstituteUnited States",80,31.5,48.0,
78,"SX-4/16,                 NEC                Atmospheric Environment Service (AES)Canada",16,30.71,32.0,
79,"SX-4/16,                 NEC                Danish Meteorological InstituteDenmark",16,30.71,32.0,
80,"SX-4/16,                 NEC                National Aerospace Laboratory (NLR)Netherlands",16,30.71,32.0,
81,"SX-4/16,                 NEC                National Cardiovascular CenterJapan",16,30.71,32.0,
82,"SX-4/16,                 NEC                Swiss Scientific Computing Center (CSCS)Switzerland",16,30.71,32.0,
83,"CM-5/512,                 Thinking Machines Corporation                National Security AgencyUnited States",512,30.4,65.54,
84,"T932/321024,                 Cray/HPE                GovernmentUnited States",32,29.36,57.6,
85,"T932/321024,                 Cray/HPE                GovernmentUnited States",32,29.36,57.6,
86,"T932/321024,                 Cray/HPE                NRI for Earth Science and Disaster (NIED)Japan",32,29.36,57.6,
87,"T932/321024,                 Cray/HPE                Nippon Telegraph and Telephone (NTT)Japan",32,29.36,57.6,
88,"SP2/160,                 IBM                NASA/Ames Research Center/NASUnited States",160,28.7,42.56,
89,"S-3800/480,                 Hitachi                Hitachi Ltd. Enterprise Server DivisionJapan",4,28.4,32.0,
90,"S-3800/480,                 Hitachi                Japan Meteorological AgencyJapan",4,28.4,32.0,
91,"S-3800/480,                 Hitachi                University of TokyoJapan",4,28.4,32.0,
92,"VPP300/13,                 Fujitsu                Australian National UniversityAustralia",13,27.7,28.6,
93,"T932/241024,                 Cray/HPE                Ford Motor CompanyUnited States",24,26.17,43.2,
94,"VPP300/12,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",12,25.6,26.4,
95,"T3D MC256-8/464,                 Cray/HPE                Bear StearnsUnited States",256,25.3,38.4,
96,"T3D SC256-8/264,                 Cray/HPE                Caltech/JPLUnited States",256,25.3,38.4,
97,"T3D MC256-8,                 Cray/HPE                Defense Research Agency (DRA)United Kingdom",256,25.3,38.4,
98,"T3D MC256-8,                 Cray/HPE                Ecole Polytechnique Federale de LausanneSwitzerland",256,25.3,38.4,
99,"T3D SC256-8/364,                 Cray/HPE                NERSC/LLNLUnited States",256,25.3,38.4,
100,"T3D MC256-8,                 Cray/HPE                Petroleum Company (A)United States",256,25.3,38.4,
