Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"SX-4/16,                 NEC                National Cardiovascular CenterJapan",16,31.1,32.0,
202,"SX-4/16,                 NEC                Swiss Scientific Computing Center (CSCS)Switzerland",16,31.1,32.0,
203,"AlphaServer 8400 Cluster,                 HPE                Sandia National LaboratoriesUnited States",84,30.9,102.9,
204,"AlphaServer 8400 Cluster,                 HPE                Lawrence Livermore National LaboratoryUnited States",80,30.9,98.0,
205,"AlphaServer 8400 Cluster,                 HPE                Digital Equipment CorporationUnited States",64,30.9,78.4,
206,"SP PC604e 332 MHz,                 IBM                GTE CommunicationsUnited States",96,30.75,63.74,
207,"SP PC604e 332 MHz,                 IBM                Prudential InsuranceUnited States",96,30.75,63.74,
208,"SP PC604e 332 MHz,                 IBM                SAPUnited States",96,30.75,63.74,
209,"ORIGIN 2000,                 HPE                VastarUnited States",96,30.5,37.44,
210,"SP P2SC 160 MHz,                 IBM                TRWUnited States",66,30.31,42.24,
211,"HPC 10000 333 MHz,                 Oracle                Bell CanadaCanada",56,30.27,37.29,
212,"HPC 10000 333 MHz,                 Oracle                Lexis NexisUnited States",56,30.27,37.29,
213,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",64,29.45,40.96,
214,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",64,29.45,40.96,
215,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",64,29.45,40.96,
216,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",64,29.45,40.96,
217,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",64,29.45,40.96,
218,"SP P2SC 160 MHz,                 IBM                IBMUnited States",64,29.45,40.96,
219,"T932/321024,                 Cray/HPE                Automotive Manufacturer (A)Japan",32,29.36,57.6,
220,"T932/321024,                 Cray/HPE                GovernmentUnited States",32,29.36,57.6,
221,"T932/321024,                 Cray/HPE                GovernmentUnited States",32,29.36,57.6,
222,"T932/321024,                 Cray/HPE                GovernmentUnited States",32,29.36,57.6,
223,"T932/321024,                 Cray/HPE                NRI for Earth Science and Disaster (NIED)Japan",32,29.36,57.6,
