Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
101,"SP2/48,                 IBM                NASA/Langley Research CenterUnited States",48,8.6,12.77,
102,"SP2/48,                 IBM                Okazaki Bunshi KenJapan",48,8.6,12.77,
103,"SP2/43,                 IBM                Potsdam Institute for Climate Impact ResearchGermany",43,7.72,11.44,
104,"CM-5E/128,                 Thinking Machines Corporation                The Angstrom Technology PartnershipJapan",128,7.7,20.48,
105,"CM-5/128,                 Thinking Machines Corporation                American ExpressUnited States",128,7.7,16.38,
106,"CM-5/128,                 Thinking Machines Corporation                GovernmentUnited States",128,7.7,16.38,
107,"CM-5/128,                 Thinking Machines Corporation                Institut de Physique du Globe de Paris (IPG)France",128,7.7,16.38,
108,"CM-5/128,                 Thinking Machines Corporation                MITUnited States",128,7.7,16.38,
109,"CM-5/128,                 Thinking Machines Corporation                Mobil / Technical CenterUnited States",128,7.7,16.38,
110,"CM-5/128,                 Thinking Machines Corporation                NASA/Ames Research Center/NASUnited States",128,7.7,16.38,
111,"XP/S20,                 Intel                Air Force Research LaboratoryUnited States",256,7.6,12.8,
112,"XP/S20,                 Intel                Japan Atomic Energy Research InstituteJapan",256,7.6,12.8,
113,"XP/S20,                 Intel                Okayama UniversityJapan",256,7.6,12.8,
114,"S-3800/180,                 Hitachi                Central Research Institute of Electric Power Industry/CRIEPIJapan",1,7.4,8.0,
115,"S-3800/180,                 Hitachi                Hitachi Ltd. Energy Res. Lab.Japan",1,7.4,8.0,
116,"S-3800/180,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",1,7.4,8.0,
117,"GC PowerPlus/192,                 Parsytec                Universitaet Heidelberg - IWRGermany",192,7.21,15.36,
118,"GC PowerPlus/192,                 Parsytec                Universitaet Paderborn - PC2Germany",192,7.21,15.36,
119,"SP2/40,                 IBM                National Cancer Research InstituteJapan",40,7.2,10.64,
120,"SP2/40,                 IBM                UNI-CDenmark",40,7.2,10.64,
121,"S-3800/260,                 Hitachi                Suzuki MotorJapan",2,7.1,8.0,
122,"Y-MP C98/8512,                 Cray/HPE                Cray ResearchUnited States",8,6.85,7.62,
123,"Y-MP C98/8512,                 Cray/HPE                Electricite de FranceFrance",8,6.85,7.62,
124,"Y-MP C916/8256,                 Cray/HPE                Fleet Numerical Meteorology and Oceanography CenterUnited States",8,6.85,7.62,
125,"Y-MP C98/8512,                 Cray/HPE                IDRISFrance",8,6.85,7.62,
126,"Y-MP C98/81024,                 Cray/HPE                Manufacturer (G)United States",8,6.85,7.62,
127,"Y-MP C98/8256,                 Cray/HPE                Meteo FranceFrance",8,6.85,7.62,
128,"Y-MP C916/8512,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",8,6.85,7.62,
129,"Y-MP C916/8256,                 Cray/HPE                NASA/Ames Research Center/CCFUnited States",8,6.85,7.62,
130,"Y-MP C98/8128,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",8,6.85,7.62,
131,"SP2/36,                 IBM                Rensselaer Polytechnic InstituteUnited States",36,6.5,9.58,
132,"T3D MC64-8,                 Cray/HPE                CINECAItaly",64,6.4,9.6,
133,"T3D MC64-2,                 Cray/HPE                Mitsubishi Electric CorporationJapan",64,6.4,9.6,
134,"T3D MCA64-8,                 Cray/HPE                NASA/Lewis Research CenterUnited States",64,6.4,9.6,
135,"T3D MCA64-8,                 Cray/HPE                National Center for Atmospheric Research (NCAR)United States",64,6.4,9.6,
136,"KSR2-110,                 KSR/Siemens-Nixdorf                Universitaet MannheimGermany",110,6.38,8.8,
137,"XP/S15,                 Intel                NASA/Ames Research Center/NASUnited States",208,6.25,10.4,
138,"XP/S15,                 Intel                NOAAUnited States",208,6.25,10.4,
139,"SP2/34,                 IBM                GMDGermany",34,6.15,9.04,
140,"XP/S14,                 Intel                Grant TensorUnited States",192,5.8,9.6,
141,"SP2/32,                 IBM                CINECAItaly",32,5.8,8.51,
142,"SP2/32,                 IBM                Centre Informatique National (CINES)France",32,5.8,8.51,
143,"SP2/32,                 IBM                China Meteorological AdministrationChina",32,5.8,8.51,
144,"SP2/32,                 IBM                IBM Thomas J. Watson Research CenterUnited States",32,5.8,8.51,
145,"SX-3/41R,                 NEC                Japan Atomic Energy Research InstituteJapan",4,5.8,6.4,
146,"SX-3/14R,                 NEC                Osaka UniversityJapan",1,5.8,6.4,
147,"SX-3/14R,                 NEC                Toyota Central Research & DevelopmentJapan",1,5.8,6.4,
148,"CM-5/96,                 Thinking Machines Corporation                EpsilonUnited States",96,5.7,12.29,
149,"CM-5/96,                 Thinking Machines Corporation                University of California at BerkeleyUnited States",96,5.7,12.29,
150,"VPP500/4,                 Fujitsu                FujitsuUnited States",4,5.6,6.4,
151,"VPP500/4,                 Fujitsu                IFP Energies nouvellesFrance",4,5.6,6.4,
