Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"SX-5/16A,                 NEC                Tohoku University, Institute of Fluid ScienceJapan",16,125.8,128.0,
302,"SP Power3 200 MHz,                 IBM                IBM Thomas J. Watson Research CenterUnited States",212,124.4,169.6,
303,"SP PC604e 332 MHz,                 IBM                Philips LightingNetherlands",298,124.0,197.8,
304,"SP Power3 375 MHz,                 IBM                Bank (I)United Kingdom",120,124.0,180.0,
305,"SP Power3 375 MHz,                 IBM                Geco-PraklaUnited States",120,124.0,180.0,
306,"SP Power3 375 MHz,                 IBM                Georgia Institute of TechnologyUnited States",120,124.0,180.0,
307,"SP Power3 375 MHz,                 IBM                Western GeophysicalUnited Kingdom",120,124.0,180.0,
308,"ORIGIN 3000 400 MHz,                 HPE                Hospital for Sick Children/University of TorontoCanada",192,124.0,153.6,
309,"V2500/HyperPlex,                 HPE                Lockheed MartinUnited States",160,123.3,281.6,
310,"SP PC604e 332 MHz,                 IBM                Banque National ParisFrance",292,122.0,193.8,
311,"SX-4/64M2,                 NEC                Meteorological Service of Canada (MSC)Canada",64,122.0,128.0,
312,"SX-4/64M2,                 NEC                National Institute for Fusion Science (NIFS)Japan",64,122.0,128.0,
313,"HPC 420 400 MHz Cluster,                 Oracle                Financial ServicesUnited States",180,121.9,144.0,
314,"N4000 550 MHz/HyperPlex,                 HPE                DaimlerChryslerUnited States",176,121.6,387.2,
315,"Greatwhite - AlphaServer SC ES40/EV67,                 HPE                SharcNetCanada",121,121.3,161.33,
316,"ORIGIN 2000 300 MHz,                 HPE                Centre Informatique National (CINES)France",256,121.0,153.6,
317,"ORIGIN 2000 300 MHz,                 HPE                GSIC Center, Tokyo Institute of TechnologyJapan",256,121.0,153.6,
318,"ORIGIN 2000 300 MHz,                 HPE                Institute for Molecular Science/ Okazaki Nat. Res. InstituteJapan",256,121.0,153.6,
319,"SX-5/32Me2,                 NEC                HWW/Universitaet StuttgartGermany",32,121.0,128.0,
320,"Dell PowerEdge Cluster Windows 2000,                 DELL EMC                Cornell Theory CenterUnited States",252,120.7,252.0,
321,"SP PC604e 332 MHz,                 IBM                AlcatelFrance",288,120.0,191.3,
322,"SP Power3 375 MHz,                 IBM                EquifaxUnited States",116,120.0,174.0,
323,"SP Power3 375 MHz,                 IBM                Lloyds TSBUnited Kingdom",116,120.0,174.0,
324,"SP Power3 375 MHz,                 IBM                TRWUnited States",116,120.0,174.0,
325,"HPC 10000 400 MHz Cluster,                 Oracle                AirlineUnited Kingdom",192,118.16,153.6,
326,"HPC 10000 400 MHz Cluster,                 Oracle                Bank (B)Germany",192,118.16,153.6,
327,"HPC 10000 400 MHz Cluster,                 Oracle                Bank (D)Italy",192,118.16,153.6,
328,"HPC 10000 400 MHz Cluster,                 Oracle                BellSouthUnited States",192,118.16,153.6,
329,"HPC 10000 400 MHz Cluster,                 Oracle                Chase GlobalNetUnited States",192,118.16,153.6,
330,"HPC 10000 400 MHz Cluster,                 Oracle                Financial ServicesUnited Kingdom",192,118.16,153.6,
331,"HPC 10000 400 MHz Cluster,                 Oracle                GatewayUnited States",192,118.16,153.6,
332,"HPC 10000 400 MHz Cluster,                 Oracle                RakutenJapan",192,118.16,153.6,
333,"HPC 10000 400 MHz Cluster,                 Oracle                Telecommunication CompanyJapan",192,118.16,153.6,
334,"HPC 10000 400 MHz Cluster,                 Oracle                EDSUnited States",192,118.1,153.6,
335,"HPC 10000 400 MHz Cluster,                 Oracle                Telcel Radiomovil DipsaMexico",192,118.1,153.6,
336,"PRIMEPOWER2000 675 MHz,                 Fujitsu                Fujitsu System Evaluation CenterJapan",128,118.0,259.2,
337,"T3E,                 Cray/HPE                GovernmentUnited States",268,117.0,160.8,
338,"T3E,                 Cray/HPE                IDRISFrance",268,117.0,160.8,
339,"T3E,                 Cray/HPE                National Supercomputer Centre (NSC)Sweden",268,117.0,160.8,
340,"T3E,                 Cray/HPE                Texas Advanced Computing Center/Univ. of TexasUnited States",268,117.0,160.8,
341,"SP Power3 375 MHz,                 IBM                Automotive Manufacturer (F)Italy",112,116.0,168.0,
342,"SP Power3 375 MHz,                 IBM                Geco-PraklaUnited States",112,116.0,168.0,
343,"SP Power3 375 MHz,                 IBM                HSCBUnited Kingdom",112,116.0,168.0,
344,"SP Power3 375 MHz,                 IBM                Petroleum Geo-ServicesUnited States",112,116.0,168.0,
345,"SP Power3 375 MHz,                 IBM                State of IllinoisUnited States",112,116.0,168.0,
346,"SP Power3 375 MHz,                 IBM                ThyssenKrupp Information SystemsGermany",112,116.0,168.0,
347,"SP Power3 375 MHz,                 IBM                TriatonGermany",112,116.0,168.0,
348,"SP Power3 375 MHz,                 IBM                VolvoSweden",112,116.0,168.0,
349,"T3E1200,                 Cray/HPE                National Institute of Water and Atmospheric ResearchNew Zealand",140,115.9,168.0,
350,"PRIMERGY CL460J (P4 1.7 GHz),                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",64,115.7,217.6,
351,"SR8000/16,                 Hitachi                HWW/Universitaet Stuttgart & DLRGermany",16,115.0,128.0,
352,"T3E1350,                 Cray/HPE                GovernmentUnited States",148,113.9,199.8,
353,"T3E1350,                 Cray/HPE                Phillips Petroleum CompanyUnited States",132,113.9,178.2,
354,"SP PC604e 332 MHz,                 IBM                Sprint PCSUnited States",268,112.0,177.9,
355,"SP Power3 375 MHz,                 IBM                Allianz VersicherungsgruppeGermany",108,112.0,162.0,
356,"SP Power3 375 MHz,                 IBM                Banco VitalicoAustria",108,112.0,162.0,
357,"SP Power3 375 MHz,                 IBM                British AirwaysUnited Kingdom",108,112.0,162.0,
358,"SP Power3 375 MHz,                 IBM                Philip MorrisUnited States",108,112.0,162.0,
359,"VPP5000/12,                 Fujitsu                National Institute of GeneticsJapan",12,112.0,115.2,
360,"T3E1200,                 Cray/HPE                Japan Adv. Inst. of Science and Technology (JAIST)Japan",134,110.9,160.8,
361,"HPC 420 450 MHz Cluster,                 Oracle                University of AdelaideAustralia",160,110.01,144.0,
362,"SP P2SC 160 MHz,                 IBM                AWEUnited Kingdom",252,109.9,161.2,
363,"ORIGIN 2000 300 MHz - Eth-Cluster,                 HPE                Ford Motor CompanyUnited States",384,109.5,230.4,
364,"ORIGIN 2000 300 MHz - Eth-Cluster,                 HPE                University of Tokyo/Institute for Solid State PhysicsJapan",384,109.5,230.4,
365,"SuperDome/HyperPlex,                 HPE                SberBankRussia",72,109.1,158.4,
366,"SP PC604e 332 MHz,                 IBM                ThyssenKrupp Information SystemsGermany",260,109.0,172.6,
367,"SP PC604e 332 MHz,                 IBM                BASFGermany",256,108.1,169.98,
368,"SP PC604e 332 MHz,                 IBM                Japan Adv. Inst. of Science and Technology (JAIST)Japan",256,108.1,169.98,
369,"ALiCE EV67 616 MHz,                 HPE                Universitaet WuppertalGermany",128,108.0,157.7,
370,"T3E900,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",172,107.0,154.8,
371,"ORIGIN 3000 500 MHz,                 HPE                CINECAItaly",128,106.9,128.0,
372,"ORIGIN 3000 500 MHz,                 HPE                Ecole Polytechnique Federale de LausanneSwitzerland",128,106.9,128.0,
373,"ORIGIN 3000 500 MHz,                 HPE                Naval Research Laboratory (NRL)United States",128,106.9,128.0,
374,"V2500/HyperPlex,                 HPE                Caltech/JPLUnited States",128,106.1,225.28,
