Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"ORIGIN 2000,                 HPE                TexacoUnited States",64,20.75,24.96,
402,"ORIGIN 2000,                 HPE                US Air ForceUnited States",64,20.75,24.96,
403,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",64,20.75,24.96,
404,"ORIGIN 2000,                 HPE                University of QueenslandAustralia",64,20.75,24.96,
405,"ORIGIN 2000,                 HPE                University of UtahUnited States",64,20.75,24.96,
406,"ORIGIN 2000,                 HPE                University of ValenciaSpain",64,20.75,24.96,
407,"SP2/110,                 IBM                National Center for High Performance ComputingTaiwan",110,20.37,29.21,
408,"HPC 10000,                 Oracle                AT&T BMDUnited States",48,20.3,24.0,
409,"HPC 10000,                 Oracle                American AirlinesUnited States",48,20.3,24.0,
410,"HPC 10000,                 Oracle                Cincinnati Bell Information Systems (CBIS)United States",48,20.3,24.0,
411,"HPC 10000,                 Oracle                Daiei InformationJapan",48,20.3,24.0,
412,"HPC 10000,                 Oracle                Daiei InformationJapan",48,20.3,24.0,
413,"HPC 10000,                 Oracle                Internal Revenue Service (IRS) - TAPSUnited States",48,20.3,24.0,
414,"HPC 10000,                 Oracle                KwiksaveUnited Kingdom",48,20.3,24.0,
415,"HPC 10000,                 Oracle                Lockheed MartinUnited States",48,20.3,24.0,
416,"HPC 10000,                 Oracle                Ministry of the InteriorSouth Korea",48,20.3,24.0,
417,"HPC 10000,                 Oracle                Ministry of the InteriorSouth Korea",48,20.3,24.0,
418,"HPC 10000,                 Oracle                National Reserve BankRussia",48,20.3,24.0,
419,"HPC 10000,                 Oracle                Oracle CorporationUnited States",48,20.3,24.0,
420,"HPC 10000,                 Oracle                Oracle CorporationUnited States",48,20.3,24.0,
421,"HPC 10000,                 Oracle                Toshiba Corp - Power Systems & Service CompanyJapan",48,20.3,24.0,
422,"HPC 10000 333 MHz,                 Oracle                EDS de MexicoMexico",36,20.11,23.97,
423,"HPC 10000 333 MHz,                 Oracle                GovernmentUnited States",36,20.11,23.97,
424,"HPC 10000 333 MHz,                 Oracle                R.L. PolkUnited States",36,20.11,23.97,
425,"HPC 10000 333 MHz,                 Oracle                Tennessee Valley Authority (TVA)United States",36,20.11,23.97,
426,"HPC 10000 333 MHz,                 Oracle                University Northern ArizonaUnited States",36,20.11,23.97,
427,"HPC 10000 333 MHz,                 Oracle                W.W. GraingerUnited States",36,20.11,23.97,
428,"T916/161024,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",16,19.98,28.8,
429,"T916/16512,                 Cray/HPE                Nissan MotorJapan",16,19.98,28.8,
430,"ORIGIN 2000 250 MHz,                 HPE                GovernmentUnited States",48,19.73,24.0,
431,"ORIGIN 2000 250 MHz,                 HPE                GovernmentUnited States",48,19.73,24.0,
432,"ORIGIN 2000 250 MHz,                 HPE                Western GeophysicalUnited States",48,19.73,24.0,
433,"HPC 10000 333 MHz,                 Oracle                Emery WorldwideUnited States",35,19.56,23.31,
434,"HPC 10000 333 MHz,                 Oracle                Medline IndustriesUnited States",35,19.56,23.31,
435,"HPC 10000 333 MHz,                 Oracle                RAG InformatikGermany",35,19.56,23.31,
436,"HPC 10000 333 MHz,                 Oracle                SprintUnited States",35,19.56,23.31,
437,"SP PC604e 332 MHz,                 IBM                DVG BankGermany",60,19.51,39.84,
438,"HPC 10000,                 Oracle                American ExpressUnited States",46,19.48,23.0,
439,"SP P2SC 160 MHz,                 IBM                Centre de Supercomputacio de CatalunyaSpain",42,19.46,26.88,
440,"SP P2SC 160 MHz,                 IBM                Telecom Denmark (Danadata)Denmark",42,19.46,26.88,
441,"HPC 6500 Cluster,                 Oracle                CiscoUnited States",48,19.42,24.0,
442,"SP2/104,                 IBM                MCI WorldcomUnited States",104,19.34,27.62,
443,"SP2/104,                 IBM                NIH (National Institutes of Health)United States",104,19.34,27.62,
444,"VPP300/9,                 Fujitsu                ECMWFUnited Kingdom",9,19.2,19.8,
