Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                ShellNetherlands",1024,289.0,1024.0,
402,"SP Power3 375 MHz,                 IBM                US Army Space and Missile Defense CommandUnited States",284,288.0,426.0,
403,"SuperDome 875 MHz/HyperPlex,                 HPE                BMW AGGermany",128,286.0,448.0,
404,"SuperDome 875 MHz/HyperPlex,                 HPE                BMW AGGermany",128,286.0,448.0,
405,"SuperDome 875 MHz/HyperPlex,                 HPE                GovernmentUnited Kingdom",128,286.0,448.0,
406,"SuperDome 875 MHz/HyperPlex,                 HPE                GovernmentGermany",128,286.0,448.0,
407,"SuperDome 875 MHz/HyperPlex,                 HPE                Marubeni CorpJapan",128,286.0,448.0,
408,"SuperDome 875 MHz/HyperPlex,                 HPE                Maryville Data SystemsUnited States",128,286.0,448.0,
409,"SuperDome 875 MHz/HyperPlex,                 HPE                Samsung SDSSouth Korea",128,286.0,448.0,
410,"SuperDome 875 MHz/HyperPlex,                 HPE                T-SystemsSpain",128,286.0,448.0,
411,"TeraGrid Cluster Itanium 2 1 GHz - Myrinet,                 IBM                CaltechUnited States",92,286.0,368.0,
412,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
413,"COMPAS-ECCO meta cluster, PIII 1 GHz, Myrinet, Rocks,                 IBM                UCSD/Cal-IT^2/SDSCUnited States",480,285.9,480.0,
414,"SuperDome 875 MHz/HyperPlex,                 HPE                Adiva Computertechnologie GmbHGermany",128,285.8,448.0,
415,"SuperDome 875 MHz/HyperPlex,                 HPE                BMW AGGermany",128,285.8,448.0,
416,"SuperDome 875 MHz/HyperPlex,                 HPE                CiscoUnited States",128,285.8,448.0,
417,"SuperDome 875 MHz/HyperPlex,                 HPE                Continental Teves AGGermany",128,285.8,448.0,
418,"SuperDome 875 MHz/HyperPlex,                 HPE                DeTeCSMGermany",128,285.8,448.0,
419,"SuperDome 875 MHz/HyperPlex,                 HPE                DeTeCSMGermany",128,285.8,448.0,
420,"SuperDome 875 MHz/HyperPlex,                 HPE                GMACUnited States",128,285.8,448.0,
421,"SuperDome 875 MHz/HyperPlex,                 HPE                Hutchison TelecomHong Kong",128,285.8,448.0,
422,"SuperDome 875 MHz/HyperPlex,                 HPE                T-SystemsGermany",128,285.8,448.0,
423,"SuperDome 875 MHz/HyperPlex,                 HPE                Telecom Italia MobileItaly",128,285.8,448.0,
424,"Netfinity Cluster PIII 933 MHz - Myrinet,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",520,285.0,485.16,
425,"SuperDome 875 MHz/HyperPlex,                 HPE                DM DataDenmark",128,284.4,448.0,
426,"SuperDome 875 MHz/HyperPlex,                 HPE                HitachiJapan",128,284.4,448.0,
427,"SuperDome 875 MHz/HyperPlex,                 HPE                Samsung Fire & InsuranceSouth Korea",128,284.4,448.0,
428,"SuperDome 875 MHz/HyperPlex,                 HPE                TTL Information Technology AGGermany",128,284.4,448.0,
429,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
430,"ORIGIN 3000 500 MHz,                 HPE                Ford Motor CompanyUnited States",332,282.0,332.0,
431,"BoB - Precision 530 Cluster - 1.7 GHz - GigEth,                 DELL EMC                University of Notre DameUnited States",208,280.5,707.2,
432,"ORIGIN 3000 700 MHz,                 HPE                Fleet Numerical Meteorology and Oceanography CenterUnited States",256,279.9,358.0,
433,"ORIGIN 3000 700 MHz,                 HPE                GovernmentUnited States",256,279.9,358.0,
434,"ORIGIN 3000 700 MHz,                 HPE                GovernmentUnited States",256,279.9,358.0,
435,"ORIGIN 3000 700 MHz,                 HPE                SGIUnited States",256,279.9,358.0,
436,"ORIGIN 3000 700 MHz,                 HPE                University of AlbertaCanada",256,279.9,358.0,
437,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                Boston UniversityUnited States",112,279.0,582.4,
438,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                Volkswagen BankGermany",112,279.0,582.4,
439,"SuperDome/HyperPlex,                 HPE                Telkom SASouth Africa",192,278.8,422.4,
440,"SuperDome/HyperPlex,                 HPE                VodafoneUnited Kingdom",192,278.8,422.4,
441,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Texas InstrumentsFrance",132,278.0,633.6,
442,"pSeries 690 1.1GHz GigEth,                 IBM                Avon ProductsUnited States",138,277.0,607.2,
443,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
444,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                University of Alabama at BirminghamUnited States",128,274.0,614.4,
445,"ORIGIN 3000 600 MHz,                 HPE                Bundesanstalt fuer WasserbauGermany",288,272.7,345.6,
446,"Netfinity Cluster PIII 933 MHz - Eth,                 IBM                Geoscience (C)Egypt",1024,269.0,955.3,
447,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
448,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,263.6,341.33,
449,"AlphaServer SC ES40/EV67,                 HPE                Pittsburgh Supercomputing CenterUnited States",256,263.6,341.33,
450,"SP Power3 375 MHz,                 IBM                DeTeCSMGermany",260,262.0,390.0,
451,"rp8400 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",128,261.1,384.0,
452,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Max-Planck-Gesellschaft MPI/IPPGermany",116,260.2,556.8,
453,"pSeries 690 1.1GHz,                 IBM                Air Force Weather AgencyUnited States",104,260.0,457.6,
454,"SP Power3 375 MHz,                 IBM                Purdue UniversityUnited States",256,257.0,384.0,
455,"SP Power3 375 MHz,                 IBM                Scientific Supercomputing Center KarlsruheGermany",256,257.0,384.0,
456,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                University of VictoriaCanada",112,255.6,537.6,
457,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
458,"SuperDome 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",128,254.9,384.0,
459,"SX-6/32M4,                 NEC                National Institute for Space Research/CPTECBrazil",32,253.6,256.0,
460,"SX-6/32M4,                 NEC                United Kingdom Meteorological OfficeUnited Kingdom",32,253.6,256.0,
461,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                BOUYGTELFrance",96,253.2,499.2,
462,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                BoeingUnited States",96,253.2,499.2,
