Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
343,"SP P2SC 160 MHz,                 IBM                Ensign GeophysicsUnited Kingdom",48,22.19,30.72,
344,"SP P2SC 160 MHz,                 IBM                GovernmentJapan",48,22.19,30.72,
345,"SP P2SC 160 MHz,                 IBM                Queen's University of Belfast/Trinity College Dub.United Kingdom",48,22.19,30.72,
346,"SP P2SC 160 MHz,                 IBM                University of Hong KongHong Kong",48,22.19,30.72,
347,"T3E900,                 Cray/HPE                MIT Lincoln Laboratory Supercomputing CenterUnited States",34,22.1,30.6,
348,"VPP500/15,                 Fujitsu                Kyoto UniversityJapan",15,22.1,24.0,
349,"SP PC604e 332 MHz,                 IBM                SprintUnited States",68,22.07,45.15,
350,"T3E,                 Cray/HPE                Mobil / Technical CenterUnited States",50,22.06,30.0,
351,"SP P2SC 160 MHz,                 IBM                Baker HughesUnited States",47,21.73,30.08,
352,"HPC 10000,                 Oracle                INEMSpain",52,21.68,26.0,
353,"HPC 10000,                 Oracle                Micron TechnologyUnited States",52,21.68,26.0,
354,"HPC 10000,                 Oracle                Viag InterkomGermany",52,21.68,26.0,
355,"HPC 10000,                 Oracle                Viag InterkomGermany",52,21.68,26.0,
356,"S-3800/380,                 Hitachi                Hokkaido UniversityJapan",3,21.6,24.0,
357,"S-3800/380,                 Hitachi                Institute for Materials Research, Tohoku University (IMR)Japan",3,21.6,24.0,
358,"SP P2SC 160 MHz,                 IBM                Indiana UniversityUnited States",46,21.28,29.44,
359,"HPC 10000,                 Oracle                Allstate InsuranceUnited States",50,21.05,25.0,
360,"HPC 10000,                 Oracle                GTE CommunicationsUnited States",50,21.05,25.0,
361,"SP PC604e 332 MHz,                 IBM                Deutsche Telekom AGGermany",64,20.83,42.49,
362,"SP PC604e 332 MHz,                 IBM                GTE CommunicationsUnited States",64,20.83,42.49,
363,"SP PC604e 332 MHz,                 IBM                GovernmentJapan",64,20.83,42.49,
364,"SP PC604e 332 MHz,                 IBM                LufthansaGermany",64,20.83,42.49,
365,"SP PC604e 332 MHz,                 IBM                Procter and GambleUnited States",64,20.83,42.49,
366,"SP PC604e 332 MHz,                 IBM                Sobeys CanadaCanada",64,20.83,42.49,
367,"SP PC604e 332 MHz,                 IBM                University of California, Los AngelesUnited States",64,20.83,42.49,
368,"SP PC604e 332 MHz,                 IBM                WitcoUnited States",64,20.83,42.49,
369,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",64,20.75,24.96,
370,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",64,20.75,24.96,
371,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",64,20.75,24.96,
372,"ORIGIN 2000,                 HPE                Arnold Engineering Development Center (AEDC)United States",64,20.75,24.96,
373,"ORIGIN 2000,                 HPE                Automotive ManufacturerJapan",64,20.75,24.96,
374,"ORIGIN 2000,                 HPE                Automotive ManufacturerJapan",64,20.75,24.96,
375,"ORIGIN 2000,                 HPE                Boston UniversityUnited States",64,20.75,24.96,
376,"ORIGIN 2000,                 HPE                Boston UniversityUnited States",64,20.75,24.96,
377,"ORIGIN 2000,                 HPE                Boston UniversityUnited States",64,20.75,24.96,
378,"ORIGIN 2000,                 HPE                Centre de Res. Inform. de Haute Normandie (CRIHAN)France",64,20.75,24.96,
379,"ORIGIN 2000,                 HPE                Chalmers University of TechnologySweden",64,20.75,24.96,
380,"ORIGIN 2000,                 HPE                Compagnie Generale de Geophysique (CGG)United Kingdom",64,20.75,24.96,
381,"ORIGIN 2000,                 HPE                DOE/SC/LBNL/NERSCUnited States",64,20.75,24.96,
382,"ORIGIN 2000,                 HPE                E-Systems/RaytheonUnited States",64,20.75,24.96,
383,"ORIGIN 2000,                 HPE                E-Systems/RaytheonUnited States",64,20.75,24.96,
384,"ORIGIN 2000,                 HPE                E-Systems/RaytheonUnited States",64,20.75,24.96,
385,"ORIGIN 2000,                 HPE                Ecole Polytechnique Federale de LausanneSwitzerland",64,20.75,24.96,
386,"ORIGIN 2000,                 HPE                GovernmentUnited States",64,20.75,24.96,
387,"ORIGIN 2000,                 HPE                GovernmentUnited States",64,20.75,24.96,
388,"ORIGIN 2000,                 HPE                INRIA-Lorraine/Centre Charles HermiteFrance",64,20.75,24.96,
389,"ORIGIN 2000,                 HPE                Indiana UniversityUnited States",64,20.75,24.96,
390,"ORIGIN 2000,                 HPE                Lockheed MartinUnited States",64,20.75,24.96,
391,"ORIGIN 2000,                 HPE                Manufacturer (G)United States",64,20.75,24.96,
392,"ORIGIN 2000,                 HPE                NASA/Ames Research Center/NAS/DAOUnited States",64,20.75,24.96,
393,"ORIGIN 2000,                 HPE                NASA/Ames Research Center/NAS/DAOUnited States",64,20.75,24.96,
394,"ORIGIN 2000,                 HPE                NASA/Langley Research CenterUnited States",64,20.75,24.96,
395,"ORIGIN 2000,                 HPE                NSWCUnited States",64,20.75,24.96,
396,"ORIGIN 2000,                 HPE                Princeton UniversityUnited States",64,20.75,24.96,
397,"ORIGIN 2000,                 HPE                RaytheonUnited States",64,20.75,24.96,
398,"ORIGIN 2000,                 HPE                RaytheonUnited States",64,20.75,24.96,
399,"ORIGIN 2000,                 HPE                Sandia National LaboratoriesUnited States",64,20.75,24.96,
400,"ORIGIN 2000,                 HPE                Sylvest Management SystemsUnited States",64,20.75,24.96,
