Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"ORIGIN 2000,                 HPE                University of QueenslandAustralia",64,20.1,24.96,
302,"ORIGIN 2000,                 HPE                University of UtahUnited States",64,20.1,24.96,
303,"ORIGIN 2000,                 HPE                University of ValenciaSpain",64,20.1,24.96,
304,"ORIGIN 2000,                 HPE                VastarUnited States",64,20.1,24.96,
305,"T916/161024,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",16,19.98,28.8,
306,"T916/16512,                 Cray/HPE                Nissan MotorJapan",16,19.98,28.8,
307,"SP P2SC 120 MHz,                 IBM                Chase ManhattanUnited States",56,19.75,26.88,
308,"T3E900,                 Cray/HPE                MIT Lincoln Laboratory Supercomputing CenterUnited States",32,19.57,28.8,
309,"HPC 10000 333 MHz,                 Oracle                RAG InformatikGermany",35,19.56,23.31,
310,"HPC 10000,                 Oracle                American ExpressUnited States",46,19.48,23.0,
311,"SP P2SC 160 MHz,                 IBM                Telecom Denmark (Danadata)Denmark",42,19.46,26.88,
312,"SP2/104,                 IBM                MCI WorldcomUnited States",104,19.34,27.62,
313,"SP2/104,                 IBM                NIH (National Institutes of Health)United States",104,19.34,27.62,
314,"Avalon Cluster,                 Self-made                Los Alamos National Laboratory /CNLSUnited States",68,19.33,72.48,
315,"VPP300/9,                 Fujitsu                ECMWFUnited Kingdom",9,19.2,19.8,
316,"HPC 10000,                 Oracle                AmeritechUnited States",44,18.67,22.0,
317,"HPC 10000,                 Oracle                WorldComUnited States",44,18.67,22.0,
318,"VPP300/8E,                 Fujitsu                Kansai UniversityJapan",8,18.6,19.2,
319,"VPP300/8E,                 Fujitsu                Osaka Gas., LtdJapan",8,18.6,19.2,
320,"POWER CHALLENGEarray,                 HPE                US Army Research Laboratory (ARL)United States",96,18.45,28.8,
321,"SP2/98,                 IBM                CiticorpUnited States",98,18.31,26.07,
322,"ORIGIN 2000 250 MHz,                 HPE                Lunds Tekniska HogskolaSweden",46,18.18,23.0,
323,"SP2/96,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",96,17.97,25.54,
324,"HPC 10000 333 MHz,                 Oracle                DoDUnited States",32,17.91,21.31,
325,"HPC 10000 333 MHz,                 Oracle                Mississippi State UniversityUnited States",32,17.91,21.31,
326,"ORIGIN 2000,                 SGI/Siemens-Nixdorf                Technische Universitaet DresdenGermany",56,17.8,21.84,
327,"T916/14512,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",14,17.7,25.2,
328,"SP P2SC 120 MHz,                 IBM                Western GeophysicalUnited States",50,17.66,24.0,
329,"SP P2SC 160 MHz,                 IBM                Western GeophysicalUnited States",38,17.65,24.32,
330,"SX-3/34R,                 NEC                Institute for Molecular ScienceJapan",3,17.4,19.2,
331,"SX-3/34R,                 NEC                VW (Volkswagen AG)Germany",3,17.4,19.2,
332,"HPC 10000,                 Oracle                AT&T CDWUnited States",40,17.12,20.5,
333,"HPC 10000,                 Oracle                Enron CapitalUnited States",40,17.12,20.5,
334,"HPC 10000,                 Oracle                Federal ExpressUnited States",40,17.12,20.5,
335,"HPC 10000,                 Oracle                Financial Corporation (B)United States",40,17.12,20.5,
336,"HPC 10000,                 Oracle                Koeln UniversitaetGermany",40,17.12,20.5,
337,"HPC 10000,                 Oracle                National SemiconductorsUnited States",40,17.12,20.5,
338,"HPC 10000,                 Oracle                Origin/ HalliburtonUnited States",40,17.12,20.5,
339,"HPC 10000,                 Oracle                Origin/ HalliburtonUnited States",40,17.12,20.5,
340,"HPC 10000,                 Oracle                WBSG/BB DataGermany",40,17.12,20.5,
341,"HPC 10000,                 Oracle                general Electric SupplyUnited States",40,17.12,20.5,
342,"VPP300/8,                 Fujitsu                Nippon UniversityJapan",8,17.1,17.6,
343,"VPP300/8,                 Fujitsu/SNI                Universitaet Aachen/RWTHGermany",8,17.1,17.6,
344,"VPP300/8,                 Fujitsu                Western GeophysicalUnited States",8,17.1,17.6,
345,"SP P2SC 160 MHz,                 IBM                Chip Manufacturer (F)Israel",36,16.75,23.04,
346,"HPC 10000,                 Oracle                Moore CorporationUnited States",39,16.69,19.5,
347,"SP2/88,                 IBM                UNI-CDenmark",88,16.6,23.41,
348,"SP P2SC 135 MHz,                 IBM                Western GeophysicalUnited Kingdom",42,16.41,22.68,
349,"HPC 10000,                 Oracle                Cincinnati Bell Information Systems (CBIS)United States",38,16.27,19.0,
350,"HPC 10000,                 Oracle                Cincinnati Bell Information Systems (CBIS)United States",38,16.27,19.0,
351,"SP P2SC 135 MHz,                 IBM                Chip Manufacturer (E)United States",41,16.03,22.14,
352,"HPC 10000 333 MHz,                 Oracle                Allianz VersicherungsgruppeGermany",28,15.66,18.64,
353,"HPC 10000 333 MHz,                 Oracle                Waste ManagementUnited States",28,15.66,18.64,
354,"POWER CHALLENGEarray,                 HPE                NCSAUnited States",64,15.6,23.04,
355,"SP P2SC 120 MHz,                 IBM                Centre de Supercomputacio de CatalunyaSpain",44,15.56,21.12,
356,"ORIGIN 2000,                 HPE                DaimlerChryslerUnited States",48,15.5,18.72,
357,"ORIGIN 2000,                 HPE                Instituto Mexicano del PetroleoMexico",48,15.5,18.72,
358,"ORIGIN 2000,                 HPE                MS FinancingUnited States",48,15.5,18.72,
359,"T932/121024,                 Cray/HPE                Manufacturer (G)United States",12,15.43,21.6,
360,"T916/121024,                 Cray/HPE                US Army Research Laboratory (ARL)United States",12,15.43,21.6,
361,"T916/12512,                 Cray/HPE                US Army Research Laboratory (ARL)United States",12,15.43,21.6,
362,"HPC 10000,                 Oracle                Allstate InsuranceUnited States",36,15.42,18.0,
363,"HPC 10000,                 Oracle                Enron CapitalUnited States",36,15.42,18.0,
364,"HPC 10000,                 Oracle                GTE CommunicationsUnited States",36,15.42,18.0,
365,"HPC 10000,                 Oracle                KT FreetelSouth Korea",36,15.42,18.0,
366,"HPC 10000,                 Oracle                KwiksaveUnited Kingdom",36,15.42,18.0,
367,"HPC 10000,                 Oracle                KwiksaveUnited Kingdom",36,15.42,18.0,
368,"HPC 10000,                 Oracle                RubbermaidUnited States",36,15.42,18.0,
369,"HPC 10000,                 Oracle                RubbermaidUnited States",36,15.42,18.0,
370,"HPC 10000,                 Oracle                Texas InstrumentsUnited States",36,15.42,18.0,
371,"SX-4/8,                 NEC                ATR Optical Communication LabJapan",8,15.4,16.0,
372,"SX-4/8,                 NEC                German Aerospace Laboratory (DLR)Germany",8,15.4,16.0,
373,"SX-4/8A,                 NEC                NEC Research LaboratoriesJapan",8,15.4,16.0,
374,"SX-4/8A,                 NEC                NEC Research LaboratoriesJapan",8,15.4,16.0,
375,"SX-4/8,                 NEC                National Geographic AgencyJapan",8,15.4,16.0,
376,"XP/S35,                 Intel                CaltechUnited States",512,15.2,26.0,
377,"XP/S35,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",512,15.2,26.0,
378,"CM-5/256,                 Thinking Machines Corporation                Geco-PraklaUnited States",256,15.1,32.77,
379,"CM-5/256,                 Thinking Machines Corporation                Geco-PraklaUnited States",256,15.1,32.77,
380,"CM-5/256,                 Thinking Machines Corporation                Naval Research Laboratory (NRL)United States",256,15.1,32.77,
381,"Exemplar X-Class,                 HPE                Arnold Engineering Development Center (AEDC)United States",32,15.01,23.04,
382,"Exemplar X-Class,                 HPE                CILEAItaly",32,15.01,23.04,
383,"Exemplar X-Class,                 HPE                DoD ClassifiedUnited States",32,15.01,23.04,
384,"Exemplar X-Class,                 HPE                ETH ZuerichSwitzerland",32,15.01,23.04,
385,"Exemplar X-Class,                 HPE                HiltiLiechtenstein",32,15.01,23.04,
386,"Exemplar X-Class,                 HPE                Martin-Luther Universitaet Halle-WittenbergGermany",32,15.01,23.04,
387,"Exemplar X-Class,                 HPE                Ritsumeikan UniversityJapan",32,15.01,23.04,
388,"Exemplar X-Class,                 HPE                Tokyo UniversityJapan",32,15.01,23.04,
389,"Exemplar X-Class,                 HPE                Yukawa Institute for Theoretical Physics, Kyoto University (YITP)Japan",32,15.01,23.04,
390,"Exemplar X-Class,                 HPE                Zydeco EnergyUnited States",32,15.01,23.04,
