Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
22,"T3E1200,                 Cray/HPE                CSAR at the University of ManchesterUnited Kingdom",812,671.0,974.4,
23,"T3E1200,                 Cray/HPE                Deutscher WetterdienstGermany",812,671.0,974.4,
24,"SR8000-F1/60,                 Hitachi                University of Tokyo/Institute for Solid State PhysicsJapan",60,577.0,720.0,
25,"SP Power3 375 MHz,                 IBM                Air Force Research LaboratoryUnited States",528,553.0,792.0,
26,"T3E900,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",876,552.0,788.4,
27,"SP Power3 375 MHz 16 way,                 IBM                IBMUnited States",512,546.0,768.0,
28,"SP Power3 375 MHz 16 way,                 IBM                US Army Research Laboratory (ARL)United States",512,546.0,768.0,
29,"T3E1200,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",636,526.0,763.2,
30,"T3E,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",1356,525.0,813.6,
31,"AlphaServer SC ES40/EV67,                 HPE                Hewlett-PackardUnited States",512,507.6,682.66,
32,"AlphaServer SC ES40/EV67,                 HPE                Lawrence Livermore National LaboratoryUnited States",512,507.6,682.66,
33,"VPP5000/56,                 Fujitsu                Nagoya UniversityJapan",56,492.0,537.6,
34,"SP PC604e 332 MHz,                 IBM                Charles SchwabUnited States",1504,490.0,998.6,
35,"VPP800/63,                 Fujitsu                Kyoto UniversityJapan",63,482.0,504.0,
36,"ASCI Blue-Pacific CTR, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",1344,468.2,892.4,
37,"SR8000/64,                 Hitachi                Tsukuba Advanced Computing Center - TACC/AISTJapan",64,449.0,512.0,
38,"T3E1200,                 Cray/HPE                Cray Inc.United States",540,447.0,648.0,
39,"T3E1200,                 Cray/HPE                ERDC DSRCUnited States",540,447.0,648.0,
40,"T3E1200,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,447.0,648.0,
41,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
42,"T3E900,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",692,444.0,622.8,
43,"SP Power3 375 MHz,                 IBM                Financial InstitutionHong Kong",424,441.0,636.0,
44,"HPC 4500 400 MHz Cluster,                 Oracle                DefenseSweden",896,420.44,716.8,
45,"HPC 4500 400 MHz Cluster,                 Oracle                Service ProviderUnited States",896,420.44,716.8,
46,"HPC 4500 400 MHz Cluster,                 Oracle                SunUnited States",896,420.44,716.8,
47,"HPC 4500 400 MHz Cluster,                 Oracle                SunUnited States",896,420.44,716.8,
48,"SP Power3 375 MHz,                 IBM                DigitonFinland",404,420.0,606.0,
49,"CP-PACS/2048,                 Hitachi/Tsukuba                Center for Computational Sciences, University of TsukubaJapan",2048,368.2,614.4,
50,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",812,355.0,487.2,
51,"T3E900,                 Cray/HPE                HWW/Universitaet StuttgartGermany",540,341.0,486.0,
52,"T3E900,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",540,341.0,486.0,
53,"SP Power3 222 MHz,                 IBM                European Patent OfficeAustria",562,334.0,499.0,
54,"T3E1200,                 Cray/HPE                GovernmentUnited States",404,334.0,484.8,
55,"SP Power3 375 MHz,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",322,330.0,483.0,
56,"T3E1200,                 Cray/HPE                GovernmentUnited States",396,328.0,475.2,
57,"SP Power3 375 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",320,327.0,480.0,
58,"SP Power3 375 MHz,                 IBM                Federal Ministry for National Defense/STAB LRBSAustria",318,325.0,477.0,
59,"VPP700/160E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",160,319.0,384.0,
60,"SP Power3 200 MHz,                 IBM                DOE/SC/LBNL/NERSCUnited States",604,310.3,483.2,
61,"SP Power3 222 MHz,                 IBM                ERDC DSRCUnited States",512,307.6,454.6,
62,"ORIGIN 2000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,300.2,409.6,
63,"VPP5000/32,                 Fujitsu                Central Research Institute of Electric Power Industry/CRIEPIJapan",32,296.1,307.2,
64,"SP Power3 375 MHz,                 IBM                US Army Space and Missile Defense CommandUnited States",284,288.0,426.0,
65,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
66,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
67,"SX-5/38M3,                 NEC                IDRISFrance",38,280.0,304.0,
68,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
69,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
70,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,263.6,341.33,
71,"AlphaServer SC ES40/EV67,                 HPE                Pittsburgh Supercomputing CenterUnited States",256,263.6,341.33,
72,"SP Power3 375 MHz,                 IBM                Purdue UniversityUnited States",256,257.0,384.0,
73,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
74,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",404,253.0,363.6,
75,"SP PC604e 332 MHz,                 IBM                Chemical CompanyGermany",716,250.0,475.4,
76,"SX-4/128H4,                 NEC                Tohoku UniversityJapan",128,244.0,256.0,
77,"SX-5/32M2,                 NEC                Bureau of Meteorology / CSIRO HPCCCAustralia",32,243.0,256.0,
78,"SX-5/32M2,                 NEC                Meteorological Service of Canada (MSC)Canada",32,243.0,256.0,
79,"SX-5/32H2,                 NEC                National Research Institute for MetalsJapan",32,243.0,256.0,
80,"LosLobos,                 IBM                University of New MexicoUnited States",512,237.0,375.3,
81,"T3E1200,                 Cray/HPE                GovernmentUnited States",284,235.0,340.8,
82,"T3E,                 Cray/HPE                Cray Inc.United States",540,234.0,324.0,
83,"T3E,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,234.0,324.0,
84,"CPlant/Siberia Cluster,                 Self-made                Sandia National LaboratoriesUnited States",580,232.6,580.0,
85,"SR2201/1024,                 Hitachi                University of TokyoJapan",1024,232.4,307.2,
86,"Numerical Wind Tunnel,                 Fujitsu                National Aerospace Laboratory of JapanJapan",167,229.0,281.26,498
87,"SR8000/32,                 Hitachi                Hokkaido UniversityJapan",32,229.0,256.0,
88,"T3E1200,                 Cray/HPE                CINECAItaly",268,221.77,321.6,
89,"T3E900,                 Cray/HPE                University of EdinburghUnited Kingdom",348,218.0,313.2,
90,"VPP700/116,                 Fujitsu                ECMWFUnited Kingdom",116,213.0,255.2,
91,"SP Power3 375 MHz,                 IBM                Chemical CompanyGermany",210,212.0,315.0,
92,"AlphaServer SC ES40/EV67,                 HPE                Commissariat a l'Energie Atomique (CEA)France",232,211.0,309.33,
93,"SP PC604e 332 MHz,                 IBM                Sobeys CanadaCanada",512,210.2,339.9,
94,"SP Power3 375 MHz,                 IBM                Saudi AramcoSaudi Arabia",206,208.0,309.0,
95,"V2600/HyperPlex,                 HPE                Hewlett-PackardUnited States",256,196.0,563.2,
96,"ACL-276 667 MHz,                 HPTi                Forecast Systems Laboratory - NOAAUnited States",276,196.0,368.0,
97,"ORIGIN 2000 300 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,195.6,307.2,
98,"ORIGIN 2000 300 MHz,                 HPE                Tohoku University, Institute of Fluid ScienceJapan",512,195.6,307.2,
99,"SP PC604e 332 MHz,                 IBM                Air Force Weather AgencyUnited States",440,181.0,292.1,
100,"SX-5/24M2,                 NEC                Korea Meteorological AdministrationSouth Korea",24,181.0,192.0,
