Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
256,"VPP700/52,                 Fujitsu/SNI                Leibniz RechenzentrumGermany",52,106.0,114.4,
257,"HPC 10000 400 MHz Cluster,                 Oracle                Mannesmann MobilfunkGermany",168,105.32,134.4,
258,"SP Power3 375 MHz,                 IBM                CIGNAUnited States",100,104.0,150.0,
259,"SP Power3 375 MHz,                 IBM                EDINFORPortugal",100,104.0,150.0,
260,"SP Power3 375 MHz,                 IBM                HSCBUnited Kingdom",100,104.0,150.0,
261,"SP Power3 375 MHz,                 IBM                TRWUnited States",100,104.0,150.0,
262,"SP Power3 375 MHz 16 way,                 IBM                Energy Company (C)United States",96,104.0,144.0,
263,"SP Power3 375 MHz 16 way,                 IBM                Saudi AramcoSaudi Arabia",96,104.0,144.0,
264,"SP PC604e 332 MHz,                 IBM                Manufacturing CompanyUnited States",246,103.0,163.34,
265,"N4000 550 MHz/HyperPlex,                 HPE                DaimlerChryslerUnited States",144,102.8,316.8,
266,"SP PC604e 332 MHz,                 IBM                Deutsche Telekom AGGermany",242,102.0,160.68,
267,"SP Power3 375 MHz,                 IBM                OEDIV OETKERGermany",98,102.0,147.0,
268,"ORIGIN 2000 250 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",256,101.4,128.0,
269,"SR8000-G1/8,                 Hitachi                Hitachi Mechanical Engineering Res. Lab.Japan",8,101.3,115.2,
270,"Idra - AlphaServer SC ES40/EV67,                 HPE                SharcNetCanada",96,101.2,128.0,
271,"T3D MC1024-8,                 Cray/HPE                GovernmentUnited States",1024,100.5,153.6,
272,"SP Power3 375 MHz,                 IBM                AholdUnited States",96,100.0,144.0,
273,"SP Power3 375 MHz,                 IBM                BRS STFUnited States",96,100.0,144.0,
274,"SP Power3 375 MHz,                 IBM                Bank (I)United Kingdom",96,100.0,144.0,
275,"SP Power3 375 MHz,                 IBM                Bank (I)United Kingdom",96,100.0,144.0,
276,"SP Power3 375 MHz,                 IBM                DaimlerChryslerGermany",96,100.0,144.0,
277,"SP Power3 375 MHz,                 IBM                Energy Company (C)United States",96,100.0,144.0,
278,"SP Power3 375 MHz,                 IBM                IGS/CRMUnited States",96,100.0,144.0,
279,"SP Power3 375 MHz,                 IBM                Southwestern BellUnited States",96,100.0,144.0,
280,"SP Power3 375 MHz,                 IBM                Telecom Denmark (Danadata)Denmark",96,100.0,144.0,
281,"SP Power3 375 MHz,                 IBM                Telekom AustriaAustria",96,100.0,144.0,
282,"SP Power3 375 MHz,                 IBM                United AirlinesUnited States",96,100.0,144.0,
283,"ALiCE EV67 616 MHz,                 HPE                Universitaet WuppertalGermany",128,99.2,157.7,
284,"ORIGIN 2000 250/300 MHz - Eth-Cluster,                 HPE                SARA (Stichting Academisch Rekencentrum)Netherlands",256,98.8,140.0,
285,"SP Power3 375 MHz,                 IBM                FT USEIFrance",94,98.2,141.0,
286,"SP Power3 375 MHz,                 IBM                Sony ElectronicsUnited States",94,98.2,141.0,
287,"SP PC604e 332 MHz,                 IBM                Chase ManhattanUnited States",232,98.0,154.04,
288,"VPP700/48E,                 Fujitsu                ECMWFUnited Kingdom",48,97.5,115.2,
289,"Kepler PIII 650 MHz,                 Self-made                Universitaet TuebingenGermany",196,96.2,127.4,
290,"SP Power3 375 MHz,                 IBM                British AirwaysUnited Kingdom",92,96.1,138.0,
291,"SP Power3 375 MHz,                 IBM                SCT VelizyFrance",92,96.1,138.0,
292,"SP Power3 375 MHz,                 IBM                SCT VelizyFrance",92,96.1,138.0,
293,"SP PC604e 332 MHz,                 IBM                ThyssenKrupp Information SystemsGermany",226,95.4,150.06,
294,"SP P2SC 135 MHz,                 IBM                Air Force Research LaboratoryUnited States",256,94.19,138.24,
295,"SP P2SC 135 MHz,                 IBM                ERDC DSRCUnited States",256,94.19,138.24,
296,"ORIGIN 2000 250 MHz - Eth-Cluster,                 HPE                GovernmentUnited States",256,92.99,128.0,
297,"ORIGIN 2000 250 MHz - Eth-Cluster,                 HPE                GovernmentUnited States",256,92.99,128.0,
298,"ORIGIN 2000 250 MHz - Eth-Cluster,                 HPE                GovernmentUnited States",256,92.99,128.0,
299,"SP PC604e 332 MHz,                 IBM                GWA WebUnited States",218,92.1,144.75,
300,"SP Power3 375 MHz,                 IBM                Digital InsightUnited States",88,92.1,132.0,
