Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
101,"SGI Altix 1.3 GHz,                 HPE                SGIUnited States",256,1142.0,1331.2,
102,"Cluster Platform 6000 rx2600 Itanium2 1.3 GHz Cluster,                 HPE                University of HoustonUnited States",304,1137.0,1580.0,
103,"Pentium Xeon Cluster 2.2 GHz - SCI 3D,                 Self-made                National Supercomputer Centre (NSC)Sweden",400,1132.0,1760.0,
104,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",580,1114.62,3248.0,
105,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Semiconductor Company (F)India",574,1105.96,2755.2,
106,"Pentium4 Xeon 2.4 GHz, Myrinet,                 Self-made                NASA/Goddard Space Flight CenterUnited States",528,1104.0,2534.4,
107,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Sony Pictures ImageworksUnited States",568,1097.31,3476.16,
108,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE,                 DELL EMC                Australian Centre for Advanced Computing and CommunicationsAustralia",304,1095.0,1860.48,
109,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Saudi AramcoSaudi Arabia",562,1088.65,2697.6,
110,"pSeries 690 Turbo 1.3GHz,                 IBM                Nestec S.A.Switzerland",400,1081.0,2080.0,
111,"Catalyst - P4 Xeon 3.06 GHz, Infiniband,                 Linux Networx                Sandia National LaboratoriesUnited States",256,1076.0,1566.72,
112,"PowerEdge 1750, P4 Xeon 3.06 GHz, GigE,                 DELL EMC                Compagnie Generale de Geophysique (CGG)United States",1024,1068.0,6266.88,
113,"Powell - Pentium4 Xeon 3.06 GHz, Myrinet,                 Linux Networx                US Army Research Laboratory (ARL)United States",256,1060.0,1566.72,
114,"AVIDD-B+AVIDD-I - xSeries Cluster Xeon 2.4 GHz - Myrinet&Force10,                 IBM                Indiana UniversityUnited States",384,1058.0,1843.0,
115,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                General MotorsUnited States",320,1057.0,1792.0,
116,"Orange - Opteron 1.6 GHz, Infiniband,                 Linux Networx                Los Alamos National LaboratoryUnited States",512,1053.0,1638.0,
117,"Integrity Superdome, 1.5 GHz, HFabric,                 HPE                University of KentuckyUnited States",220,1049.0,1320.0,
118,"pSeries 690 Turbo 1.3GHz,                 IBM                Applera/Celera GenomicsUnited States",384,1038.0,1996.8,
119,"pSeries 690 Turbo 1.3GHz,                 IBM                HLRN at Universitaet Hannover / RRZNGermany",384,1038.0,1996.8,
120,"pSeries 690 Turbo 1.3GHz,                 IBM                HLRN at ZIB/Konrad Zuse-Zentrum BerlinGermany",384,1038.0,1996.8,
121,"Emperor - Pentium4 Xeon 2.8 GHz Cluster - Quadrics,                 Promicro/Quadrics                Lawrence Livermore National LaboratoryUnited States",256,1036.0,1433.6,
122,"Adelie - Pentium4 Xeon 2.8 GHz Cluster - Quadrics,                 Promicro/Quadrics                Lawrence Livermore National LaboratoryUnited States",256,1036.0,1433.6,
123,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",520,1028.08,2912.0,
124,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Petroleum Company (A)United States",520,1028.08,2496.0,
125,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Compagnie Generale de Geophysique (CGG)Malaysia",512,1016.54,2457.6,
126,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Lockheed MartinUnited States",512,1016.54,2457.6,
127,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",510,1013.65,2856.0,
128,"Pegasus P4 Xeon Cluster 2.2/2.4/2.8 GHz - Giganet - MSWindows,                 Self-made                Seoul National UniversitySouth Korea",400,1011.0,1843.0,
129,"Jazz - LCRC Xeon 2.4 GHz - Myrinet,                 Linux Networx                DOE/SC/Argonne National LaboratoryUnited States",361,1007.0,1732.8,
130,"AlphaServer SC40, 833 MHz,                 HPE                Japan Atomic Energy Research InstituteJapan",812,1007.0,1352.8,
131,"AlphaServer SC45, 1.25 GHz,                 HPE                Commissariat a l'Energie Atomique (CEA)France",512,1004.0,1280.0,
132,"CPlant/Ross Cluster,                 Self-made                Sandia National LaboratoriesUnited States",1800,996.9,1782.5,
133,"SX-6/128M16,                 NEC                NEC Fuchu PlantJapan",128,982.0,1024.0,
134,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",488,981.92,2342.4,
135,"Pentium4 Xeon, 2.8 GHz, Gig Ethernet,                 Self-made                National Center for High Performance ComputingTaiwan",300,973.0,1680.0,
136,"SGI Altix 1.3 GHz,                 HPE                University of QueenslandAustralia",208,936.84,1081.6,
137,"SP Power3 375 MHz 8 way,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",1152,929.0,1728.0,
138,"SX-6/120M15,                 NEC                United Kingdom Meteorological OfficeUnited Kingdom",120,927.6,960.0,
139,"SX-6/120M15,                 NEC                United Kingdom Meteorological OfficeUnited Kingdom",120,927.6,960.0,
140,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                University of TorontoCanada",448,924.23,2150.4,
141,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet,                 IBM                Xin Jiang OilChina",448,924.23,2150.4,
142,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE,                 DELL EMC                Pennsylvania State UniversityUnited States",256,922.11,1566.72,
143,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE,                 DELL EMC                Sandia National LaboratoriesUnited States",256,922.11,1566.72,
144,"xSeries Cluster Xeon 2.4 GHz - Myrinet,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",320,921.49,1536.0,
