Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"SX-6/40M5,                 NEC                Communications Res. Lab. (CRL)Japan",40,311.7,320.0,
202,"PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - Myrinet,                 DELL EMC                Scalable Systems Group, Dell ComputerUnited States",128,308.3,614.4,
203,"pSeries 690 Turbo 1.3GHz,                 IBM                Fidelity InvestmentsUnited States",104,308.0,540.8,
204,"SP Power3 222 MHz,                 IBM                ERDC DSRCUnited States",512,307.6,454.6,
205,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                GovernmentUnited States",128,306.4,665.6,
206,"ORIGIN 3000 500 MHz,                 HPE                GovernmentUnited States",384,306.3,384.0,
207,"ORIGIN 3000 500 MHz,                 HPE                NRI for Earth Science and Disaster (NIED)Japan",384,306.3,384.0,
208,"ORIGIN 3000 500 MHz,                 HPE                Norwegian University of Science and TechnologyNorway",384,306.3,384.0,
209,"SX-5/40M3,                 NEC                IDRISFrance",40,303.0,320.0,
210,"Upsand - RS1100 AMD 1.4 GHz - Dolphin,                 Verari Systems                University of California - Santa CruzUnited States",264,301.8,739.2,
211,"ORIGIN 2000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,300.2,409.6,
212,"AlphaServer SC45, 1 GHz,                 HPE                Nanyang Technological University - BIRCSingapore",176,299.7,352.0,
213,"SuperDome 750 MHz/HyperPlex,                 HPE                AgilentUnited States",144,296.2,432.0,
214,"VPP5000/32,                 Fujitsu                Central Research Institute of Electric Power Industry/CRIEPIJapan",32,296.1,307.2,
215,"SP Power3 375 MHz,                 IBM                Petroleum Geo-ServicesUnited States",290,295.0,435.0,
216,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                Geoscience (C)United Kingdom",1040,289.0,1040.0,
217,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                WesternGecoUnited States",1040,289.0,1040.0,
218,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",1024,289.0,1024.0,
219,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                Pemex GasMexico",1024,289.0,1024.0,
220,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                ShellNetherlands",1024,289.0,1024.0,
221,"SP Power3 375 MHz,                 IBM                US Army Space and Missile Defense CommandUnited States",284,288.0,426.0,
222,"SuperDome 875 MHz/HyperPlex,                 HPE                BMW AGGermany",128,286.0,448.0,
223,"SuperDome 875 MHz/HyperPlex,                 HPE                BMW AGGermany",128,286.0,448.0,
224,"SuperDome 875 MHz/HyperPlex,                 HPE                Centrica PlcUnited Kingdom",128,286.0,448.0,
225,"SuperDome 875 MHz/HyperPlex,                 HPE                Samsung SDSSouth Korea",128,286.0,448.0,
226,"SuperDome 875 MHz/HyperPlex,                 HPE                Verizon SCellUnited States",128,286.0,448.0,
227,"SuperDome 875 MHz/HyperPlex,                 HPE                Verizon SCellUnited States",128,286.0,448.0,
228,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
229,"COMPAS-ECCO meta cluster, PIII 1 GHz, Myrinet, Rocks,                 IBM                UCSD/Cal-IT^2/SDSCUnited States",480,285.9,480.0,
230,"SuperDome 875 MHz/HyperPlex,                 HPE                Continental Teves AGGermany",128,285.8,448.0,
231,"SuperDome 875 MHz/HyperPlex,                 HPE                DeTeCSMGermany",128,285.8,448.0,
232,"SuperDome 875 MHz/HyperPlex,                 HPE                DeTeCSMGermany",128,285.8,448.0,
233,"SuperDome 875 MHz/HyperPlex,                 HPE                Telecom Italia MobileItaly",128,285.8,448.0,
234,"Netfinity Cluster PIII 933 MHz - Myrinet,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",520,285.0,485.16,
235,"SuperDome 875 MHz/HyperPlex,                 HPE                Advanced Info ServiceThailand",128,284.4,448.0,
236,"SuperDome 875 MHz/HyperPlex,                 HPE                Voicestream WirelessUnited States",128,284.4,448.0,
237,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
238,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
239,"Netfinity Cluster PIII 933 MHz - Eth,                 IBM                Geoscience (C)Egypt",1024,269.0,955.3,
240,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
241,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,263.6,341.33,
242,"AlphaServer SC ES40/EV67,                 HPE                Pittsburgh Supercomputing CenterUnited States",256,263.6,341.33,
243,"SP Power3 375 MHz,                 IBM                DeTeCSMGermany",260,262.0,390.0,
244,"rp8400 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",128,261.1,384.0,
245,"SP Power3 375 MHz,                 IBM                Purdue UniversityUnited States",256,257.0,384.0,
246,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
247,"SuperDome 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",128,254.9,384.0,
248,"rp8400 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,251.1,384.0,
249,"SP PC604e 332 MHz,                 IBM                Chemical CompanyGermany",716,250.0,475.4,
250,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.3,384.0,
251,"SuperDome 750 MHz/HyperPlex,                 HPE                Beijing Social InsuranceChina",128,245.3,384.0,
252,"SuperDome 750 MHz/HyperPlex,                 HPE                BelgacomBelgium",128,245.3,384.0,
253,"SuperDome 750 MHz/HyperPlex,                 HPE                BelgacomBelgium",128,245.3,384.0,
254,"SuperDome 750 MHz/HyperPlex,                 HPE                EDSUnited Kingdom",128,245.3,384.0,
255,"SuperDome 750 MHz/HyperPlex,                 HPE                France TelecomFrance",128,245.3,384.0,
256,"SuperDome 750 MHz/HyperPlex,                 HPE                Netsiel S.P.A.Italy",128,245.3,384.0,
257,"SuperDome 750 MHz/HyperPlex,                 HPE                Omnitel Pronto ItaliaItaly",128,245.3,384.0,
258,"SuperDome 750 MHz/HyperPlex,                 HPE                debis SystemhausGermany",128,245.3,384.0,
259,"ORIGIN 3000 600 MHz,                 HPE                GovernmentUnited States",256,245.2,307.2,
260,"ORIGIN 3000 600 MHz,                 HPE                GovernmentUnited States",256,245.2,307.2,
261,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,245.2,307.2,
262,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,245.2,307.2,
263,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,245.2,307.2,
264,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,245.2,307.2,
265,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,245.2,307.2,
266,"ORIGIN 3000 600 MHz,                 HPE                SGIUnited States",256,245.2,307.2,
267,"SuperDome 750 MHz/HyperPlex,                 HPE                ABN AMROUnited Kingdom",128,245.1,384.0,
268,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
269,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
270,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
271,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
272,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
