Rank,System,Cores,Rmax (PFlop/s),Rpeak (PFlop/s),Power (kW)
56,"JURECA Data Centric Module - BullSequana XH2000, AMD EPYC 7742 64C 2.25GHz, NVIDIA A100 40GB, Mellanox HDR InfiniBand/ParTec ParaStation ClusterSuite,                 Atos                Forschungszentrum Juelich (FZJ)Germany",105840,9.33,14.51,384
57,"Gadi - PRIMERGY CX2570 M5, ThinkSystem SD650, Xeon Platinum 8274/8268, NVIDIA Tesla V100 SXM2, Mellanox HDR Infiniband,                 Fujitsu / Lenovo                National Computational Infrastructure (NCI Australia)Australia",204032,9.26,15.14,
58,"Aitken - HPE Apollo 9000/HPE SGI 8600, AMD EPYC 7742 64C 2.25GHz/Intel Xeon Gold 6248 20C 2.5GHz, Mellanox EDR/HDR Infiniband,                 HPE                NASA/Ames Research Center/NASUnited States",293936,9.07,12.49,2010
59,"Taiwania 2 - QCT QuantaGrid D52G-4U/LC, Xeon Gold 6154 18C 3GHz, Mellanox InfiniBand EDR, NVIDIA Tesla V100 SXM2,                 Quanta Computer / Taiwan Fixed Network / ASUS Cloud                National Center for High Performance ComputingTaiwan",170352,9.0,15.21,798
60,"Dragão - Supermicro SYS-4029GP-TVRT, Xeon Gold 6230R 26C 2.1GHz, NVIDIA Tesla V100, Infiniband EDR,                 Atos                Petróleo Brasileiro S.ABrazil",188224,8.98,14.01,943
61,"Raven-GPU - ThinkSystem SD650-N V2, Xeon Platinum 8360Y 36C 2.4GHz, NVIDIA A100, Mellanox HDR Infiniband,                 Lenovo                Max-Planck-Gesellschaft MPI/IPPGermany",96768,8.62,16.03,377
62,"AiMOS - IBM Power System AC922, IBM POWER9 20C 3.45GHz, NVIDIA Volta GV100, Dual-rail Mellanox EDR Infiniband,                 IBM                Rensselaer Polytechnic Institute Center for Computational Innovations (CCI)United States",130000,8.34,11.03,512
63,"Taranis - Bull Sequana XH2000 , AMD EPYC 7742 64C 2.25GHz, Mellanox InfiniBand HDR100,                 Atos                Meteo FranceFrance",294912,8.19,10.32,1672
64,"TSUBAME3.0 - SGI ICE XA, IP139-SXM2, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path, NVIDIA Tesla P100 SXM2,                 HPE                GSIC Center, Tokyo Institute of TechnologyJapan",135828,8.12,12.13,792
65,"Roxy - Apollo 2000, Xeon Gold 6248 20C 2.5GHz, Infiniband EDR,                 HPE                GovernmentUnited States",174720,8.12,13.98,
66,"HoreKa-Green - ThinkSystem SD650 V2, Xeon Platinum 8368 38C 2.4GHz, NVIDIA A100 40GB, Mellanox HDR Infiniband,                 Lenovo                Karlsruher Institut für Technologie (KIT) Germany",90932,8.03,15.01,359
67,"Narwhal - HPE Cray EX, AMD EPYC 7H12 64C 2.6GHz, Slingshot-10,                 HPE                Navy DSRCUnited States",276480,8.02,11.5,
68,"Plasma Simulator - SX-Aurora TSUBASA A412-8, Vector Engine Type10AE 8C 1.58GHz, Infiniband HDR 200,                 NEC                National Institute for Fusion Science (NIFS)Japan",34560,7.89,10.51,1550
69,"Underhill - ThinkSystem SD650 V2, Xeon Platinum 8380 40C 2.3GHz, Infiniband HDR,                 Lenovo                Shared Services CanadaCanada",148320,7.76,10.92,1295
70,"Robert - ThinkSystem SD650-N V2, Xeon Platinum 8380 40C 2.3GHz, Infiniband HDR,                 Lenovo                Shared Services CanadaCanada",148320,7.76,10.92,1295
71,"Belenos - Bull Sequana XH2000 , AMD EPYC 7742 64C 2.25GHz, Mellanox HDR100,                 Atos                Meteo FranceFrance",294912,7.68,10.47,1655
72,"alpha ONE - Apollo 6500, AMD EPYC 7F52 16C 3.5GHz, NVIDIA A100 SXM4 80 GB, Mellanox HDR Infiniband,                 HPE                Aleph AlphaGermany",57344,7.62,7.86,
73,"PupMaya - Apollo 2000, Xeon Gold 6148 20C 2.4GHz, Infiniband EDR,                 HPE                GovernmentUnited States",169920,7.48,12.9,
74,"Artemis - NVIDIA DGX-2, Xeon Platinum 8168 24C 2.7GHz, Infiniband EDR, NVIDIA Tesla V100,                 Nvidia                Group 42United Arab Emirates",107568,7.26,9.49,673
75,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ,                 HPE                United Kingdom Meteorological OfficeUnited Kingdom",241920,7.04,8.13,
76,"Levante - BullSequana XH2000, AMD EPYC 7763 64C 2.45GHz, InfiniBand HDR100,                 Atos                DKRZ - Deutsches KlimarechenzentrumGermany",308096,7.0,10.28,
77,"JOLIOT-CURIE ROME - Bull Sequana XH2000 , AMD Rome 7H12 64C 2.6GHz, Mellanox HDR100,                 Atos                CEA/TGCC-GENCIFrance",197120,6.99,12.04,1436
78,"Theta - Cray XC40, Intel Xeon Phi 7230 64C 1.3GHz, Aries interconnect ,                 HPE                DOE/SC/Argonne National LaboratoryUnited States",280320,6.92,11.66,
79,"Karolina, GPU partition - Apollo 6500, AMD EPYC 7763 64C 2.45GHz, NVIDIA A100 SXM4 40 GB, Infiniband HDR200,                 HPE                IT4Innovations National Supercomputing Center, VSB-Technical University of OstravaCzechia",71424,6.75,9.08,311
80,"Christofari - NVIDIA DGX-2, Xeon Platinum 8168 24C 2.7GHz, Mellanox InfiniBand EDR, NVIDIA Tesla V100,                 Nvidia                SberCloudRussia",99600,6.67,8.79,
81,"Flow - PRIMEHPC FX1000, A64FX 48C 2.2GHz, Tofu interconnect D,                 Fujitsu                Information Technology Center, Nagoya UniversityJapan",110592,6.62,7.79,
82,"MareNostrum - Lenovo SD530, Xeon Platinum 8160 24C 2.1GHz, Intel Omni-Path,                 Lenovo                Barcelona Supercomputing CenterSpain",153216,6.47,10.3,1632
83,"ONYX - Cray XC40, Xeon E5-2699v4  22C 2.2GHz, Aries interconnect ,                 HPE                ERDC DSRCUnited States",211816,6.32,7.46,
84,"LUMI-C - HPE Cray EX, AMD EPYC 7763 64C 2.45GHz, Slingshot-10,                 HPE                EuroHPC/CSCFinland",194560,6.3,7.63,1216
85,"Titan - Apollo 6500, AMD EPYC 7763 64C 2.45GHz, NVIDIA A100 SXM4 80 GB, Mellanox HDR Infiniband,                 HPE                SKTSouth Korea",56544,6.29,7.19,
86,"JUWELS Module 1 - Bull Sequana X1000, Xeon Platinum 8168 24C 2.7GHz, Mellanox EDR InfiniBand/ParTec ParaStation ClusterSuite,                 Atos                Forschungszentrum Juelich (FZJ)Germany",114480,6.18,9.89,1361
87,"HPE SGI 8600, Xeon Gold 6248R 24C 3GHz, NVIDIA Tesla V100 SXM2, Infiniband EDR,                 HPE                Japan Atomic Energy Agency(JAEA)/ National Institutes for Quantum and Radiological Science and Technology(QST)Japan",100096,6.16,8.44,
88,"SQUID - CPU Nodes - NEC LX 103Bj-8, Xeon Platinum 8368 38C 2.4GHz, Infiniband HDR200,                 NEC                Osaka UniversityJapan",115520,6.11,8.87,1222
89,"Lise - Bull intel Cluster, Intel Xeon Platinum 9242 48C 2.3GHz, Intel Omni-Path,                 Atos                HLRN at ZIB/Konrad Zuse-Zentrum BerlinGermany",121920,6.05,8.93,
90,"Pleiades - SGI ICE X, Intel Xeon E5-2670/E5-2680v2/E5-2680v3/E5-2680v4  2.6/2.8/2.5/2.4 GHz, Infiniband FDR,                 HPE                NASA/Ames Research Center/NASUnited States",241108,5.95,7.11,4407
91,"Emmy+ - BullSequana X, Intel Xeon Platinum 9242/Gold 6148, Intel Omni-Path,                 Atos                HLRN+ at GWDG/University of GöttingenGermany",120296,5.95,8.91,
92,"Narval (GPU) - PowerEdge XE8545, AMD EPYC 7413 24C 2.65GHz, NVIDIA A100, InfiniBand HDR100,                 DELL EMC                Calcul Québec/Compute CanadaCanada",76320,5.89,12.17,311
93,"Sawtooth - HPE SGI 8600, Xeon Platinum 8268 24C 2.9GHz, Infiniband EDR/HDR ,                 HPE                Idaho National LaboratoryUnited States",99792,5.78,9.22,1432
94,"Cray XC50, Xeon Platinum 8160  24C 2.1GHz, Aries interconnect ,                 Cray Inc./Hitachi                Japan Meteorological AgencyJapan",135792,5.73,9.13,1354
95,"Cray XC50, Xeon Platinum 8160  24C 2.1GHz, Aries interconnect ,                 Cray Inc./Hitachi                Japan Meteorological AgencyJapan",135792,5.73,9.13,1354
96,"COBRA - Intel Compute Module HNS2600BP, Xeon Gold 6148 20C 2.4GHz, Intel Omni-Path,                 Intel                Max-Planck-Gesellschaft MPI/IPPGermany",127520,5.61,9.79,1635
97,"Shaheen II - Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ,                 HPE                King Abdullah University of Science and TechnologySaudi Arabia",196608,5.54,7.24,2834
98,"Electra - HPE SGI 8600/SGI ICE-X, E5-2680V4/ Xeon Gold 6148 20C 2.4GHz, Infiniband EDR/FDR-56 IB,                 HPE                NASA/Ames Research Center/NASUnited States",124416,5.44,8.32,1686
99,"Raven - ThinkSystem SD650 V2, Xeon Platinum 8360Y 36C 2.4GHz, InfiniBand HDR 100,                 Lenovo                Max-Planck-Gesellschaft MPI/IPPGermany",114624,5.42,8.8,
100,"MAHTI - Bull Sequana XH2000 , AMD Rome 7H12 64C 2.6GHz, Mellanox HDR100,                 Atos                CSC (Center for Scientific Computing)Finland",169728,5.39,7.06,1070
