Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"SP2/32,                 IBM                First Union National BankUnited States",32,6.57,8.51,
302,"SP2/32,                 IBM                InformixUnited States",32,6.57,8.51,
303,"SP2/32,                 IBM                Oracle CorporationUnited States",32,6.57,8.51,
304,"SP2/32,                 IBM                PGS TensorUnited States",32,6.57,8.51,
305,"SP2/32,                 IBM                University of Hong KongHong Kong",32,6.57,8.51,
306,"VX/3,                 Fujitsu                Waseda UniversityJapan",3,6.45,6.6,
307,"T3D MCA64-8,                 Cray/HPE                Centro Di Calcolo Interuniversiatrio Dell ItaliaItaly",64,6.4,9.6,
308,"T3D MC64-2,                 Cray/HPE                Mitsubishi Electric CorporationJapan",64,6.4,9.6,
309,"T3D MCA64-8,                 Cray/HPE                Mobil / Technical CenterUnited States",64,6.4,9.6,
310,"T3D MCA64-8,                 Cray/HPE                NASA/Lewis Research CenterUnited States",64,6.4,9.6,
311,"T3D MCA64-8,                 Cray/HPE                National Center for Atmospheric Research (NCAR)United States",64,6.4,9.6,
312,"T3D MCA64-8,                 Cray/HPE                US Naval Underwater Weapons CenterUnited States",64,6.4,9.6,
313,"SP2 77 MHz wide,                 IBM                El Corte InglesSpain",28,6.4,8.62,
314,"SP2/31,                 IBM                NIST - US Department of CommerceUnited States",31,6.37,8.25,
315,"T3E,                 Cray/HPE                Cray ResearchUnited States",16,6.34,9.6,
316,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/FestkoerperforschungGermany",16,6.34,9.6,
317,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/Fritz-Haber-InstitutGermany",16,6.34,9.6,
318,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/PolymerforschungGermany",16,6.34,9.6,
319,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/StroemungsforschungGermany",16,6.34,9.6,
320,"T3E,                 Cray/HPE                Universitaet Hannover / RRZNGermany",16,6.34,9.6,
321,"T3E,                 Cray/HPE                Universitaet RostockGermany",16,6.34,9.6,
322,"XP/S15,                 Intel                GovernmentUnited States",208,6.25,10.4,
323,"XP/S15,                 Intel                NOAAUnited States",208,6.25,10.4,
324,"SPP1000/XA-64,                 HPE                HTCGermany",64,6.19,12.8,
325,"SPP1000/XA-64,                 HPE                Josef Stefan InstitutSlovenia",64,6.19,12.8,
326,"SP2/30,                 IBM                CRS4Italy",30,6.17,7.98,
327,"SP2/30,                 IBM                Columbia UniversityUnited States",30,6.17,7.98,
328,"SP2/30,                 IBM                First Interstate BankUnited States",30,6.17,7.98,
329,"SP2/30,                 IBM                InformixUnited States",30,6.17,7.98,
330,"SP2/30,                 IBM                Shell KSEPLNetherlands",30,6.17,7.98,
331,"SP2/30,                 IBM                Shell KSLANetherlands",30,6.17,7.98,
332,"SP2/30,                 IBM                Shell Oil CorporationUnited States",30,6.17,7.98,
333,"SP2/30,                 IBM                Shell Oil CorporationUnited States",30,6.17,7.98,
334,"SP2/30,                 IBM                Universitaet StuttgartGermany",30,6.17,7.98,
335,"SP2/30,                 IBM                WorldComUnited States",30,6.17,7.98,
336,"POWER CHALLENGE 10000,                 HPE                Lockheed MartinUnited States",28,6.12,10.92,
337,"POWER CHALLENGE 10000,                 HPE                AMOCOUnited States",24,6.12,9.36,
338,"POWER CHALLENGE 10000,                 HPE                BMW AGGermany",24,6.12,9.36,
339,"POWER CHALLENGE 10000,                 HPE                BMW AGGermany",24,6.12,9.36,
340,"POWER CHALLENGE 10000,                 HPE                BMW AGGermany",24,6.12,9.36,
341,"POWER CHALLENGE 10000,                 HPE                BMW AGGermany",24,6.12,9.36,
342,"POWER CHALLENGE 10000,                 HPE                ChevronUnited States",24,6.12,9.36,
343,"POWER CHALLENGE 10000,                 HPE                Heriot Watt UniversityUnited Kingdom",24,6.12,9.36,
344,"POWER CHALLENGE 10000,                 HPE                NIH (National Institutes of Health)United States",24,6.12,9.36,
345,"POWER CHALLENGE 10000,                 HPE                Oxford Supercomputing CentreUnited Kingdom",24,6.12,9.36,
346,"POWER CHALLENGE 10000,                 HPE                SikorskyUnited States",24,6.12,9.36,
347,"POWER CHALLENGE 10000,                 HPE                Texas A&M UniversityUnited States",24,6.12,9.36,
348,"POWER CHALLENGE 10000,                 HPE                US Army TACOMUnited States",24,6.12,9.36,
349,"POWER CHALLENGE 10000,                 HPE                University of MarylandUnited States",24,6.12,9.36,
350,"POWER CHALLENGE 10000,                 HPE                VolvoSweden",24,6.12,9.36,
351,"SP2/29,                 IBM                Deluxe CheckUnited States",29,5.97,7.71,
352,"SP2/29,                 IBM                ShellNetherlands",29,5.97,7.71,
353,"POWER CHALLENGE 10000,                 HPE                Australian National UniversityAustralia",20,5.87,7.8,
354,"POWER CHALLENGE 10000,                 HPE                Defence Science OrganizationSingapore",20,5.87,7.8,
355,"POWER CHALLENGE 10000,                 HPE                Dream QuestUnited States",20,5.87,7.8,
356,"POWER CHALLENGE 10000,                 HPE                KLA Instruments SemiconductorUnited States",20,5.87,7.8,
357,"POWER CHALLENGE 10000,                 HPE                New South Wales Center for Par. Comp.Australia",20,5.87,7.8,
358,"POWER CHALLENGE 10000,                 HPE                South Australian Center for Par. Comp.Australia",20,5.87,7.8,
359,"POWER CHALLENGE 10000,                 HPE                Technische Universitaet WienAustria",20,5.87,7.8,
360,"POWER CHALLENGE 10000,                 HPE                Technische Universitaet WienAustria",20,5.87,7.8,
361,"POWER CHALLENGE 10000,                 HPE                US Air Force/National Test FacilityUnited States",20,5.87,7.8,
362,"POWER CHALLENGE 10000,                 HPE                University of Minnesota/Supercomputing InstituteUnited States",20,5.87,7.8,
363,"POWER CHALLENGE 10000,                 HPE                Georgia Institute of TechnologyUnited States",22,5.81,8.58,
364,"XP/S14,                 Intel                Grant TensorUnited States",192,5.8,9.6,
365,"Y-MP J932/32-4096,                 Cray/HPE                Bayer AGGermany",32,5.8,6.4,
366,"Y-MP J932/32-8192,                 Cray/HPE                Cray ResearchUnited States",32,5.8,6.4,
367,"Y-MP J932/32-8192,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",32,5.8,6.4,
368,"Y-MP J932/32-8192,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",32,5.8,6.4,
369,"Y-MP J932/32-8192,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",32,5.8,6.4,
370,"SX-3/41R,                 NEC                Japan Atomic Energy Research InstituteJapan",4,5.8,6.4,
371,"Y-MP J932/32-8192,                 Cray/HPE                Lockheed Missiles and Space CompanyUnited States",32,5.8,6.4,
372,"Y-MP J932/32-8192,                 Cray/HPE                Los Alamos National LaboratoryUnited States",32,5.8,6.4,
373,"Y-MP J932/32-4096,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",32,5.8,6.4,
374,"Y-MP J932/32-4096,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",32,5.8,6.4,
375,"Y-MP J932/32-4096,                 Cray/HPE                Rutherford Appleton LaboratoryUnited Kingdom",32,5.8,6.4,
376,"SX-3/14R,                 NEC                Toyota Central Research & DevelopmentJapan",1,5.8,6.4,
377,"Y-MP J932/32-4096,                 Cray/HPE                University GroningenNetherlands",32,5.8,6.4,
378,"SP2/28,                 IBM                ABSASouth Africa",28,5.78,7.45,
379,"SP2/28,                 IBM                Financial Services (H)United States",28,5.78,7.45,
380,"SP2/28,                 IBM                L.L.BeanUnited States",28,5.78,7.45,
381,"SP2/28,                 IBM                LoralUnited States",28,5.78,7.45,
382,"SP2/28,                 IBM                US West CommunicationsUnited States",28,5.78,7.45,
383,"SP2/28,                 IBM                University of Southern CaliforniaUnited States",28,5.78,7.45,
384,"SPP1200/XA-48,                 HPE                Universitaet MainzGermany",48,5.74,11.52,
385,"T94/4128,                 Cray/HPE                BoeingUnited States",4,5.74,7.2,
386,"T94/4128,                 Cray/HPE                Cray ResearchUnited States",4,5.74,7.2,
387,"T94/4128,                 Cray/HPE                Cray ResearchUnited States",4,5.74,7.2,
388,"T94/4128,                 Cray/HPE                Ford Motor CompanyUnited States",4,5.74,7.2,
389,"T94/4128,                 Cray/HPE                GovernmentUnited States",4,5.74,7.2,
390,"T94/4128,                 Cray/HPE                GovernmentUnited States",4,5.74,7.2,
391,"T94/4128,                 Cray/HPE                Japan Atomic Energy Research InstituteJapan",4,5.74,7.2,
392,"T94/4128,                 Cray/HPE                Leibniz RechenzentrumGermany",4,5.74,7.2,
393,"T94/4128,                 Cray/HPE                Los Alamos National LaboratoryUnited States",4,5.74,7.2,
394,"T916/4256,                 Cray/HPE                NASA/Marshall Space Flight CenterUnited States",4,5.74,7.2,
395,"T916/4256,                 Cray/HPE                North Carolina Supercomputing Center (NCSC)United States",4,5.74,7.2,
396,"T94/464,                 Cray/HPE                Toyota Motor CompanyJapan",4,5.74,7.2,
397,"CM-5/96,                 Thinking Machines Corporation                EpsilonUnited States",96,5.7,12.29,
398,"CM-5/96,                 Thinking Machines Corporation                University of California at BerkeleyUnited States",96,5.7,12.29,
399,"POWER CHALLENGEarray,                 HPE                University Jaume ISpain",24,5.65,8.64,
400,"POWER CHALLENGEarray,                 HPE                University of Minnesota/Supercomputing InstituteUnited States",24,5.65,8.64,
