Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
133,"AlphaServer SC40, 833 MHz,                 HPE                Japan Marine Science and TechnologyJapan",256,344.1,426.5,
134,"AlphaServer SC40, 833 MHz,                 HPE                Los Alamos National LaboratoryUnited States",256,344.1,426.5,
135,"T3E900,                 Cray/HPE                HWW/Universitaet StuttgartGermany",540,341.0,486.0,
136,"T3E900,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",540,341.0,486.0,
137,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",540,341.0,486.0,
138,"SP Power3 375 MHz,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",322,330.0,483.0,
139,"SP Power3 375 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",320,327.0,480.0,
140,"AlphaServer SC40, 833 MHz,                 HPE                Commissariat a l'Energie Atomique (CEA)France",300,326.4,499.8,
141,"Netfinity Cluster PIII 1.13 GHz - Eth,                 IBM                Saudi AramcoSaudi Arabia",2048,326.0,2314.0,
142,"Netfinity Cluster PIII 1.13 GHz - Eth,                 IBM                WesternGecoUnited States",1040,326.0,1175.0,
143,"Netfinity Cluster PIII 1.13 GHz - Eth,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",1024,326.0,1157.0,
144,"Netfinity Cluster PIII 1.13 GHz - Eth,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",1024,326.0,1157.0,
145,"Netfinity Cluster PIII 1.13 GHz - Eth,                 IBM                Geoscience (C)Egypt",1024,326.0,1157.0,
146,"VPP700/160E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",160,319.0,384.0,
147,"ORIGIN 3000 400 MHz,                 HPE                CSAR at the University of ManchesterUnited Kingdom",512,315.5,409.6,
148,"ORIGIN 3000 400 MHz,                 HPE                ERDC DSRCUnited States",512,315.5,409.6,
149,"ORIGIN 3000 400 MHz,                 HPE                Manufacturing CompanySweden",512,315.5,409.6,
150,"ORIGIN 3000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,315.5,409.6,
151,"ORIGIN 3000 400 MHz,                 HPE                NASA/Goddard Space Flight CenterUnited States",512,315.5,409.6,
152,"ORIGIN 3000 400 MHz,                 HPE                SGIUnited States",512,315.5,409.6,
153,"ORIGIN 3000 400 MHz,                 HPE                US Army Research Laboratory (ARL)United States",512,315.5,409.6,
154,"pSeries 690 1.1GHz GigEth,                 IBM                I2 Technologies Inc.United States",160,315.0,704.0,
155,"SX-6/40M5,                 NEC                Communications Res. Lab. (CRL)Japan",40,311.7,320.0,
156,"SP Power3 222 MHz,                 IBM                ERDC DSRCUnited States",512,307.6,454.6,
157,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                GovernmentUnited States",128,306.4,665.6,
158,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                KISTI Supercomputing CenterSouth Korea",128,306.4,665.6,
159,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                LogiconUnited States",128,306.4,665.6,
160,"ORIGIN 3000 500 MHz,                 HPE                NRI for Earth Science and Disaster (NIED)Japan",384,306.3,384.0,
161,"ORIGIN 3000 500 MHz,                 HPE                Norwegian University of Science and TechnologyNorway",384,306.3,384.0,
162,"SX-5/40M3,                 NEC                IDRISFrance",40,303.0,320.0,
163,"Upsand - RS1100 AMD 1.4 GHz - Dolphin,                 Verari Systems                University of California - Santa CruzUnited States",264,301.8,739.2,
164,"SP Power3 375 MHz,                 IBM                EDINFORPortugal",296,301.0,444.0,
165,"ORIGIN 2000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,300.2,409.6,
166,"SuperDome 750 MHz/HyperPlex,                 HPE                AgilentUnited States",144,296.2,432.0,
167,"VPP5000/32,                 Fujitsu                Central Research Institute of Electric Power Industry/CRIEPIJapan",32,296.1,307.2,
168,"SP Power3 375 MHz,                 IBM                Petroleum Geo-ServicesUnited States",290,295.0,435.0,
169,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                Geoscience (C)United Kingdom",1040,289.0,1040.0,
170,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                WesternGecoUnited States",1040,289.0,1040.0,
171,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",1024,289.0,1024.0,
172,"Netfinity Cluster PIII 1 GHz - Eth,                 IBM                ShellNetherlands",1024,289.0,1024.0,
173,"SP Power3 375 MHz,                 IBM                US Army Space and Missile Defense CommandUnited States",284,288.0,426.0,
174,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
175,"AlphaServer SC45, 1 GHz,                 HPE                Nanyang Technological University - BIRCSingapore",176,285.3,352.0,
176,"Netfinity Cluster PIII 933 MHz - Myrinet,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",520,285.0,485.16,
177,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
178,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
179,"Netfinity Cluster PIII 933 MHz - Eth,                 IBM                Geoscience (C)Egypt",1024,269.0,955.3,
180,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
181,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,263.6,341.33,
182,"AlphaServer SC ES40/EV67,                 HPE                Pittsburgh Supercomputing CenterUnited States",256,263.6,341.33,
183,"SP Power3 375 MHz,                 IBM                DeTeCSMGermany",260,262.0,390.0,
184,"rp8400 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",128,261.1,384.0,
185,"ORIGIN 3000 500 MHz,                 HPE                Centre Informatique National (CINES)France",320,259.0,320.0,
186,"SP Power3 375 MHz,                 IBM                Purdue UniversityUnited States",256,257.0,384.0,
187,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
188,"SuperDome 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",128,254.9,384.0,
189,"rp8400 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,251.1,384.0,
190,"SP PC604e 332 MHz,                 IBM                Chemical CompanyGermany",716,250.0,475.4,
191,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.3,384.0,
192,"SuperDome 750 MHz/HyperPlex,                 HPE                Beijing Social InsuranceChina",128,245.3,384.0,
193,"SuperDome 750 MHz/HyperPlex,                 HPE                EDSUnited Kingdom",128,245.3,384.0,
194,"SuperDome 750 MHz/HyperPlex,                 HPE                France TelecomFrance",128,245.3,384.0,
195,"SuperDome 750 MHz/HyperPlex,                 HPE                Netsiel S.P.A.Italy",128,245.3,384.0,
196,"SuperDome 750 MHz/HyperPlex,                 HPE                Omnitel Pronto ItaliaItaly",128,245.3,384.0,
197,"SuperDome 750 MHz/HyperPlex,                 HPE                debis SystemhausGermany",128,245.3,384.0,
198,"SuperDome 750 MHz/HyperPlex,                 HPE                ABN AMROUnited Kingdom",128,245.1,384.0,
199,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
200,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",128,245.1,384.0,
