Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
430,"HPC 10000 400 MHz,                 Oracle                LittlewoodsUnited Kingdom",54,37.18,43.2,
431,"SP PC604e 332 MHz,                 IBM                TRWUnited States",116,36.9,77.02,
432,"VPP300/16E,                 Fujitsu                Audi AGGermany",16,36.4,38.4,
433,"SP PC604e 332 MHz,                 IBM                Atraxis AGSwitzerland",114,36.33,75.69,
434,"SP P2SC 160 MHz,                 IBM                Georgia Institute of TechnologyUnited States",80,36.3,51.2,
435,"V2500/HyperPlex,                 HPE                CILEAItaly",40,36.1,70.4,
436,"HPC 10000 400 MHz,                 Oracle                AT&TUnited States",52,35.83,41.6,
437,"HPC 10000 400 MHz,                 Oracle                Financial CorporationUnited States",52,35.83,41.6,
438,"HPC 10000 400 MHz,                 Oracle                NewLookUnited Kingdom",52,35.83,41.6,
439,"HPC 10000 400 MHz,                 Oracle                OR TelematiqueFrance",52,35.83,41.6,
440,"SP PC604e 332 MHz,                 IBM                University of LouisvilleUnited States",112,35.71,74.36,
441,"SX-5S/10H3,                 NEC                RenaultFrance",10,35.7,40.0,
442,"SP P2SC 160 MHz,                 IBM                SARA (Stichting Academisch Rekencentrum)Netherlands",76,35.54,48.64,
443,"HPC 10000 333 MHz Cluster,                 Oracle                Gedas N.A. (VW)Mexico",70,35.17,46.62,
444,"ORIGIN 2000,                 HPE                Chalmers University of TechnologySweden",110,34.7,42.9,
445,"ORIGIN 2000 250 MHz - Eth-Cluster,                 HPE                GovernmentUnited States",112,34.47,56.0,
446,"HPC 10000 400 MHz,                 Oracle                California State Auto AssociationUnited States",50,34.46,40.0,
447,"HPC 10000 400 MHz,                 Oracle                Pratt and WhitneyUnited States",50,34.46,40.0,
448,"HPC 10000 400 MHz,                 Oracle                Ryder TRSUnited States",50,34.46,40.0,
449,"HPC 10000 400 MHz,                 Oracle                Telecom Italia MobileItaly",50,34.46,40.0,
450,"SP PC604e 332 MHz,                 IBM                Bourse LuxembourgLuxembourg",108,34.4,71.71,
451,"SP PC604e 332 MHz,                 IBM                Cable WirelessUnited States",108,34.4,71.71,
452,"SP PC604e 332 MHz,                 IBM                France TelecomFrance",108,34.4,71.71,
453,"SP PC604e 332 MHz,                 IBM                Lidl & SchwartzGermany",108,34.4,71.71,
454,"Parnass2 Cluster,                 Self-made                University Bonn - Dep. of Applied MathematicsGermany",144,34.23,57.6,
455,"HPC 10000 333 MHz,                 Oracle                AT&TUnited States",64,34.17,42.62,
456,"HPC 10000 333 MHz,                 Oracle                Ameritrade Inc.United States",64,34.17,42.62,
457,"HPC 10000 333 MHz,                 Oracle                Baker HughesUnited States",64,34.17,42.62,
458,"HPC 10000 333 MHz,                 Oracle                Bank (A)Germany",64,34.17,42.62,
459,"HPC 10000 333 MHz,                 Oracle                Cedel BankLuxembourg",64,34.17,42.62,
460,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
461,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
462,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
463,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
464,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
465,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
466,"HPC 10000 333 MHz,                 Oracle                CommerzbankGermany",64,34.17,42.62,
467,"HPC 10000 333 MHz,                 Oracle                Deutsche Morgan GrenfellUnited Kingdom",64,34.17,42.62,
468,"HPC 10000 333 MHz,                 Oracle                Deutsche Morgan GrenfellUnited Kingdom",64,34.17,42.62,
469,"HPC 10000 333 MHz,                 Oracle                Deutsche Morgan GrenfellGermany",64,34.17,42.62,
470,"HPC 10000 333 MHz,                 Oracle                EDSUnited States",64,34.17,42.62,
471,"HPC 10000 333 MHz,                 Oracle                EDS/ SAPUnited States",64,34.17,42.62,
472,"HPC 10000 333 MHz,                 Oracle                Enron CapitalUnited States",64,34.17,42.62,
473,"HPC 10000 333 MHz,                 Oracle                Ford Motor CompanyUnited States",64,34.17,42.62,
474,"HPC 10000 333 MHz,                 Oracle                GTE CommunicationsUnited States",64,34.17,42.62,
475,"HPC 10000 333 MHz,                 Oracle                Hughes Space & CommunicationUnited States",64,34.17,42.62,
476,"HPC 10000 333 MHz,                 Oracle                Mississippi State UniversityUnited States",64,34.17,42.62,
477,"HPC 10000 333 MHz,                 Oracle                MotorolaUnited States",64,34.17,42.62,
478,"HPC 10000 333 MHz,                 Oracle                MotorolaUnited States",64,34.17,42.62,
479,"HPC 10000 333 MHz,                 Oracle                National Center for Genome ResourcesUnited States",64,34.17,42.62,
480,"HPC 10000 333 MHz,                 Oracle                Nippon Telegraph and Telephone (NTT)Japan",64,34.17,42.62,
481,"HPC 10000 333 MHz,                 Oracle                Nippon Telegraph and Telephone (NTT)Japan",64,34.17,42.62,
482,"HPC 10000 333 MHz,                 Oracle                Omnitel Pronto ItaliaItaly",64,34.17,42.62,
483,"HPC 10000 333 MHz,                 Oracle                Owens CorningUnited States",64,34.17,42.62,
484,"HPC 10000 333 MHz,                 Oracle                Owens CorningUnited States",64,34.17,42.62,
485,"HPC 10000 333 MHz,                 Oracle                RIPSJapan",64,34.17,42.62,
486,"HPC 10000 333 MHz,                 Oracle                RecruitJapan",64,34.17,42.62,
487,"HPC 10000 333 MHz,                 Oracle                RetailUnited States",64,34.17,42.62,
488,"HPC 10000 333 MHz,                 Oracle                The Sabre GroupUnited States",64,34.17,42.62,
489,"HPC 10000 333 MHz,                 Oracle                UCSD/San Diego Supercomputer CenterUnited States",64,34.17,42.62,
490,"ORIGIN 2000,                 HPE                National Research CounsilCanada",108,34.15,42.12,
491,"VPP300/16,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",16,34.1,35.2,
492,"VPP300/16,                 Fujitsu                Japan Science and TechnologyJapan",16,34.1,35.2,
493,"VPP300/16,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",16,34.1,35.2,
494,"VPP300/16,                 Fujitsu/SNI                Scientific Supercomputing Center KarlsruheGermany",16,34.1,35.2,
495,"SP P2SC 120 MHz,                 IBM                UNI-CDenmark",100,33.9,48.0,
496,"XP/S-MP 41,                 Intel                Air Force Research LaboratoryUnited States",816,33.7,40.8,
497,"SP PC604e 332 MHz,                 IBM                AutozoneUnited States",104,33.2,69.05,
498,"SP PC604e 332 MHz,                 IBM                NabiscoUnited States",104,33.2,69.05,
499,"HPC 10000 400 MHz,                 Oracle                AT&TUnited States",48,33.09,38.4,
500,"HPC 10000 400 MHz,                 Oracle                BankUnited States",48,33.09,38.4,
