Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
1,"Earth-Simulator,                 NEC                Japan Agency for Marine-Earth Science and TechnologyJapan",5120,35860.0,40960.0,3200
2,"ASCI Q - AlphaServer SC45, 1.25 GHz,                 HPE                Los Alamos National LaboratoryUnited States",4096,7727.0,10240.0,
3,"ASCI Q - AlphaServer SC45, 1.25 GHz,                 HPE                Los Alamos National LaboratoryUnited States",4096,7727.0,10240.0,
4,"ASCI White, SP Power3 375 MHz,                 IBM                Lawrence Livermore National LaboratoryUnited States",8192,7226.0,12288.0,
5,"MCR Linux Cluster Xeon 2.4 GHz - Quadrics,                 Linux Networx/Quadrics                Lawrence Livermore National LaboratoryUnited States",2304,5694.0,11060.0,
6,"AlphaServer SC45, 1 GHz,                 HPE                Pittsburgh Supercomputing CenterUnited States",3016,4463.0,6032.0,
7,"AlphaServer SC45, 1 GHz,                 HPE                Commissariat a l'Energie Atomique (CEA)France",2560,3980.0,5120.0,
8,"Aspen Systems, Dual Xeon 2.2 GHz - Myrinet2000,                 HPTi                Forecast Systems Laboratory - NOAAUnited States",1536,3337.0,6758.0,
9,"pSeries 690 Turbo 1.3GHz,                 IBM                HPCxUnited Kingdom",1280,3241.0,6656.0,
10,"pSeries 690 Turbo 1.3GHz,                 IBM                National Center for Atmospheric Research (NCAR)United States",1216,3164.0,6323.0,
11,"pSeries 690 Turbo 1.3GHz,                 IBM                Naval Oceanographic Office - NAVO DSRCUnited States",1184,3160.0,6156.8,
12,"SP Power3 375 MHz 16 way,                 IBM                DOE/SC/LBNL/NERSCUnited States",3328,3052.0,4992.0,
13,"pSeries 690 Turbo 1.3GHz,                 IBM                ECMWFUnited Kingdom",960,2560.0,4992.0,
14,"pSeries 690 Turbo 1.3GHz,                 IBM                ECMWFUnited Kingdom",960,2560.0,4992.0,
15,"ASCI Red,                 Intel                Sandia National LaboratoriesUnited States",9632,2379.0,3207.0,
16,"pSeries 690 Turbo 1.3GHz,                 IBM                DOE/SC/Oak Ridge National LaboratoryUnited States",864,2310.0,4492.8,
