Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"pSeries 690 Turbo 1.3GHz,                 IBM                SARA/IC3A (Stichting Academisch Rekencentrum)Netherlands",128,378.2,665.6,
302,"CP-PACS/2048,                 Hitachi/Tsukuba                Center for Computational Sciences, University of TsukubaJapan",2048,368.2,614.4,
303,"Netfinity Cluster PIII 1.4 GHz - Eth,                 IBM                Geoscience (C)United Kingdom",1280,366.0,1792.0,
304,"Netfinity Cluster PIII 1/1.26 GHz - Eth,                 IBM                Mississippi State UniversityUnited States",1024,366.0,1144.0,
305,"Linux Cluster Xeon 2.6 GHz - GigE,                 Transtec AG                Universitaet Erlangen - Regionales Rechenzentrum ErlangenGermany",150,365.0,780.0,
306,"PowerEdge 2650 Cluster P4 Xeon 2.8 GHz - Fast Ethernet,                 DELL EMC                Core LabsUnited States",770,363.4,4312.0,
307,"PowerEdge 2650 Cluster P4 Xeon 2.8 GHz - Fast Ethernet,                 DELL EMC                Stanford University/Biomedical Computational FacilityUnited States",576,363.4,3225.6,
308,"SuperDome 750 MHz/HyperPlex,                 HPE                AmdocsUnited States",192,361.4,576.0,
309,"SuperDome 750 MHz/HyperPlex,                 HPE                AmdocsUnited States",192,361.4,576.0,
310,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",192,361.4,576.0,
311,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",192,361.4,576.0,
312,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",192,361.4,576.0,
313,"SuperDome 750 MHz/HyperPlex,                 HPE                Centrica PlcUnited Kingdom",192,361.4,576.0,
314,"SuperDome 750 MHz/HyperPlex,                 HPE                DaimlerChryslerUnited States",192,361.4,576.0,
315,"SuperDome 750 MHz/HyperPlex,                 HPE                Sprint PCSUnited States",192,361.4,576.0,
316,"SuperDome 750 MHz/HyperPlex,                 HPE                VerizonUnited States",192,361.4,576.0,
317,"SuperDome 750 MHz/HyperPlex,                 HPE                WIND Telecom S.P.A.Italy",192,361.4,576.0,
318,"SuperDome 750 MHz/HyperPlex,                 HPE                America On Line (AOL)United States",192,358.5,576.0,
319,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",192,358.5,576.0,
320,"SuperDome 750 MHz/HyperPlex,                 HPE                France TelecomFrance",192,358.5,576.0,
321,"SuperDome 750 MHz/HyperPlex,                 HPE                NikeUnited States",192,358.5,576.0,
322,"SuperDome 750 MHz/HyperPlex,                 HPE                Omnitel Pronto ItaliaItaly",192,358.5,576.0,
323,"SuperDome 750 MHz/HyperPlex,                 HPE                Transco PLCUnited Kingdom",192,358.5,576.0,
324,"SuperDome 750 MHz/HyperPlex,                 HPE                Transco PLCUnited Kingdom",192,358.5,576.0,
325,"Fire 15K,                 Oracle                Universitaet Aachen/RWTHGermany",288,357.1,518.4,
326,"SuperDome 875 MHz/HyperPlex,                 HPE                Magirus InternationalGermany",160,356.1,560.0,
327,"OSC BALE Cluster - AMD Athlon 1.4/1.53 GHz - Myrinet,                 Self-made                Ohio Supercomputer CenterUnited States",252,355.7,744.2,
328,"Gideon 300 Cluster P4 2 GHz Fast Ethernet,                 Self-made                Systems Research Group, University of Hong KongHong Kong",300,355.5,600.0,
329,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",812,355.0,487.2,
330,"rp8400 750 MHz/HyperPlex,                 HPE                BMW AGGermany",192,351.4,576.0,
331,"SuperDome 875 MHz/HyperPlex,                 HPE                Advanced Info ServiceThailand",160,351.1,560.0,
332,"SuperDome 875 MHz/HyperPlex,                 HPE                EDSUnited States",160,351.1,560.0,
333,"SuperDome 875 MHz/HyperPlex,                 HPE                FBIUnited States",160,351.1,560.0,
334,"SuperDome 875 MHz/HyperPlex,                 HPE                General MotorsUnited States",160,351.1,560.0,
335,"SuperDome 875 MHz/HyperPlex,                 HPE                IB SolutionFrance",160,351.1,560.0,
336,"SuperDome 875 MHz/HyperPlex,                 HPE                SK GlobalSouth Korea",160,351.1,560.0,
337,"SuperDome 875 MHz/HyperPlex,                 HPE                Samsung Fire & InsuranceSouth Korea",160,351.1,560.0,
338,"VPP5000/38,                 Fujitsu                NRI for Earth Science and Disaster (NIED)Japan",38,351.1,364.8,
339,"Cluster Platform 6000 rx2600, Itanium2 900 MHz, Infiniband,                 HPE                NCSAUnited States",128,351.0,460.8,
340,"Cluster Platform 6000 rx2600 Itanium2 900 MHz Cluster - Quadrics,                 HPE                Hewlett-PackardUnited States",118,350.7,424.8,
341,"Linux Cluster 105x(P4 3060),                 MEGWARE                Leibniz RechenzentrumGermany",105,350.0,642.6,
342,"AlphaServer SC40, 833 MHz,                 HPE                Japan Marine Science and TechnologyJapan",256,349.9,426.5,
343,"AlphaServer SC40, 833 MHz,                 HPE                Los Alamos National LaboratoryUnited States",256,349.9,426.5,
344,"Evolocity (TM) Xeon 2.4 GHz - Myrinet,                 Linux Networx                Boeing Shared ServicesUnited States",128,347.0,614.4,
345,"SuperDome 750 MHz/HyperPlex,                 HPE                SberBankRussia",192,345.0,576.0,
