Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"VPP500/4,                 Fujitsu                IFP Energies nouvellesFrance",4,5.6,6.4,
402,"VPP500/4,                 Fujitsu                Toritsu Kagaku Gijutsu UniversityJapan",4,5.6,6.4,
403,"VPP500/4,                 Fujitsu                Toyota Motor CompanyJapan",4,5.6,6.4,
404,"SP2/27,                 IBM                Hill's Pet FoodUnited States",27,5.58,7.18,
405,"AlphaServer 8400 5/440,                 HPE                CSC (Center for Scientific Computing)Finland",10,5.54,8.8,
406,"SP2 77 MHz wide,                 IBM                AdapcoUnited States",24,5.5,7.39,
407,"SPP1600/XA-32,                 HPE                CILEAItaly",32,5.45,7.68,
408,"SPP1600/XA-32,                 HPE                CyfronetPoland",32,5.45,7.68,
409,"SPP1600/XA-32,                 HPE                Ford Motor CompanyUnited States",32,5.45,7.68,
410,"SPP1600/XA-32,                 HPE                JCCWCUnited States",32,5.45,7.68,
411,"SPP1600/XA-32,                 HPE                NCCOSCUnited States",32,5.45,7.68,
412,"SPP1600/XA-32,                 HPE                University of MichiganUnited States",32,5.45,7.68,
413,"POWER CHALLENGE 10000,                 HPE                AT&TUnited States",20,5.43,7.8,
414,"POWER CHALLENGE 10000,                 HPE                AT&TUnited States",20,5.43,7.8,
415,"POWER CHALLENGE 10000,                 HPE                ChevronUnited States",20,5.43,7.8,
416,"POWER CHALLENGE 10000,                 HPE                Dream QuestUnited States",20,5.43,7.8,
417,"POWER Onyx 10000,                 HPE                McDonnell DouglasUnited States",20,5.43,7.8,
418,"POWER CHALLENGE 10000,                 HPE                PfizerUnited States",20,5.43,7.8,
419,"SP2/26,                 IBM                AerospaceFrance",26,5.38,6.92,
420,"SP2/26,                 IBM                James RiverUnited States",26,5.38,6.92,
421,"SP2/26,                 IBM                John Alden InsuranceUnited States",26,5.38,6.92,
422,"SP2/26,                 IBM                La CaixaSpain",26,5.38,6.92,
423,"SP2/26,                 IBM                Norfolk Southern RailroadUnited States",26,5.38,6.92,
424,"SP2/26,                 IBM                RevlonUnited States",26,5.38,6.92,
425,"SP2/26,                 IBM                Tohoku UniversityJapan",26,5.38,6.92,
426,"SP2/26,                 IBM                University of PennsylvaniaUnited States",26,5.38,6.92,
427,"GC PowerPlus/128,                 Parsytec                Japan Institute of Advanced TechnologyJapan",128,5.25,10.24,
428,"GC PowerPlus/128,                 Parsytec                National Supercomputer Centre (NSC)Sweden",128,5.25,10.24,
429,"GC PowerPlus/128,                 Parsytec                Technische Universitaet ChemnitzGermany",128,5.25,10.24,
430,"GC PowerPlus/128,                 Parsytec                Universitaet Hamburg-HarburgGermany",128,5.25,10.24,
431,"CM-2/64k,                 Thinking Machines Corporation                Florida State UniversityUnited States",2048,5.2,14.0,
432,"CM-2/64k,                 Thinking Machines Corporation                SRCUnited States",2048,5.2,14.0,
433,"SP2/25,                 IBM                ICGGermany",25,5.18,6.65,
434,"SP2/25,                 IBM                MBNAUnited States",25,5.18,6.65,
435,"Y-MP J932/28-2048,                 Cray/HPE                GovernmentUnited States",28,5.08,5.6,
436,"AlphaServer 8400 5/350,                 HPE                CERNSwitzerland",10,5.07,7.0,
437,"AlphaServer 8400 5/350,                 HPE                InformixUnited States",10,5.07,7.0,
438,"CS-2/224,                 Meiko                Lawrence Livermore National LaboratoryUnited States",224,5.0,40.32,
439,"CS-2/128,                 Meiko                CERNSwitzerland",128,5.0,23.04,
440,"CS-2/128,                 Meiko                Universitaet WienAustria",128,5.0,23.04,
441,"CS-2/64,                 Meiko                Lawrence Livermore National LaboratoryUnited States",64,5.0,11.52,
442,"CM-200/32k,                 Thinking Machines Corporation                GovernmentUnited States",1024,5.0,10.0,
443,"CM-200/32k,                 Thinking Machines Corporation                Minnesota Supercomputer CenterUnited States",1024,5.0,10.0,
444,"CM-200/32k,                 Thinking Machines Corporation                Western GeophysicalUnited States",1024,5.0,10.0,
445,"AlphaServer 8400 5/300,                 HPE                Dial CorporationUnited States",12,5.0,7.2,
446,"AlphaServer 8400 5/300,                 HPE                National Security AgencyUnited States",12,5.0,7.2,
447,"SX-3/22,                 NEC                NEC Systems Laboratories Inc.United States",2,5.0,5.5,
448,"SX-3/14,                 NEC                National Institute for Environmental StudiesJapan",1,5.0,5.5,
449,"SP2/24,                 IBM                Aetna Life InsuranceUnited States",24,4.99,6.38,
450,"SP2/24,                 IBM                Brown UniversityUnited States",24,4.99,6.38,
451,"SP2/24,                 IBM                CSC (Center for Scientific Computing)Finland",24,4.99,6.38,
452,"SP2/24,                 IBM                Credit SuisseSwitzerland",24,4.99,6.38,
453,"SP2/24,                 IBM                EquifaxUnited States",24,4.99,6.38,
454,"SP2/24,                 IBM                Indiana UniversityUnited States",24,4.99,6.38,
455,"SP2/24,                 IBM                National Institute for Environmental StudiesJapan",24,4.99,6.38,
456,"SP2/24,                 IBM                Nationwide Life InsuranceUnited States",24,4.99,6.38,
457,"SP2/24,                 IBM                SybaseUnited States",24,4.99,6.38,
458,"SP2/24,                 IBM                University of PennsylvaniaUnited States",24,4.99,6.38,
459,"ORIGIN 2000,                 HPE                INRIA-Lorraine/Centre Charles HermiteFrance",16,4.96,6.24,
460,"ORIGIN 2000,                 HPE                University of MiamiUnited States",16,4.96,6.24,
461,"POWER CHALLENGEarray,                 HPE                DOE/SC/Pacific Northwest National LaboratoryUnited States",24,4.9,7.2,
462,"POWER CHALLENGEarray,                 HPE                University of OregonUnited States",24,4.9,7.2,
463,"POWER CHALLENGE 10000,                 HPE                Allison Engine Corp.United States",16,4.86,6.24,
464,"POWER CHALLENGE 10000,                 HPE                Amgen Inc.United States",16,4.86,6.24,
465,"POWER CHALLENGE 10000,                 HPE                Audi AGGermany",16,4.86,6.24,
466,"POWER CHALLENGE 10000,                 HPE                Centro Italiano Ricerche Aerospaziali (CIRA)Italy",16,4.86,6.24,
467,"POWER CHALLENGE 10000,                 HPE                Mercedes-BenzGermany",16,4.86,6.24,
468,"POWER CHALLENGE 10000,                 HPE                Mississippi State UniversityUnited States",16,4.86,6.24,
469,"POWER CHALLENGE 10000,                 HPE                MotorolaUnited States",16,4.86,6.24,
470,"POWER CHALLENGE 10000,                 HPE                NIH (National Institutes of Health)United States",16,4.86,6.24,
471,"POWER CHALLENGE 10000,                 HPE                NIH (National Institutes of Health)United States",16,4.86,6.24,
472,"POWER CHALLENGE 10000,                 HPE                NIH (National Institutes of Health)United States",16,4.86,6.24,
473,"POWER CHALLENGE 10000,                 HPE                NIH (National Institutes of Health)United States",16,4.86,6.24,
474,"POWER CHALLENGE 10000,                 HPE                Nagoya UniversityJapan",16,4.86,6.24,
475,"POWER CHALLENGE 10000,                 HPE                Osaka Sangyo UniversityJapan",16,4.86,6.24,
476,"POWER CHALLENGE 10000,                 HPE                Square LAUnited States",16,4.86,6.24,
477,"POWER CHALLENGE 10000,                 HPE                State University of New YorkUnited States",16,4.86,6.24,
478,"POWER CHALLENGE 10000,                 HPE                Technische Universitaet WienAustria",16,4.86,6.24,
479,"POWER CHALLENGE 10000,                 HPE                University of AucklandNew Zealand",16,4.86,6.24,
