Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"ORIGIN 2000,                 HPE                Princeton UniversityUnited States",64,19.23,24.96,
202,"ORIGIN 2000,                 HPE                SGIUnited States",64,19.23,24.96,
203,"ORIGIN 2000,                 HPE                Sandia National LaboratoriesUnited States",64,19.23,24.96,
204,"ORIGIN 2000,                 HPE                Sandia National LaboratoriesUnited States",64,19.23,24.96,
205,"ORIGIN 2000,                 HPE                Sandia National LaboratoriesUnited States",64,19.23,24.96,
206,"ORIGIN 2000,                 HPE                Sylvest Management SystemsUnited States",64,19.23,24.96,
207,"ORIGIN 2000,                 HPE                US Air ForceUnited States",64,19.23,24.96,
208,"ORIGIN 2000,                 HPE                University of BergenNorway",64,19.23,24.96,
209,"ORIGIN 2000,                 HPE                University of BergenNorway",64,19.23,24.96,
210,"ORIGIN 2000,                 HPE                University of TokyoJapan",64,19.23,24.96,
211,"ORIGIN 2000,                 HPE                University of TokyoJapan",64,19.23,24.96,
212,"ORIGIN 2000,                 HPE                University of TokyoJapan",64,19.23,24.96,
213,"ORIGIN 2000,                 HPE                University of TokyoJapan",64,19.23,24.96,
214,"ORIGIN 2000,                 HPE                University of ValenciaSpain",64,19.23,24.96,
215,"AlphaServer 8400 Cluster,                 HPE                Sandia National LaboratoriesUnited States",48,19.2,58.8,
216,"VPP300/9,                 Fujitsu                ECMWFUnited Kingdom",9,19.2,19.8,
217,"T3E,                 Cray/HPE                Mobil / Technical CenterUnited States",48,18.8,28.8,
218,"XP/S-MP 22,                 Intel                ETH ZuerichSwitzerland",450,18.7,22.5,
219,"POWER CHALLENGEarray,                 HPE                US Army Research Laboratory (ARL)United States",96,18.45,28.8,
220,"SP2/98,                 IBM                CiticorpUnited States",98,18.31,26.07,
221,"ORIGIN 2000,                 HPE                University of UtahUnited States",60,18.12,23.4,
222,"SP P2SC 120 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",51,18.01,24.48,
223,"SP P2SC 120 MHz,                 IBM                Western GeophysicalUnited States",50,17.66,24.0,
224,"T3E900,                 Cray/HPE                MIT Lincoln Laboratory Supercomputing CenterUnited States",32,17.4,28.8,
225,"SX-3/34R,                 NEC                Institute for Molecular ScienceJapan",3,17.4,19.2,
226,"SX-3/34R,                 NEC                VW (Volkswagen AG)Germany",3,17.4,19.2,
227,"HPC 10000,                 Oracle                Enron CapitalUnited States",40,17.12,20.5,
228,"HPC 10000,                 Oracle                Federal ExpressUnited States",40,17.12,20.5,
229,"HPC 10000,                 Oracle                Koeln UniversitaetGermany",40,17.12,20.5,
230,"HPC 10000,                 Oracle                National SemiconductorsUnited States",40,17.12,20.5,
231,"HPC 10000,                 Oracle                general Electric SupplyUnited States",40,17.12,20.5,
232,"VPP300/8,                 Fujitsu                Nippon UniversityJapan",8,17.1,17.6,
233,"VPP300/8,                 Fujitsu                Osaka Gas., LtdJapan",8,17.1,17.6,
234,"VPP300/8,                 Fujitsu/SNI                Universitaet Aachen/RWTHGermany",8,17.1,17.6,
235,"VPP300/8,                 Fujitsu                Western GeophysicalUnited States",8,17.1,17.6,
236,"ORIGIN 2000,                 SGI/Siemens-Nixdorf                Technische Universitaet DresdenGermany",54,16.47,21.06,
237,"SP P2SC 135 MHz,                 IBM                Western GeophysicalUnited Kingdom",42,16.41,22.68,
238,"SP2/85,                 IBM                NIH (National Institutes of Health)United States",85,16.09,22.61,
239,"POWER CHALLENGEarray,                 HPE                NCSAUnited States",64,15.6,23.04,
240,"SP P2SC 120 MHz,                 IBM                Centre de Supercomputacio de CatalunyaSpain",44,15.56,21.12,
241,"T916/12512,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",12,15.43,21.6,
242,"T932/121024,                 Cray/HPE                Manufacturer (G)United States",12,15.43,21.6,
243,"T916/12512,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",12,15.43,21.6,
244,"HPC 10000,                 Oracle                Enron CapitalUnited States",36,15.42,18.0,
245,"HPC 10000,                 Oracle                KT FreetelSouth Korea",36,15.42,18.0,
246,"SX-4/8,                 NEC                ATR Optical Communication LabJapan",8,15.4,16.0,
247,"SX-4/8,                 NEC                German Aerospace Laboratory (DLR)Germany",8,15.4,16.0,
248,"SX-4/8,                 NEC                National Geographic AgencyJapan",8,15.4,16.0,
249,"SP2/80,                 IBM                National Center for High Performance ComputingTaiwan",80,15.23,21.28,
250,"AlphaServer 8400 Cluster,                 HPE                Lawrence Livermore National LaboratoryUnited States",36,15.2,44.1,
251,"AlphaServer 8400 Cluster,                 HPE                Sandia National LaboratoriesUnited States",36,15.2,44.1,
252,"XP/S35,                 Intel                CaltechUnited States",512,15.2,26.0,
253,"XP/S35,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",512,15.2,26.0,
254,"CM-5/256,                 Thinking Machines Corporation                Geco-PraklaUnited States",256,15.1,32.77,
255,"CM-5/256,                 Thinking Machines Corporation                Geco-PraklaUnited States",256,15.1,32.77,
256,"CM-5/256,                 Thinking Machines Corporation                Naval Research Laboratory (NRL)United States",256,15.1,32.77,
