Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"SP Power3 375 MHz,                 IBM                Telecom Denmark (Danadata)Denmark",96,100.0,144.0,
402,"SP Power3 375 MHz,                 IBM                Telekom AustriaAustria",96,100.0,144.0,
403,"SP Power3 375 MHz,                 IBM                United AirlinesUnited States",96,100.0,144.0,
404,"SuperDome,                 HPE                Advizex TechUnited States",64,99.9,140.8,
405,"SuperDome,                 HPE                AgilentJapan",64,99.9,140.8,
406,"SuperDome,                 HPE                AgilentUnited States",64,99.9,140.8,
407,"SuperDome,                 HPE                AlestraUnited States",64,99.9,140.8,
408,"SuperDome,                 HPE                Alestra De LRVenezuela",64,99.9,140.8,
409,"SuperDome,                 HPE                AmdocsUnited States",64,99.9,140.8,
410,"SuperDome,                 HPE                Arnold Engineering Development Center (AEDC)United States",64,99.9,140.8,
411,"SuperDome,                 HPE                Atlanta Bus CenterUnited States",64,99.9,140.8,
412,"SuperDome,                 HPE                Banco PopularPuerto Rico",64,99.9,140.8,
413,"SuperDome,                 HPE                Corporacion Digitel CAVenezuela",64,99.9,140.8,
414,"SuperDome,                 HPE                DST Canada IncCanada",64,99.9,140.8,
415,"SuperDome,                 HPE                DaimlerChryslerUnited States",64,99.9,140.8,
416,"SuperDome,                 HPE                DefenseUnited States",64,99.9,140.8,
417,"SuperDome,                 HPE                DefenseUnited States",64,99.9,140.8,
418,"SuperDome,                 HPE                Defense LogisticsUnited States",64,99.9,140.8,
419,"SuperDome,                 HPE                Delta AirlinesUnited States",64,99.9,140.8,
420,"SuperDome,                 HPE                EADS AirbusFrance",64,99.9,140.8,
421,"SuperDome,                 HPE                Ernst & YoungCanada",64,99.9,140.8,
422,"SuperDome,                 HPE                GovernmentGermany",64,99.9,140.8,
423,"SuperDome,                 HPE                GovernmentGermany",64,99.9,140.8,
424,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
425,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
426,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
427,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
428,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
429,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
430,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
431,"SuperDome,                 HPE                GovernmentUnited States",64,99.9,140.8,
432,"SuperDome,                 HPE                HP Ford ProjectUnited States",64,99.9,140.8,
433,"SuperDome,                 HPE                Herman MillerUnited States",64,99.9,140.8,
434,"SuperDome,                 HPE                Hewlett-PackardJapan",64,99.9,140.8,
435,"SuperDome,                 HPE                Kone CranesChina",64,99.9,140.8,
436,"SuperDome,                 HPE                Lockheed MartinUnited States",64,99.9,140.8,
437,"SuperDome,                 HPE                Manufacturing CompanyJapan",64,99.9,140.8,
438,"SuperDome,                 HPE                POSDATASouth Korea",64,99.9,140.8,
