Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"SP Power3 375 MHz,                 IBM                ABN AMRONetherlands",164,167.0,246.0,
202,"SP Power3 375 MHz,                 IBM                DaimlerChryslerGermany",164,167.0,246.0,
203,"SP Power3 375 MHz,                 IBM                Pharmaceutical CompanyGermany",162,165.0,243.0,
204,"SP Power3 375 MHz,                 IBM                Air Force Weather AgencyUnited States",160,164.0,240.0,
205,"SP Power3 375 MHz,                 IBM                Automotive Manufacturer (C)United States",160,164.0,240.0,
206,"SP Power3 375 MHz,                 IBM                Philip MorrisUnited States",160,164.0,240.0,
207,"ORIGIN 3000 400 MHz,                 HPE                GovernmentUnited States",256,163.5,204.8,
208,"ORIGIN 3000 400 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,163.5,204.8,
209,"ORIGIN 3000 400 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",256,163.5,204.8,
210,"ORIGIN 3000 400 MHz,                 HPE                SGIUnited States",256,163.5,204.8,
211,"SP PC604e 332 MHz,                 IBM                Bank Administration Institute (BAI)United States",396,163.0,262.8,
212,"SP PC604e 332 MHz,                 IBM                BCDIUnited States",392,162.0,260.2,
213,"SP PC604e 332 MHz,                 IBM                Metallurgical Industry Co.United States",392,162.0,260.2,
214,"SP Power3 375 MHz,                 IBM                P&O NedLloydUnited Kingdom",158,162.0,237.0,
215,"SP Power3 375 MHz,                 IBM                Support Net IncUnited States",156,160.0,234.0,
216,"SP Power3 375 MHz,                 IBM                UnileverUnited States",156,160.0,234.0,
217,"ORIGIN 3000 500 MHz,                 HPE                Ford Motor CompanyUnited States",192,158.0,192.0,
218,"ORIGIN 3000 500 MHz,                 HPE                University of Minnesota/Supercomputing InstituteUnited States",192,158.0,192.0,
219,"SP Power3 375 MHz,                 IBM                AerospaceFrance",152,156.0,228.0,
220,"SP Power3 375 MHz 16 way,                 IBM                Seoul National UniversitySouth Korea",144,156.0,216.0,
221,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",512,152.0,199.68,
222,"ORIGIN 3000 400 MHz - Eth-Cluster,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",896,151.2,716.8,
223,"SP PC604e 332 MHz,                 IBM                BASFGermany",364,151.0,241.6,
224,"SP Power3 200 MHz,                 IBM                Tsukuba Advanced Computing Center - TACC/AISTJapan",256,149.3,204.8,
225,"AlphaServer SC40, 833 MHz,                 HPE                Victorian Partnership for Advanced Computing (VPAC)Australia",128,149.1,213.2,
226,"VPP5000/16,                 Fujitsu                Commissariat a l'Energie Atomique (CEA)France",16,149.0,153.6,
227,"SuperDome/HyperPlex,                 HPE                Delta TechnologyUnited States",96,148.8,211.2,
228,"SuperDome/HyperPlex,                 HPE                Energy Company (B)Netherlands",96,148.8,211.2,
229,"SuperDome/HyperPlex,                 HPE                NVON BVNetherlands",96,148.8,211.2,
230,"SuperDome/HyperPlex,                 HPE                Netsiel S.P.A.Italy",96,148.8,211.2,
231,"SuperDome/HyperPlex,                 HPE                POSCOSouth Korea",96,148.8,211.2,
232,"SuperDome/HyperPlex,                 HPE                Service CompanyJapan",96,148.8,211.2,
233,"SuperDome/HyperPlex,                 HPE                Service CompanyJapan",96,148.8,211.2,
234,"SuperDome/HyperPlex,                 HPE                Talk AmericaUnited States",96,148.8,211.2,
235,"SuperDome/HyperPlex,                 HPE                UPSUnited States",96,148.8,211.2,
236,"SP Power3 375 MHz,                 IBM                Prudential InsuranceUnited States",144,148.0,216.0,
237,"SP Power3 375 MHz,                 IBM                University of ManchesterUnited Kingdom",144,148.0,216.0,
238,"SuperDome/HyperPlex,                 HPE                Alliant EnergyUnited States",96,147.1,211.2,
239,"SuperDome/HyperPlex,                 HPE                American AirlinesUnited States",96,147.1,211.2,
240,"SuperDome/HyperPlex,                 HPE                American AirlinesUnited States",96,147.1,211.2,
241,"SuperDome/HyperPlex,                 HPE                American AirlinesUnited States",96,147.1,211.2,
242,"SuperDome/HyperPlex,                 HPE                American AirlinesUnited States",96,147.1,211.2,
243,"SuperDome/HyperPlex,                 HPE                CGIUnited States",96,147.1,211.2,
244,"SuperDome/HyperPlex,                 HPE                EquivaUnited States",96,147.1,211.2,
245,"SuperDome/HyperPlex,                 HPE                EquivaUnited States",96,147.1,211.2,
246,"SuperDome/HyperPlex,                 HPE                Forsythe & McarthurUnited States",96,147.1,211.2,
247,"SuperDome/HyperPlex,                 HPE                Hutchison TelecomFrance",96,147.1,211.2,
