Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
347,"Y-MP4E/332,                 Cray/HPE                Bureau of Meteorology / CSIRO HPCCCAustralia",3,0.88,1.0,
348,"Y-MP4E/364,                 Cray/HPE                DKRZ - Deutsches KlimarechenzentrumGermany",3,0.88,1.0,
349,"Y-MP4/332,                 Cray/HPE                Du Pont De Nemours & CompanyUnited States",3,0.88,1.0,
350,"Y-MP4/332,                 Cray/HPE                Energy CompanyUnited States",3,0.88,1.0,
351,"Y-MP8/364,                 Cray/HPE                Honda Research and Development CompanyJapan",3,0.88,1.0,
352,"Y-MP4/364,                 Cray/HPE                Mitsubishi Electric CorporationJapan",3,0.88,1.0,
353,"Y-MP4E/364,                 Cray/HPE                Mobil / Technical CenterUnited States",3,0.88,1.0,
354,"Y-MP4E/364,                 Cray/HPE                RenaultFrance",3,0.88,1.0,
355,"Y-MP4/364,                 Cray/HPE                debis SystemhausGermany",3,0.88,1.0,
356,"Y-MP M98/31024,                 Cray/HPE                General Motors/Research Environment StaffUnited States",3,0.85,1.0,
357,"S-3600/160,                 Hitachi                Hitachi Zosen Corp.Japan",1,0.85,1.0,
358,"S-3600/160,                 Hitachi                Toyo Tire & RubberJapan",1,0.85,1.0,
359,"VP2200/10,                 Fujitsu                ANSTOAustralia",1,0.84,1.0,
360,"VP2200/10,                 Fujitsu                Australian National UniversityAustralia",1,0.84,1.0,
361,"VP2200/10,                 Fujitsu                Kawasaki Heavy IndustryJapan",1,0.84,1.0,
362,"VP2200/10,                 Fujitsu                Kawasaki SteelJapan",1,0.84,1.0,
363,"VP2200/10,                 Fujitsu                Meiji UniversityJapan",1,0.84,1.0,
364,"VP2200/10,                 Fujitsu                Nikko SecuritiesJapan",1,0.84,1.0,
365,"VP2200/10,                 Fujitsu                Nippon SteelJapan",1,0.84,1.0,
366,"VP2200/10,                 Fujitsu                SharpJapan",1,0.84,1.0,
367,"VP2200/10,                 Fujitsu                Sony. System Technologies LaboratoryJapan",1,0.84,1.0,
368,"VP2200/20,                 Fujitsu                Toyota Motor CompanyJapan",1,0.84,1.0,
369,"S200/10 (4ns),                 Fujitsu/SNI                Universitaet FrankfurtGermany",1,0.84,1.0,
370,"CS/i860/32,                 Meiko                Defense Research Agency (DRA)United Kingdom",32,0.82,1.28,
371,"X-MP/416,                 Cray/HPE                AMKGermany",4,0.82,0.94,
372,"X-MP EA/432,                 Cray/HPE                BP Exploration Inc./U.S.United States",4,0.82,0.94,
373,"X-MP/48,                 Cray/HPE                Battelle SoftwareUnited States",4,0.82,0.94,
374,"X-MP EA/464,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",4,0.82,0.94,
375,"X-MP/4,                 Cray/HPE                ChevronUnited States",4,0.82,0.94,
376,"X-MP/416,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)France",4,0.82,0.94,
377,"X-MP/416,                 Cray/HPE                Cray ResearchUnited States",4,0.82,0.94,
378,"X-MP/416,                 Cray/HPE                Lawrence Livermore National LaboratoryUnited States",4,0.82,0.94,
379,"X-MP EA/464,                 Cray/HPE                Lockheed Missiles and Space CompanyUnited States",4,0.82,0.94,
380,"X-MP EA/464,                 Cray/HPE                Lockheed Missiles and Space CompanyUnited States",4,0.82,0.94,
381,"X-MP EA/464,                 Cray/HPE                MITUnited States",4,0.82,0.94,
382,"X-MP/416,                 Cray/HPE                MichelinFrance",4,0.82,0.94,
383,"X-MP EA/464,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",4,0.82,0.94,
384,"X-MP/416,                 Cray/HPE                NASA/Marshall Space Flight CenterUnited States",4,0.82,0.94,
385,"X-MP/416,                 Cray/HPE                National Supercomputer Centre (NSC)Sweden",4,0.82,0.94,
386,"C3880,                 HPE                ConvexUnited States",8,0.8,0.96,
387,"C3880,                 HPE                DKRZ - Deutsches KlimarechenzentrumGermany",8,0.8,0.96,
388,"C3880,                 HPE                Danish Meteorological InstituteDenmark",8,0.8,0.96,
389,"C3880,                 HPE                Ford Motor CompanyUnited States",8,0.8,0.96,
390,"C3880,                 HPE                NCSAUnited States",8,0.8,0.96,
391,"C3880,                 HPE                SICANGermany",8,0.8,0.96,
392,"C3880,                 HPE                UNOCALUnited States",8,0.8,0.96,
393,"VP400EX,                 Fujitsu/SNI                KFKGermany",1,0.79,1.71,
394,"VP-400E,                 Fujitsu                National Aerospace Laboratory of JapanJapan",1,0.79,1.71,
395,"SX-3/1LR,                 NEC                Sumitomo Rubber IndustriesJapan",1,0.78,0.8,
396,"MP-2208,                 MasPar                Arizona State UniversityUnited States",1024,0.77,1.2,
397,"S-MP/MCP784,                 Cray/HPE                CanonUnited States",84,0.74,3.36,
398,"S-MP/MCP784,                 Cray/HPE                Martin MariettaUnited States",84,0.74,3.36,
399,"S-MP/MCP784,                 Cray/HPE                Martin MariettaUnited States",84,0.74,3.36,
400,"S-MP/MCP784,                 Cray/HPE                Martin MariettaUnited States",84,0.74,3.36,
