Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
59,"VPP700/48E,                 Fujitsu                ECMWFUnited Kingdom",48,97.5,115.2,
60,"SP P2SC 135 MHz,                 IBM                Air Force Research LaboratoryUnited States",256,94.19,138.24,
61,"SP P2SC 135 MHz,                 IBM                ERDC DSRCUnited States",256,94.19,138.24,
62,"T3E750,                 Cray/HPE                GovernmentUnited States",172,89.8,129.0,
63,"T3E900,                 Cray/HPE                KISTI Supercomputing CenterSouth Korea",132,82.1,118.8,
64,"SP P2SC 160 MHz,                 IBM                State FarmUnited States",186,81.89,119.0,
65,"T3E,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",188,81.3,112.8,
66,"SP PC604e 332 MHz,                 IBM                BASFGermany",256,79.17,169.98,
67,"SP PC604e 332 MHz,                 IBM                IBMUnited States",256,79.17,169.98,
68,"SP PC604e 332 MHz,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",256,79.17,169.98,
69,"SP P2SC 120 MHz,                 IBM                State FarmUnited States",242,78.9,116.16,
70,"T3E,                 Cray/HPE                NRI for Earth Science and Disaster (NIED)Japan",172,74.5,103.2,
71,"SP2/402,                 IBM                Chip Manufacturer (B)United States",402,69.33,106.93,
72,"SP P2SC 160 MHz,                 IBM                KTH - Royal Institute of TechnologySweden",146,64.8,93.44,
73,"T3E,                 Cray/HPE                GovernmentUnited States",148,64.2,88.8,
74,"T3E900,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",100,62.9,90.0,
75,"SX-4/32,                 NEC                Bureau of Meteorology / CSIRO HPCCCAustralia",32,61.7,64.0,
76,"SX-4/32,                 NEC                HWW/Universitaet StuttgartGermany",32,61.7,64.0,
77,"SX-4/32,                 NEC                NEC Fuchu PlantJapan",32,61.7,64.0,
78,"SX-4/32,                 NEC                National Institute for Environmental StudiesJapan",32,61.7,64.0,
79,"SP PC604e 332 MHz,                 IBM                Charles SchwabUnited States",192,59.92,127.48,
80,"CM-5/1056,                 Thinking Machines Corporation                Los Alamos National LaboratoryUnited States",1056,59.7,135.17,
81,"VPP500/42,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",42,59.6,67.2,
82,"VPP500/42,                 Fujitsu                Nagoya UniversityJapan",42,59.6,67.2,
83,"SR2201/256,                 Hitachi                Hitachi Mechanical Engineering Res. Lab.Japan",256,58.68,76.8,
84,"SR2201/256,                 Hitachi                Real World Computing (RWCP)Japan",256,58.68,76.8,
85,"SR2201/256,                 Hitachi                University of CambridgeUnited Kingdom",256,58.68,76.8,
86,"SR2201/256,                 Hitachi                University of Tokyo/Human Genome Center, Institute of Medical ScienceJapan",256,58.68,76.8,
87,"T3E,                 Cray/HPE                Japan Adv. Inst. of Science and Technology (JAIST)Japan",134,58.2,80.4,
88,"VPP700/26E,                 Fujitsu                Meteo FranceFrance",26,58.0,62.4,
89,"SP PC604e 332 MHz,                 IBM                TELUS Communications Inc.Canada",184,57.51,122.17,
90,"T3E,                 Cray/HPE                Ohio Supercomputer CenterUnited States",132,57.4,79.2,
91,"SP P2SC 160 MHz,                 IBM                Oracle/IBMFrance",128,57.24,81.92,
92,"SP P2SC 160 MHz,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",128,57.24,81.92,
93,"VPP500/40,                 Fujitsu                National Institute of GeneticsJapan",40,56.9,64.0,
94,"VPP500/40,                 Fujitsu                University of Tokyo/Institute for Solid State PhysicsJapan",40,56.9,64.0,
95,"SP P2SC 160 MHz,                 IBM                ERDC DSRCUnited States",126,56.37,80.64,
96,"T3E900,                 Cray/HPE                The Scripps Research InstituteUnited States",86,54.6,77.4,
97,"CPlant Cluster,                 Self-made                Sandia National LaboratoriesUnited States",150,54.24,150.0,
98,"SP P2SC 120 MHz,                 IBM                Cornell Theory CenterUnited States",160,52.96,76.8,
99,"ORIGIN 2000 250 MHz,                 HPE                Computer Sciences Corporation (CSC)United Kingdom",128,51.44,64.0,
100,"ONYX2 250 MHz,                 HPE                DOE/SC/Argonne National LaboratoryUnited States",128,51.44,64.0,
