Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
1,"Numerical Wind Tunnel,                 Fujitsu                National Aerospace Laboratory of JapanJapan",140,170.0,235.79,
2,"XP/S140,                 Intel                Sandia National LaboratoriesUnited States",3680,143.4,184.0,
3,"XP/S-MP 150,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",3072,127.1,154.0,
4,"T3D MC1024-8,                 Cray/HPE                GovernmentUnited States",1024,100.5,153.6,
5,"VPP500/80,                 Fujitsu                National Lab. for High Energy PhysicsJapan",80,98.9,128.0,
6,"CM-5/1056,                 Thinking Machines Corporation                Los Alamos National LaboratoryUnited States",1056,59.7,135.17,
7,"VPP500/42,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",42,54.5,67.2,
8,"CM-5/896,                 Thinking Machines Corporation                Minnesota Supercomputer CenterUnited States",896,52.3,114.7,
9,"T3D MC512-8,                 Cray/HPE                Los Alamos National LaboratoryUnited States",512,50.8,76.8,
10,"T3D MC512-8,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",512,50.8,76.8,
11,"SP2/512,                 IBM                Cornell Theory CenterUnited States",512,44.2,136.19,
12,"SP2/400,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",400,44.2,106.4,
13,"SP2/256,                 IBM                IBMUnited States",256,44.2,68.09,
14,"VPP500/30,                 Fujitsu                The Angstrom Technology PartnershipJapan",30,39.8,48.0,
15,"VPP500/30,                 Fujitsu                University of TsukubaJapan",30,39.8,48.0,
16,"VPP500/28,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",28,37.2,44.8,
17,"XP/S-MP 41,                 Intel                Air Force Research LaboratoryUnited States",816,33.7,40.8,
18,"T3D MC320-8,                 Cray/HPE                University of EdinburghUnited Kingdom",320,31.7,48.0,
19,"CM-5/512,                 Thinking Machines Corporation                NCSAUnited States",512,30.4,65.54,
20,"CM-5/512,                 Thinking Machines Corporation                National Security AgencyUnited States",512,30.4,65.54,
21,"SP2/160,                 IBM                NASA/Ames Research Center/NASUnited States",160,28.7,42.56,
22,"S-3800/480,                 Hitachi                Hitachi Ltd. Enterprise Server DivisionJapan",4,28.4,32.0,
23,"S-3800/480,                 Hitachi                University of TokyoJapan",4,28.4,32.0,
24,"T3D SC256-8/264,                 Cray/HPE                Caltech/JPLUnited States",256,25.3,38.4,
25,"T3D MC256-8,                 Cray/HPE                Cray ResearchUnited States",256,25.3,38.4,
26,"T3D MC256-8,                 Cray/HPE                Defense Research Agency (DRA)United Kingdom",256,25.3,38.4,
27,"T3D MC256-8,                 Cray/HPE                Ecole Polytechnique Federale de LausanneSwitzerland",256,25.3,38.4,
28,"T3D SC256-8/464,                 Cray/HPE                Los Alamos National LaboratoryUnited States",256,25.3,38.4,
