Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
435,"POWER CHALLENGE,                 HPE                University of ChicagoUnited States",6,1.47,1.8,
436,"POWER CHALLENGE,                 HPE                University of PennsylvaniaUnited States",6,1.47,1.8,
437,"POWER CHALLENGE,                 HPE                University of PennsylvaniaUnited States",6,1.47,1.8,
438,"POWER CHALLENGE,                 HPE                University of TwenteNetherlands",6,1.47,1.8,
439,"POWER CHALLENGE,                 HPE                VolvoSweden",6,1.47,1.8,
440,"ES 9000-900,                 IBM                CERNSwitzerland",6,1.46,2.66,
441,"ES 9000-900,                 IBM                Cornell Theory CenterUnited States",6,1.46,2.66,
442,"ES 9000-900,                 IBM                National Center for High Performance ComputingTaiwan",6,1.46,2.66,
443,"ES 9000-900,                 IBM                University of California, Los AngelesUnited States",6,1.46,2.66,
444,"CRAY-2/4-512,                 Cray/HPE                Arabian American Oil CompanySaudi Arabia",4,1.41,1.95,
445,"CRAY-2/4-128,                 Cray/HPE                Cray ResearchUnited States",4,1.41,1.95,
446,"CRAY-2/4-256,                 Cray/HPE                Defense Research Agency (DRA)United Kingdom",4,1.41,1.95,
447,"CRAY-2/4-256,                 Cray/HPE                Meteo FranceFrance",4,1.41,1.95,
448,"CRAY-2/4-512,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",4,1.41,1.95,
449,"CRAY-2s/4-128,                 Cray/HPE                NASA/Langley Research CenterUnited States",4,1.41,1.95,
450,"CRAY-2s/4-128,                 Cray/HPE                NCSAUnited States",4,1.41,1.95,
451,"CRAY-2s/4-128,                 Cray/HPE                NERSC/LLNLUnited States",4,1.41,1.95,
452,"CRAY-2/4-256,                 Cray/HPE                Nippon Telegraph and Telephone (NTT)Japan",4,1.41,1.95,
453,"CRAY-2/4-512,                 Cray/HPE                US Air Force/National Test FacilityUnited States",4,1.41,1.95,
454,"Y-MP8I/5128,                 Cray/HPE                DaimlerChryslerUnited States",5,1.41,1.67,
455,"Y-MP8I/564,                 Cray/HPE                National Center for Atmospheric Research (NCAR)United States",5,1.41,1.67,
456,"Y-MP8E/5128,                 Cray/HPE                Petroleum Company (A)United States",5,1.41,1.67,
457,"iPSC/860,                 Intel                CaltechUnited States",64,1.4,2.56,
458,"iPSC/860,                 Intel                McDonnell DouglasUnited States",64,1.4,2.56,
459,"iPSC/860,                 Intel                SERCUnited States",64,1.4,2.56,
460,"iPSC/860,                 Intel                Sandia National LaboratoriesUnited States",64,1.4,2.56,
461,"iPSC/860,                 Intel                Superconducting Supercollider LabUnited States",64,1.4,2.56,
462,"iPSC/860,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",64,1.4,2.56,
463,"iPSC/860,                 Intel                Westinghouse ElectricUnited States",64,1.4,2.56,
464,"KSR1-48,                 Kendall Square Research                North Carolina Supercomputing Center (NCSC)United States",48,1.35,1.92,
465,"KSR1-48,                 Kendall Square Research                University of HoustonUnited States",48,1.35,1.92,
466,"C4/XA-2,                 HPE                Air Force Research LaboratoryUnited States",2,1.33,1.62,
467,"C4/XA-2,                 HPE                CEDEXSpain",2,1.33,1.62,
468,"C4/XA-2,                 HPE                NCTUTaiwan",2,1.33,1.62,
469,"CM-2/16k,                 Thinking Machines Corporation                ATRJapan",512,1.3,3.5,
470,"CM-2/16k,                 Thinking Machines Corporation                GMDGermany",512,1.3,3.5,
471,"CM-2/16k,                 Thinking Machines Corporation                MIT Media LabUnited States",512,1.3,3.5,
472,"CM-2/16k,                 Thinking Machines Corporation                NRICAustralia",512,1.3,3.5,
473,"CS/i860/64,                 Meiko                University of EdinburghUnited Kingdom",64,1.3,2.56,
474,"SX-3/11,                 NEC                National Supercomputing Research Center (NSRC)Singapore",1,1.3,1.38,
475,"SX-3/11,                 NEC                Sanyo ElectricJapan",1,1.3,1.38,
476,"SX-3/11,                 NEC                Tokai UniversityJapan",1,1.3,1.38,
477,"GC PowerPlus/32,                 Parsytec                British AerospaceUnited Kingdom",32,1.29,2.56,
478,"GC PowerPlus/32,                 Parsytec                ZIAM (Center for Industrial Appl. of MPPs)Germany",32,1.29,2.56,
479,"Challenge,                 HPE                Advanced Inst. for ScienceJapan",36,1.28,2.7,
480,"Challenge,                 HPE                GFTAGermany",36,1.28,2.7,
481,"Challenge,                 HPE                GFTAGermany",36,1.28,2.7,
482,"Challenge,                 HPE                Lockheed Missiles and Space CompanyUnited States",36,1.28,2.7,
483,"Challenge,                 HPE                SGIUnited States",36,1.28,2.7,
484,"Challenge,                 HPE                Silicon GraphicsUnited States",36,1.28,2.7,
485,"CS6400,                 Cray/HPE                Arco Oil and Gas CompanyUnited States",32,1.27,1.92,
486,"CS6400,                 Cray/HPE                Cray ResearchUnited States",32,1.27,1.92,
487,"CS6400,                 Cray/HPE                SICANGermany",32,1.27,1.92,
488,"Challenge,                 HPE                NCSAUnited States",32,1.25,2.4,
489,"Challenge,                 HPE                Silicon GraphicsUnited States",32,1.25,2.4,
490,"CM-200/8k,                 Thinking Machines Corporation                KTH - Royal Institute of TechnologySweden",256,1.2,2.5,
491,"CM-200/8k,                 Thinking Machines Corporation                Oregon State UniversityUnited States",256,1.2,2.5,
492,"CM-200/8k,                 Thinking Machines Corporation                UNI-CDenmark",256,1.2,2.5,
493,"9076-002 SP1,                 IBM                European Space Agency (ESTEC)Netherlands",16,1.2,2.0,
494,"9076-002 SP1,                 IBM                IBM Geoscience CenterUnited States",16,1.2,2.0,
495,"9076-002 SP1,                 IBM                National Center for High Performance ComputingTaiwan",16,1.2,2.0,
496,"9076-002 SP1,                 IBM                Shell KSLANetherlands",16,1.2,2.0,
497,"9076-002 SP1,                 IBM                Stanford UniversityUnited States",16,1.2,2.0,
498,"Y-MP8/4128,                 Cray/HPE                BMW AGGermany",4,1.16,1.33,
499,"Y-MP8E/4128,                 Cray/HPE                BoeingUnited States",4,1.16,1.33,
500,"Y-MP4E/464,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)United Kingdom",4,1.16,1.33,
