Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
23,"SP P2SC 120/135 MHz,                 IBM                DOE/SC/Pacific Northwest National LaboratoryUnited States",512,180.91,248.32,
24,"T3E900,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",256,161.0,230.4,
25,"T3E900,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",256,161.0,230.4,
26,"T3E900,                 Cray/HPE                University of EdinburghUnited Kingdom",256,161.0,230.4,
27,"T3E750,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",280,146.0,210.0,
28,"XP/S140,                 Intel                Sandia National LaboratoriesUnited States",3680,143.4,184.0,
29,"T3E1200,                 Cray/HPE                CINECAItaly",160,132.45,192.0,
30,"XP/S-MP 150,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",3072,127.1,154.0,
31,"SX-4/64M2,                 NEC                National Institute for Fusion Science (NIFS)Japan",64,122.0,128.0,
32,"SX-4/64M2,                 NEC                Osaka UniversityJapan",64,122.0,128.0,
33,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",224,115.0,168.0,
34,"T3E,                 Cray/HPE                GovernmentUnited States",256,112.0,153.6,
35,"T3E,                 Cray/HPE                IDRISFrance",256,112.0,153.6,
36,"T3E,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",256,112.0,153.6,
37,"VPP700/56,                 Fujitsu                Kyushu UniversityJapan",56,110.0,123.2,
38,"VPP500/80,                 Fujitsu                National Lab. for High Energy PhysicsJapan",80,109.0,128.0,
39,"VPP700/52,                 Fujitsu/SNI                Leibniz RechenzentrumGermany",52,106.0,114.4,
40,"T3E750,                 Cray/HPE                GovernmentUnited States",208,105.9,156.0,
41,"XP/S-MP 125,                 Intel                Japan Atomic Energy Research InstituteJapan",2502,103.5,125.1,
42,"T3D MC1024-8,                 Cray/HPE                GovernmentUnited States",1024,100.5,153.6,
43,"HPC 10000 Cluster,                 Oracle                SunUnited States",256,100.4,128.0,
44,"T3E,                 Cray/HPE                National Supercomputer Centre (NSC)Sweden",216,94.2,129.6,
45,"T3E,                 Cray/HPE                Government AgencyUnited States",200,86.7,120.0,
46,"SP P2SC 160 MHz,                 IBM                IBMUnited States",256,83.37,163.84,
47,"SP P2SC 135 MHz,                 IBM                Air Force Research LaboratoryUnited States",256,83.37,138.24,
48,"SP P2SC 135 MHz,                 IBM                ERDC DSRCUnited States",256,83.37,138.24,
49,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",136,82.33,122.4,
50,"SP P2SC 160 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",243,80.71,155.52,
51,"T3E750,                 Cray/HPE                GovernmentUnited States",160,80.5,120.0,
52,"T3E900,                 Cray/HPE                KISTI Supercomputing CenterSouth Korea",128,77.52,115.2,
53,"T3E,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",176,76.2,105.6,
54,"SP2/402,                 IBM                Chip Manufacturer (B)United States",402,69.33,106.93,
55,"T3E,                 Cray/HPE                NRI for Earth Science and Disaster (NIED)Japan",160,69.3,96.0,
56,"SX-4/32,                 NEC                Bureau of Meteorology / CSIRO HPCCCAustralia",32,61.7,64.0,
57,"SX-4/32,                 NEC                HWW/Universitaet StuttgartGermany",32,61.7,64.0,
58,"SX-4/32,                 NEC                NEC Fuchu PlantJapan",32,61.7,64.0,
59,"SX-4/32,                 NEC                National Institute for Environmental StudiesJapan",32,61.7,64.0,
60,"SP P2SC 160 MHz,                 IBM                KTH - Royal Institute of TechnologySweden",146,60.91,93.44,
61,"CM-5/1056,                 Thinking Machines Corporation                Los Alamos National LaboratoryUnited States",1056,59.7,135.17,
62,"VPP500/42,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",42,59.6,67.2,
63,"VPP500/42,                 Fujitsu                Nagoya UniversityJapan",42,59.6,67.2,
64,"T3E,                 Cray/HPE                GovernmentUnited States",136,59.1,81.6,
65,"SR2201/256,                 Hitachi                Real World Computing (RWCP)Japan",256,58.68,76.8,
66,"SR2201/256,                 Hitachi                University of Tokyo/Human Genome Center, Institute of Medical ScienceJapan",256,58.68,76.8,
67,"T3E900,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",96,58.44,86.4,
68,"VPP700/26E,                 Fujitsu                Meteo FranceFrance",26,58.0,62.4,
69,"SP P2SC 160 MHz,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",128,57.24,81.92,
70,"VPP500/40,                 Fujitsu                National Institute of GeneticsJapan",40,56.9,64.0,
71,"VPP500/40,                 Fujitsu                University of Tokyo/Institute for Solid State PhysicsJapan",40,56.9,64.0,
72,"SP P2SC 160 MHz,                 IBM                ERDC DSRCUnited States",126,56.37,80.64,
73,"T3E,                 Cray/HPE                Computer Sciences Corporation (CSC)United Kingdom",128,55.7,76.8,
74,"T3E,                 Cray/HPE                Japan Adv. Inst. of Science and Technology (JAIST)Japan",128,55.7,76.8,
75,"T3E,                 Cray/HPE                Ohio Supercomputer CenterUnited States",128,55.7,76.8,
76,"SP P2SC 120 MHz,                 IBM                Cornell Theory CenterUnited States",160,52.96,76.8,
77,"Exemplar X-Class,                 HPE                Caltech/JPLUnited States",128,51.3,92.16,
78,"Exemplar X-Class,                 HPE                Hewlett-Packard CXTCUnited States",128,51.3,92.16,
79,"SP P2SC 160 MHz,                 IBM                Chip Manufacturer (D)United States",114,51.16,72.96,
80,"SR2201/224,                 Hitachi                University of CambridgeUnited Kingdom",224,51.13,67.2,
81,"T3D MC512-8,                 Cray/HPE                Los Alamos National LaboratoryUnited States",512,50.8,76.8,
82,"T3D MC512-8,                 Cray/HPE                Network Computing Services, Inc.United States",512,50.8,76.8,
83,"T3D MC512-8,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",512,50.8,76.8,
84,"T3D MC512-8,                 Cray/HPE                University of EdinburghUnited Kingdom",512,50.8,76.8,
85,"SP P2SC 120 MHz,                 IBM                Chip Manufacturer (A)United States",152,50.42,72.96,
86,"T3E900,                 Cray/HPE                The Scripps Research InstituteUnited States",80,48.9,72.0,
87,"SX-4/25,                 NEC                National Aerospace Laboratory of JapanJapan",25,48.3,50.0,
88,"VPP500/32,                 Fujitsu                The Angstrom Technology PartnershipJapan",32,46.1,51.2,
89,"SP2/256,                 IBM                Scientific Supercomputing Center KarlsruheGermany",256,44.2,68.09,
90,"T3E,                 Cray/HPE                NERSC/LBNL/Berkeley LabsUnited States",96,42.0,57.6,
91,"VPP500/28,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",28,40.4,44.8,
92,"SP P2SC 160 MHz,                 IBM                Korea TelecomSouth Korea",89,40.3,56.96,
93,"ORIGIN 2000 250 MHz,                 HPE                Computer Sciences Corporation (CSC)United Kingdom",128,40.25,64.0,
94,"ORIGIN 2000 250 MHz,                 HPE                National Center for Atmospheric Research (NCAR)United States",128,40.25,64.0,
95,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",128,40.25,49.92,
96,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",128,40.25,49.92,
97,"ORIGIN 2000,                 HPE                Cray ResearchUnited States",128,40.25,49.92,
98,"ORIGIN 2000,                 HPE                ERDC DSRCUnited States",128,40.25,49.92,
99,"ORIGIN 2000,                 HPE                Kyoto UniversityJapan",128,40.25,49.92,
100,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",128,40.25,49.92,
