Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
391,"SP2/22,                 IBM                Petro CanadaCanada",22,4.05,5.85,
392,"SP2/22,                 IBM                Queensland Parallel Supercomputing FacilityAustralia",22,4.05,5.85,
393,"SP2/22,                 IBM                Turbomeca PauFrance",22,4.05,5.85,
394,"VP2600/10,                 Fujitsu                Fuji HeavyJapan",1,4.0,5.0,
395,"VP2600/10,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",1,4.0,5.0,
396,"VP2600/10,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",1,4.0,5.0,
397,"VP2600/10E,                 Fujitsu                Kyoto UniversityJapan",1,4.0,5.0,
398,"VP2600/10,                 Fujitsu                Kyushu UniversityJapan",1,4.0,5.0,
399,"VP2600/10,                 Fujitsu                Nagoya UniversityJapan",1,4.0,5.0,
400,"VP2600/10,                 Fujitsu                National Aerospace Laboratory of JapanJapan",1,4.0,5.0,
