Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"ORIGIN 2000 300 MHz,                 HPE                Centre Informatique National (CINES)France",256,101.4,153.6,
202,"ORIGIN 2000 300 MHz,                 HPE                GSIC Center, Tokyo Institute of TechnologyJapan",256,101.4,153.6,
203,"ORIGIN 2000 300 MHz,                 HPE                Institute for Molecular Science/ Okazaki Nat. Res. InstituteJapan",256,101.4,153.6,
204,"ORIGIN 2000 250 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",256,101.4,128.0,
205,"T3D MC1024-8,                 Cray/HPE                GovernmentUnited States",1024,100.5,153.6,
206,"SP Power3 375 MHz,                 IBM                BRS STFUnited States",96,100.0,144.0,
207,"SP Power3 375 MHz,                 IBM                DaimlerChryslerGermany",96,100.0,144.0,
208,"SP Power3 375 MHz,                 IBM                Telecom Denmark (Danadata)Denmark",96,100.0,144.0,
209,"SP Power3 375 MHz,                 IBM                Telekom AustriaAustria",96,100.0,144.0,
210,"ALiCE EV67 616 MHz,                 HPE                Universitaet WuppertalGermany",128,99.2,157.7,
211,"ORIGIN 2000 250/300 MHz - Eth-Cluster,                 HPE                SARA (Stichting Academisch Rekencentrum)Netherlands",256,98.8,140.0,
212,"SP Power3 375 MHz,                 IBM                FT USEIFrance",94,98.2,141.0,
213,"SP PC604e 332 MHz,                 IBM                Chase ManhattanUnited States",232,98.0,154.04,
214,"VPP700/48E,                 Fujitsu                ECMWFUnited Kingdom",48,97.5,115.2,
215,"Kepler PIII 650 MHz,                 Self-made                Universitaet TuebingenGermany",196,96.2,127.4,
216,"SP PC604e 332 MHz,                 IBM                ThyssenKrupp Information SystemsGermany",226,95.4,150.06,
217,"SP P2SC 135 MHz,                 IBM                Air Force Research LaboratoryUnited States",256,94.19,138.24,
218,"SP P2SC 135 MHz,                 IBM                ERDC DSRCUnited States",256,94.19,138.24,
219,"ORIGIN 2000 250 MHz - Eth-Cluster,                 HPE                GovernmentUnited States",256,92.99,128.0,
220,"ORIGIN 2000 250 MHz - Eth-Cluster,                 HPE                GovernmentUnited States",256,92.99,128.0,
