Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"Y-MP C916/16256,                 Cray/HPE                ECMWFUnited Kingdom",16,13.7,15.24,
202,"Y-MP C916/161024,                 Cray/HPE                ERDC DSRCUnited States",16,13.7,15.24,
203,"Y-MP C916/16512,                 Cray/HPE                Ford Motor CompanyUnited States",16,13.7,15.24,
204,"Y-MP C916/16512,                 Cray/HPE                Ford Motor CompanyUnited States",16,13.7,15.24,
205,"Y-MP C916/161024,                 Cray/HPE                GovernmentUnited States",16,13.7,15.24,
206,"Y-MP C916/161024,                 Cray/HPE                GovernmentUnited States",16,13.7,15.24,
207,"Y-MP C916/161024,                 Cray/HPE                GovernmentUnited States",16,13.7,15.24,
208,"Y-MP C916/161024,                 Cray/HPE                GovernmentUnited States",16,13.7,15.24,
209,"Y-MP C916/16512,                 Cray/HPE                GovernmentUnited States",16,13.7,15.24,
210,"Y-MP C916/16256,                 Cray/HPE                Government Communications HeadquartersUnited Kingdom",16,13.7,15.24,
211,"Y-MP C916/16512,                 Cray/HPE                KISTI Supercomputing CenterSouth Korea",16,13.7,15.24,
212,"Y-MP C916/161024,                 Cray/HPE                MITI - AIST - RIPSJapan",16,13.7,15.24,
213,"Y-MP C916/161024,                 Cray/HPE                NASA/Ames Research Center/NASUnited States",16,13.7,15.24,
214,"Y-MP C916/16256,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",16,13.7,15.24,
215,"Y-MP C916/16256,                 Cray/HPE                National Centers for Environment PredictionUnited States",16,13.7,15.24,
216,"Y-MP C916/16512,                 Cray/HPE                National Security AgencyUnited States",16,13.7,15.24,
217,"Y-MP C916/161024,                 Cray/HPE                Naval Oceanographic Office - NAVO DSRCUnited States",16,13.7,15.24,
218,"Y-MP C916/16512,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",16,13.7,15.24,
219,"Y-MP C916/16512,                 Cray/HPE                Silicon GraphicsUnited States",16,13.7,15.24,
220,"Y-MP C916/161024,                 Cray/HPE                Tohoku University, Institute of Fluid ScienceJapan",16,13.7,15.24,
221,"SP2/69,                 IBM                Potsdam Institute for Climate Impact ResearchGermany",69,13.35,18.35,
222,"SP2/68,                 IBM                DLRGermany",68,13.18,18.09,
223,"T932/101024,                 Cray/HPE                Manufacturer (G)United States",10,13.15,18.0,
224,"T3E900,                 Cray/HPE                Technische Universitaet BraunschweigGermany",24,13.05,21.6,
225,"SP2/67,                 IBM                BellSouthUnited States",67,13.01,17.82,
226,"SP2/66,                 IBM                HPC2N - Umea UniversitySweden",66,12.84,17.56,
227,"T3D MC128-8,                 Cray/HPE                Air Force/Eglin Air Force BaseUnited States",128,12.8,19.2,
228,"T3D MC128-8,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",128,12.8,19.2,
229,"T3D MCA128-8,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",128,12.8,19.2,
230,"T3D MCA128-8,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)France",128,12.8,19.2,
231,"T3D MC128-8,                 Cray/HPE                Cray ResearchUnited States",128,12.8,19.2,
232,"T3D MCA128-8,                 Cray/HPE                ECMWFUnited Kingdom",128,12.8,19.2,
233,"T3D MCA128-8,                 Cray/HPE                Environmental Protection AgencyUnited States",128,12.8,19.2,
234,"T3D MCA128-8,                 Cray/HPE                IDRISFrance",128,12.8,19.2,
235,"T3D MC128-8,                 Cray/HPE                Phillips Petroleum CompanyUnited States",128,12.8,19.2,
236,"T3D MCA128-2,                 Cray/HPE                Reactor & Nuclear Fuel DevelopmentJapan",128,12.8,19.2,
237,"T3D MCA128-8,                 Cray/HPE                Silicon GraphicsUnited States",128,12.8,19.2,
238,"T3D MCA128-8,                 Cray/HPE                Tohoku University, Institute of Fluid ScienceJapan",128,12.8,19.2,
239,"T3D MC128-8,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",128,12.8,19.2,
240,"VPP300/6,                 Fujitsu                Meiji UniversityJapan",6,12.8,13.2,
241,"VPP300/6,                 Fujitsu/SNI                Technische Universitaet DarmstadtGermany",6,12.8,13.2,
242,"HPC 10000,                 Oracle                KT FreetelSouth Korea",36,12.7,18.0,
243,"HPC 10000,                 Oracle                Micron TechnologyUnited States",36,12.7,18.0,
244,"SP2/65,                 IBM                CERNSwitzerland",65,12.67,17.29,
245,"T3E,                 Cray/HPE                North Carolina Supercomputing Center (NCSC)United States",32,12.5,19.2,
246,"SP2/64,                 IBM                InterUniversityIsrael",64,12.5,17.02,
247,"SP2/64,                 IBM                University of HoustonUnited States",64,12.5,17.02,
248,"SP P2SC 120 MHz,                 IBM                Chase ManhattanUnited States",35,12.42,16.8,
249,"HPC 6000,                 Oracle                Southwestern BellUnited States",30,12.42,15.0,
250,"XP/S-MP 15,                 Intel                ONERAFrance",294,12.25,14.7,
251,"XP/S-MP 14,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",288,12.0,14.4,
252,"SP2/60,                 IBM                Tokyo Metropolitan UniversityJapan",60,11.75,15.96,
253,"Ultra Enterprise 6000,                 Oracle                Chase ManhattanUnited Kingdom",28,11.61,14.0,
254,"Ultra Enterprise 6000,                 Oracle                Chase ManhattanUnited Kingdom",28,11.61,14.0,
255,"HPC 6000,                 Oracle                KT FreetelSouth Korea",28,11.61,14.0,
256,"SX-3/24R,                 NEC                National Institute for Fusion Science (NIFS)Japan",2,11.6,12.8,
257,"SX-4/6,                 NEC                Veritas DGCUnited States",6,11.51,12.0,
