Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
1,"ASCI Red,                 Intel                Sandia National LaboratoriesUnited States",9472,2121.0,3154.0,
2,"ASCI Blue Mountain,                 HPE                Los Alamos National LaboratoryUnited States",6144,1608.0,3072.0,
3,"T3E1200,                 Cray/HPE                GovernmentUnited States",1084,891.0,1300.8,
4,"SR8000/128,                 Hitachi                University of TokyoJapan",128,873.0,1024.0,
5,"T3E900,                 Cray/HPE                GovernmentUnited States",1324,815.0,1191.6,
6,"ORIGIN 2000 250 MHz,                 HPE                Los Alamos National Laboratory/ACLUnited States",2048,690.9,1024.0,
7,"T3E900,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",876,552.0,788.4,
8,"ASCI Blue-Pacific CTR, IBM SP 604e,                 IBM                IBMUnited States",1952,547.0,1296.1,
9,"T3E900,                 Cray/HPE                Naval Oceanographic Office - NAVO DSRCUnited States",812,515.0,730.8,
10,"T3E1200,                 Cray/HPE                CSAR at the University of ManchesterUnited Kingdom",612,509.0,734.4,
11,"ASCI Blue-Pacific CTR, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",1344,468.2,892.4,
12,"SR8000/64,                 Hitachi                Tsukuba Advanced Computing Center - TACC/AISTJapan",64,449.0,512.0,
13,"T3E,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",1084,448.6,650.4,
14,"T3E1200,                 Cray/HPE                Cray Inc.United States",540,447.0,648.0,
15,"T3E1200,                 Cray/HPE                Deutscher WetterdienstGermany",540,447.0,648.0,
16,"T3E1200,                 Cray/HPE                ERDC DSRCUnited States",540,447.0,648.0,
17,"T3E900,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",692,444.0,622.8,
18,"CP-PACS/2048,                 Hitachi/Tsukuba                Center for Computational Sciences, University of TsukubaJapan",2048,368.2,614.4,
19,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",812,355.0,487.2,
20,"SP Power3 200 MHz,                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",768,350.4,614.4,
21,"T3E900,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,341.0,486.0,
22,"T3E900,                 Cray/HPE                HWW/Universitaet StuttgartGermany",540,341.0,486.0,
23,"T3E900,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",540,341.0,486.0,
24,"T3E1200,                 Cray/HPE                GovernmentUnited States",404,334.0,484.8,
25,"SP Power3 200 MHz,                 IBM                IBMUnited States",512,287.8,409.6,
26,"VPP700/128E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",128,268.0,307.2,
27,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
28,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
29,"SX-4/128M4,                 NEC                Atmospheric Environment Service (AES)Canada",128,244.0,256.0,
30,"SX-4/128H4,                 NEC                Tohoku UniversityJapan",128,244.0,256.0,
31,"T3E1200,                 Cray/HPE                GovernmentUnited States",284,235.0,340.8,
32,"T3E,                 Cray/HPE                Cray Inc.United States",540,234.0,324.0,
33,"T3E,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,234.0,324.0,
34,"SR2201/1024,                 Hitachi                University of TokyoJapan",1024,232.4,307.2,
35,"Numerical Wind Tunnel,                 Fujitsu                National Aerospace Laboratory of JapanJapan",167,229.0,281.26,498
36,"T3E1200,                 Cray/HPE                CINECAItaly",268,221.77,321.6,
37,"T3E1200,                 Cray/HPE                GovernmentUnited States",268,221.77,321.6,
38,"T3E1200,                 Cray/HPE                US Army HPC Research Center at NCSUnited States",268,221.77,321.6,
39,"T3E900,                 Cray/HPE                University of EdinburghUnited Kingdom",348,218.0,313.2,
40,"VPP700/116,                 Fujitsu                ECMWFUnited Kingdom",116,213.0,255.2,
41,"ASCI Blue-Pacific TR, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",672,198.6,446.2,
42,"SP P2SC 120/135 MHz,                 IBM                DOE/SC/Pacific Northwest National LaboratoryUnited States",512,180.91,248.32,
43,"T3E900,                 Cray/HPE                Network Computing Services, Inc.United States",268,169.0,241.2,
44,"T3E900,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",268,169.0,241.2,
45,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",268,169.0,241.2,
46,"T3E750,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",300,157.0,225.0,
47,"SP PC604e 332 MHz,                 IBM                IBMUnited States",512,156.8,339.9,
48,"AlphaServer SC Quadrics,                 HPE                Hewlett-PackardUnited States",256,154.4,256.0,
49,"SP Power3 200 MHz,                 IBM                Air Force Research LaboratoryUnited States",264,153.6,211.2,
50,"SP Power3 200 MHz,                 IBM                Tsukuba Advanced Computing Center - TACC/AISTJapan",256,149.3,204.8,
51,"SR8000/20,                 Hitachi                The Institute of Statistical MathematicsJapan",20,144.0,160.0,
52,"XP/S-MP 150,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",3072,127.1,154.0,
53,"HPC 10000 333 MHz Cluster,                 Oracle                Sun Solution Center for HPCUnited States",256,123.9,170.4,
54,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",236,123.0,177.0,
55,"SX-4/64M2,                 NEC                National Institute for Fusion Science (NIFS)Japan",64,122.0,128.0,
56,"SX-4/64M2,                 NEC                Osaka UniversityJapan",64,122.0,128.0,
57,"T3E,                 Cray/HPE                GovernmentUnited States",268,117.0,160.8,
58,"T3E,                 Cray/HPE                IDRISFrance",268,117.0,160.8,
59,"T3E,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",268,117.0,160.8,
60,"T3E750,                 Cray/HPE                GovernmentUnited States",220,115.0,165.0,
61,"VPP700/56,                 Fujitsu                Kyushu UniversityJapan",56,110.0,123.2,
62,"SP P2SC 160 MHz,                 IBM                AWEUnited Kingdom",252,109.9,161.2,
63,"T3E1200,                 Cray/HPE                National Institute of Water and Atmospheric ResearchNew Zealand",132,109.3,158.4,
64,"VPP500/80,                 Fujitsu                National Lab. for High Energy PhysicsJapan",80,109.0,128.0,
65,"SP PC604e 332 MHz,                 IBM                FUNBUnited States",352,108.2,233.7,
66,"SP P2SC 160 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",243,106.1,155.52,
67,"VPP700/52,                 Fujitsu/SNI                Leibniz RechenzentrumGermany",52,106.0,114.4,
68,"XP/S-MP 125,                 Intel                Japan Atomic Energy Research InstituteJapan",2502,103.5,125.1,
69,"ORIGIN 2000 250 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",256,101.4,128.0,
70,"T3D MC1024-8,                 Cray/HPE                GovernmentUnited States",1024,100.5,153.6,
71,"T3E,                 Cray/HPE                National Supercomputer Centre (NSC)Sweden",228,99.7,136.8,
72,"VPP700/48E,                 Fujitsu                ECMWFUnited Kingdom",48,97.5,115.2,
73,"SP Power3 200 MHz,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",160,94.9,128.0,
74,"SP P2SC 135 MHz,                 IBM                Air Force Research LaboratoryUnited States",256,94.19,138.24,
