Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
101,"iPSC/860,                 Intel                Grant TensorUnited Kingdom",128,2.6,5.12,
102,"iPSC/860,                 Intel                Grant TensorUnited States",128,2.6,5.12,
103,"iPSC/860,                 Intel                Grant TensorUnited States",128,2.6,5.12,
104,"iPSC/860,                 Intel                HoneywellUnited States",128,2.6,5.12,
105,"iPSC/860,                 Intel                Lockheed Advanced DevelopmentUnited States",128,2.6,5.12,
106,"iPSC/860,                 Intel                NASA/Ames Research Center/NASUnited States",128,2.6,5.12,
107,"iPSC/860,                 Intel                NIH (National Institutes of Health)United States",128,2.6,5.12,
108,"iPSC/860,                 Intel                ONERAFrance",128,2.6,5.12,
109,"KSR1-96,                 Kendall Square Research                Florida State UniversityUnited States",96,2.54,3.84,
110,"KSR1-96,                 Kendall Square Research                LockheedUnited States",96,2.54,3.84,
111,"KSR1-96,                 Kendall Square Research                University of CincinnatiUnited States",96,2.54,3.84,
112,"CM-200/16k,                 Thinking Machines Corporation                INRIA - Sophia AntipolisFrance",512,2.4,5.0,
113,"CM-200/16k,                 Thinking Machines Corporation                Naval Research Laboratory (NRL)United States",512,2.4,5.0,
114,"CM-200/16k,                 Thinking Machines Corporation                University of EdinburghUnited Kingdom",512,2.4,5.0,
115,"CRAY-2s/8-128,                 Cray/HPE                NERSC/LLNLUnited States",8,2.17,3.9,
116,"Y-MP8/864,                 Cray/HPE                AWEUnited Kingdom",8,2.14,2.67,
117,"Y-MP8E/8256,                 Cray/HPE                Arabian American Oil CompanyUnited States",8,2.14,2.67,
118,"Y-MP8/8256,                 Cray/HPE                Cray ResearchUnited States",8,2.14,2.67,
119,"Y-MP8/8128,                 Cray/HPE                Cray ResearchUnited States",8,2.14,2.67,
120,"Y-MP8/8128,                 Cray/HPE                Cray ResearchUnited States",8,2.14,2.67,
121,"Y-MP8/864,                 Cray/HPE                DOE/Bettis Atomic Power LaboratoryUnited States",8,2.14,2.67,
122,"Y-MP8/864,                 Cray/HPE                DOE/Knolls Atomic Power LaboratoryUnited States",8,2.14,2.67,
123,"Y-MP8/832,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",8,2.14,2.67,
124,"Y-MP8/864,                 Cray/HPE                Government Communications HeadquartersUnited Kingdom",8,2.14,2.67,
125,"Y-MP8/8128,                 Cray/HPE                Lawrence Livermore National LaboratoryUnited States",8,2.14,2.67,
126,"Y-MP8/864,                 Cray/HPE                Lawrence Livermore National LaboratoryUnited States",8,2.14,2.67,
127,"Y-MP8/8128,                 Cray/HPE                Leibniz RechenzentrumGermany",8,2.14,2.67,
128,"Y-MP8/8128,                 Cray/HPE                Los Alamos National LaboratoryUnited States",8,2.14,2.67,
129,"Y-MP8/8128,                 Cray/HPE                Los Alamos National LaboratoryUnited States",8,2.14,2.67,
130,"Y-MP8/864,                 Cray/HPE                Los Alamos National LaboratoryUnited States",8,2.14,2.67,
131,"Y-MP8/8256,                 Cray/HPE                NASA/Ames Research Center/NASUnited States",8,2.14,2.67,
132,"Y-MP8E/8256,                 Cray/HPE                NASA/Langley Research CenterUnited States",8,2.14,2.67,
133,"Y-MP8/8128,                 Cray/HPE                NASA/Lewis Research CenterUnited States",8,2.14,2.67,
134,"Y-MP8/864,                 Cray/HPE                NOAAUnited States",8,2.14,2.67,
135,"Y-MP8/832,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",8,2.14,2.67,
136,"Y-MP8/8128,                 Cray/HPE                National Cancer InstituteUnited States",8,2.14,2.67,
137,"Y-MP8/864,                 Cray/HPE                National Center for Atmospheric Research (NCAR)United States",8,2.14,2.67,
138,"Y-MP8/8256,                 Cray/HPE                National Security AgencyUnited States",8,2.14,2.67,
139,"Y-MP8E/8128,                 Cray/HPE                Navy POPS Supercomputing FacilityUnited States",8,2.14,2.67,
140,"Y-MP8/864,                 Cray/HPE                Ohio Supercomputer CenterUnited States",8,2.14,2.67,
141,"Y-MP8I/8128,                 Cray/HPE                Rutherford Appleton LaboratoryUnited Kingdom",8,2.14,2.67,
142,"Y-MP8/864,                 Cray/HPE                Sandia National LaboratoriesUnited States",8,2.14,2.67,
143,"Y-MP8/8128,                 Cray/HPE                Tohoku University, Institute of Fluid ScienceJapan",8,2.14,2.67,
144,"Y-MP8/864,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",8,2.14,2.67,
145,"Y-MP8/864,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",8,2.14,2.67,
146,"Y-MP8/864,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",8,2.14,2.67,
147,"Y-MP8/864,                 Cray/HPE                University of TexasUnited States",8,2.14,2.67,
148,"VPX240/10,                 Fujitsu                Centro de Supercomp. de GaliciaSpain",1,2.11,2.5,
149,"VPX240/20,                 Fujitsu                FujitsuUnited States",1,2.11,2.5,
150,"VPX240/10,                 Fujitsu                High Performance Computing CenterCanada",1,2.11,2.5,
151,"VPX240/10,                 Fujitsu                IFP Energies nouvellesFrance",1,2.11,2.5,
152,"VPX240/10,                 Fujitsu                University of ManchesterUnited Kingdom",1,2.11,2.5,
153,"XP/S5,                 Intel                BoeingUnited States",66,2.06,3.3,
154,"XP/S5,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",66,2.06,3.3,
155,"XP/S5,                 Intel                Intel SSD Development CentersUnited States",66,2.06,3.3,
156,"XP/S5,                 Intel                Prudential SecuritiesUnited States",66,2.06,3.3,
157,"XP/S5,                 Intel                Real World Computing (RWCP)Japan",66,2.06,3.3,
158,"9076-003 SP1,                 IBM                Pennsylvania State UniversityUnited States",32,2.03,4.0,
159,"XP/S5,                 Intel                BoeingUnited States",66,2.0,3.3,
160,"XP/S5,                 Intel                BoeingUnited States",66,2.0,3.3,
