Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
101,"Y-MP C916/16256,                 Cray/HPE                NOAAUnited States",16,13.7,15.24,
102,"Y-MP C916/16256,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",16,13.7,15.24,
103,"Y-MP C916/16256,                 Cray/HPE                National Centers for Environment PredictionUnited States",16,13.7,15.24,
104,"Y-MP C916/16512,                 Cray/HPE                National Security AgencyUnited States",16,13.7,15.24,
105,"Y-MP C916/161024,                 Cray/HPE                Naval Oceanographic Office - NAVO DSRCUnited States",16,13.7,15.24,
106,"Y-MP C916/16512,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",16,13.7,15.24,
107,"Y-MP C916/16512,                 Cray/HPE                Silicon GraphicsUnited States",16,13.7,15.24,
108,"Y-MP C916/161024,                 Cray/HPE                Tohoku University, Institute of Fluid ScienceJapan",16,13.7,15.24,
109,"Y-MP C916/16256,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",16,13.7,15.24,
110,"VPP500/10,                 Fujitsu                Communications Res. Lab. (CRL)Japan",10,13.6,16.0,
111,"SX-4/6,                 NEC                Veritas DGCUnited States",6,12.9,12.0,
112,"SP2/72,                 IBM                Nuclear Power EngineeringJapan",72,12.87,19.15,
113,"T3D MC128-8,                 Cray/HPE                Air Force/Eglin Air Force BaseUnited States",128,12.8,19.2,
114,"T3D MC128-8,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",128,12.8,19.2,
115,"T3D MCA128-8,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",128,12.8,19.2,
116,"T3D MCA128-8,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)France",128,12.8,19.2,
117,"T3D MC128-8,                 Cray/HPE                Cray ResearchUnited States",128,12.8,19.2,
118,"T3D MCA128-8,                 Cray/HPE                ECMWFUnited Kingdom",128,12.8,19.2,
119,"T3D MCA128-8,                 Cray/HPE                Environmental Protection AgencyUnited States",128,12.8,19.2,
120,"T3D MCA128-8,                 Cray/HPE                IDRISFrance",128,12.8,19.2,
121,"T3D MCA128-8,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",128,12.8,19.2,
122,"T3D MC128-8,                 Cray/HPE                Phillips Petroleum CompanyUnited States",128,12.8,19.2,
123,"T3D MCA128-2,                 Cray/HPE                Reactor & Nuclear Fuel DevelopmentJapan",128,12.8,19.2,
124,"T3D MCA128-8,                 Cray/HPE                Silicon GraphicsUnited States",128,12.8,19.2,
125,"T3D MCA128-8,                 Cray/HPE                Tohoku University, Institute of Fluid ScienceJapan",128,12.8,19.2,
126,"T3D MCA128-8,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",128,12.8,19.2,
127,"T3D MC128-8,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",128,12.8,19.2,
128,"SP2 77 MHz wide,                 IBM                Universitaet KarlsruheGermany",56,12.7,17.24,
129,"SP2 77 MHz wide,                 IBM                Universitaet KarlsruheGermany",56,12.7,17.24,
130,"SP2/69,                 IBM                Potsdam Institute for Climate Impact ResearchGermany",69,12.33,18.35,
131,"XP/S-MP 15,                 Intel                ONERAFrance",294,12.25,14.7,
132,"SP2/68,                 IBM                DLRGermany",68,12.15,18.09,
133,"XP/S-MP 14,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",288,12.0,14.4,
134,"SP2/67,                 IBM                BellSouthUnited States",67,11.97,17.82,
135,"XP/S30,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",400,11.9,20.0,
136,"SP2/65,                 IBM                CERNSwitzerland",65,11.62,17.29,
137,"SX-3/24R,                 NEC                German Aerospace Laboratory (DLR)Germany",2,11.6,12.8,
