Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
29,"T3E,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",1356,448.6,813.6,
30,"T3E1200,                 Cray/HPE                Cray Inc.United States",540,447.0,648.0,
31,"T3E1200,                 Cray/HPE                ERDC DSRCUnited States",540,447.0,648.0,
32,"T3E1200,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,447.0,648.0,
33,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
34,"T3E900,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",692,444.0,622.8,
35,"CP-PACS/2048,                 Hitachi/Tsukuba                Center for Computational Sciences, University of TsukubaJapan",2048,368.2,614.4,
36,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",812,355.0,487.2,
37,"SP Power3 200 MHz,                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",768,350.4,614.4,
38,"VPP5000/38,                 Fujitsu                ECMWFUnited Kingdom",38,345.0,364.8,
39,"T3E900,                 Cray/HPE                HWW/Universitaet StuttgartGermany",540,341.0,486.0,
40,"T3E900,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",540,341.0,486.0,
41,"T3E1200,                 Cray/HPE                GovernmentUnited States",404,334.0,484.8,
42,"T3E1200,                 Cray/HPE                GovernmentUnited States",396,328.0,475.2,
43,"SP Power3 375 MHz,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",322,326.0,483.0,
44,"VPP700/160E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",160,319.0,384.0,
45,"SP Power3 200 MHz,                 IBM                DOE/SC/LBNL/NERSCUnited States",604,310.3,483.2,
46,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
47,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
48,"SX-5/38M3,                 NEC                IDRISFrance",38,280.0,304.0,
49,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
50,"HPC 4500 333 MHz Cluster,                 Oracle                SunUnited States",720,272.1,480.0,
51,"VPP700/128E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",128,268.0,307.2,
52,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
53,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
54,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",404,253.0,363.6,
55,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,245.4,341.33,
56,"SX-4/128H4,                 NEC                Tohoku UniversityJapan",128,244.0,256.0,
57,"SX-5/32M2,                 NEC                Meteorological Service of Canada (MSC)Canada",32,243.0,256.0,
58,"SX-5/32H2,                 NEC                National Research Institute for MetalsJapan",32,243.0,256.0,
59,"T3E1200,                 Cray/HPE                GovernmentUnited States",284,235.0,340.8,
60,"T3E,                 Cray/HPE                Cray Inc.United States",540,234.0,324.0,
61,"T3E,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,234.0,324.0,
62,"CPlant/Siberia Cluster,                 Self-made                Sandia National LaboratoriesUnited States",580,232.6,580.0,
63,"SR2201/1024,                 Hitachi                University of TokyoJapan",1024,232.4,307.2,
64,"Numerical Wind Tunnel,                 Fujitsu                National Aerospace Laboratory of JapanJapan",167,229.0,281.26,498
65,"SR8000/32,                 Hitachi                Hokkaido UniversityJapan",32,229.0,256.0,
66,"T3E1200,                 Cray/HPE                CINECAItaly",268,221.77,321.6,
67,"T3E900,                 Cray/HPE                University of EdinburghUnited Kingdom",348,218.0,313.2,
68,"VPP700/116,                 Fujitsu                ECMWFUnited Kingdom",116,213.0,255.2,
69,"AlphaServer SC ES40/EV67,                 HPE                Commissariat a l'Energie Atomique (CEA)France",232,211.0,309.33,
70,"ORIGIN 2000 300 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,195.6,307.2,
71,"V2600/HyperPlex,                 HPE                Hewlett-PackardUnited States",256,185.1,563.2,
72,"SP Power3 200 MHz,                 IBM                North Carolina Supercomputing Center (NCSC)United States",320,183.9,256.0,
73,"SX-5/24M2,                 NEC                Korea Meteorological AdministrationSouth Korea",24,181.0,192.0,
74,"SP P2SC 120/135 MHz,                 IBM                DOE/SC/Pacific Northwest National LaboratoryUnited States",512,180.91,248.32,
75,"SP Power3 375 MHz,                 IBM                Deutsche Telekom AGGermany",168,171.0,252.0,
76,"SP Power3 375 MHz,                 IBM                National Center for High Performance ComputingTaiwan",168,171.0,252.0,
77,"T3E900,                 Cray/HPE                Network Computing Services, Inc.United States",268,169.0,241.2,
78,"T3E900,                 Cray/HPE                University of Alaska - Arctic Region Supercomputing CenterUnited States",268,169.0,241.2,
79,"SP Power3 200 MHz,                 IBM                National Center for Atmospheric Research (NCAR)United States",288,166.6,230.4,
80,"SP Power3 375 MHz,                 IBM                Air Force Weather AgencyUnited States",160,164.0,240.0,
81,"SP Power3 375 MHz,                 IBM                Philip MorrisUnited States",160,164.0,240.0,
82,"SP Power3 200 MHz,                 IBM                Air Force Research LaboratoryUnited States",264,153.6,211.2,
83,"SP Power3 375 MHz,                 IBM                Saudi AramcoSaudi Arabia",148,152.0,222.0,
84,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",512,152.0,199.68,
85,"SP Power3 200 MHz,                 IBM                State FarmUnited States",260,151.5,208.0,
86,"SP Power3 200 MHz,                 IBM                Tsukuba Advanced Computing Center - TACC/AISTJapan",256,149.3,204.8,
87,"SP Power3 375 MHz,                 IBM                Gesellschaft fuer wissenschaftliche DatenverarbeitungGermany",144,148.0,216.0,
88,"SP PC604e 332 MHz,                 IBM                Philips LightingNetherlands",476,145.0,316.0,
89,"SR8000/20,                 Hitachi                The Institute of Statistical MathematicsJapan",20,144.0,160.0,
90,"VPP5000/15,                 Fujitsu                Commissariat a l'Energie Atomique (CEA)France",15,139.0,144.0,
91,"VPP5000/15,                 Fujitsu                Taiwan Central Weather Bureau & CAATaiwan",15,139.0,144.0,
92,"SP PC604e 332 MHz,                 IBM                DeTeCSMGermany",452,138.0,300.1,
93,"HPC 10000 400 MHz Cluster,                 Oracle                Sun Solution Center for HPCUnited States",256,137.1,204.8,
94,"SP PC604e 332 MHz,                 IBM                Air Force Weather AgencyUnited States",440,134.9,292.1,
95,"SP Power3 375 MHz,                 IBM                Paine WebberUnited States",124,128.0,186.0,
96,"SP Power3 200 MHz,                 IBM                IBM Thomas J. Watson Research CenterUnited States",212,124.4,169.6,
97,"SP Power3 222 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",200,123.9,177.6,
98,"SX-5/16A,                 NEC                Bureau of Meteorology / CSIRO HPCCCAustralia",16,123.0,128.0,
99,"SX-5/16A,                 NEC                Frontier Research System for Global ChangeJapan",16,123.0,128.0,
100,"SX-5/16A,                 NEC                GSIC Center, Tokyo Institute of TechnologyJapan",16,123.0,128.0,
