Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"HPC 6000,                 Oracle                Bundesamt fuer Seeschiffahrt und Hydrographie (BSH)Germany",24,10.78,12.0,
402,"HPC 6000,                 Oracle                CSX TechnologyUnited States",24,10.78,12.0,
403,"HPC 6000,                 Oracle                Corporate LeasingUnited States",24,10.78,12.0,
404,"HPC 6000,                 Oracle                Disney WorldUnited States",24,10.78,12.0,
405,"HPC 6000,                 Oracle                InformixUnited States",24,10.78,12.0,
406,"HPC 6000,                 Oracle                LSI LogicUnited States",24,10.78,12.0,
407,"HPC 6000,                 Oracle                Nederlandse Aardolie Maatschappij BVNetherlands",24,10.78,12.0,
408,"HPC 6000,                 Oracle                OR TelematiqueFrance",24,10.78,12.0,
409,"HPC 6000,                 Oracle                OR TelematiqueFrance",24,10.78,12.0,
410,"HPC 6000,                 Oracle                S3United States",24,10.78,12.0,
411,"HPC 6000,                 Oracle                Weizman Research InstituteIsrael",24,10.78,12.0,
412,"HPC 10000,                 Oracle                Itochu ElectronicsUnited Kingdom",25,10.77,12.5,
413,"VPP300/5,                 Fujitsu                FujitsuUnited States",5,10.72,11.0,
414,"SP P2SC 120 MHz,                 IBM                Shell Oil CorporationUnited States",30,10.67,14.4,
415,"SP P2SC 120 MHz,                 IBM                TU  DortmundGermany",30,10.67,14.4,
416,"SP2/54,                 IBM                AutozoneUnited States",54,10.64,14.36,
417,"VPP500/7,                 Fujitsu                Institute of Space & Astronautical Science (ISAS)Japan",7,10.5,11.2,
418,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",32,10.42,12.48,
419,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",32,10.42,12.48,
420,"ORIGIN 2000,                 HPE                Air Force Research LaboratoryUnited States",32,10.42,12.48,
421,"ORIGIN 2000,                 HPE                BMW AGGermany",32,10.42,12.48,
422,"ORIGIN 2000,                 HPE                ERDC DSRCUnited States",32,10.42,12.48,
423,"ORIGIN 2000,                 HPE                Ecole Polytechnique Federale de LausanneSwitzerland",32,10.42,12.48,
424,"ORIGIN 2000,                 HPE                Industrial Light & MagicUnited States",32,10.42,12.48,
425,"ORIGIN 2000,                 HPE                InformixUnited States",32,10.42,12.48,
426,"ORIGIN 2000,                 HPE                InformixUnited States",32,10.42,12.48,
427,"ORIGIN 2000,                 HPE                InformixUnited States",32,10.42,12.48,
428,"ORIGIN 2000,                 HPE                Japan Information Processing ServiceJapan",32,10.42,12.48,
429,"ORIGIN 2000,                 HPE                Lockheed MartinUnited States",32,10.42,12.48,
430,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
431,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
432,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
433,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
434,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
435,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
436,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
437,"ORIGIN 2000,                 HPE                Los Alamos National LaboratoryUnited States",32,10.42,12.48,
438,"ORIGIN 2000,                 HPE                MS FinancingUnited States",32,10.42,12.48,
439,"ORIGIN 2000,                 HPE                Max-Planck-Gesellschaft MPI/Albert-Einstein-InstitutGermany",32,10.42,12.48,
440,"ORIGIN 2000,                 HPE                NCSAUnited States",32,10.42,12.48,
441,"ORIGIN 2000,                 HPE                NCSAUnited States",32,10.42,12.48,
442,"ORIGIN 2000,                 HPE                NCSAUnited States",32,10.42,12.48,
443,"ORIGIN 2000,                 HPE                NCSAUnited States",32,10.42,12.48,
444,"ORIGIN 2000,                 HPE                Nara Institute of Science and Technology (NAIST)Japan",32,10.42,12.48,
445,"ORIGIN 2000,                 HPE                Schlumberger Doll ResearchUnited States",32,10.42,12.48,
446,"ORIGIN 2000,                 HPE                US Army Research Laboratory (ARL)United States",32,10.42,12.48,
447,"ORIGIN 2000,                 HPE                US Army Research Laboratory (ARL)United States",32,10.42,12.48,
448,"ORIGIN 2000,                 HPE                US Army Research Laboratory (ARL)United States",32,10.42,12.48,
449,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
450,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
451,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
452,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
453,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
454,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
455,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
456,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
457,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
458,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",32,10.42,12.48,
459,"ORIGIN 2000,                 HPE                US Naval Air Warfare Center (NAWC)United States",32,10.42,12.48,
460,"ORIGIN 2000,                 HPE                US Naval Air Warfare Center (NAWC)United States",32,10.42,12.48,
461,"ORIGIN 2000,                 HPE                Universidad Nacional Autonoma de MexicoMexico",32,10.42,12.48,
462,"ORIGIN 2000,                 HPE                Universitaet der BundeswehrGermany",32,10.42,12.48,
463,"ORIGIN 2000,                 HPE                University of California - Santa BarbaraUnited States",32,10.42,12.48,
464,"ORIGIN 2000,                 HPE                University of CambridgeUnited Kingdom",32,10.42,12.48,
465,"ORIGIN 2000,                 HPE                University of Minnesota/Supercomputing InstituteUnited States",32,10.42,12.48,
466,"ORIGIN 2000,                 HPE                Vertex PharmaceuticalsUnited States",32,10.42,12.48,
467,"ORIGIN 2000,                 HPE                Western GeophysicalUnited States",32,10.42,12.48,
468,"HPC 10000,                 Oracle                Alitalia SPAItaly",24,10.35,12.0,
469,"HPC 10000,                 Oracle                BMW AGSouth Africa",24,10.35,12.0,
470,"HPC 10000,                 Oracle                LoisirsFrance",24,10.35,12.0,
471,"HPC 10000,                 Oracle                Nihon UnisysJapan",24,10.35,12.0,
472,"HPC 10000,                 Oracle                Nihon UniversityJapan",24,10.35,12.0,
