Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
1,"BlueGene/L beta-System - BlueGene/L DD2 beta-System (0.7 GHz PowerPC 440),                 IBM                IBM/DOEUnited States",32768,70720.0,91750.0,
2,"Columbia - SGI Altix 1.5 GHz, Voltaire Infiniband,                 HPE                NASA/Ames Research Center/NASUnited States",10160,51870.0,60960.0,
3,"Earth-Simulator,                 NEC                Japan Agency for Marine-Earth Science and TechnologyJapan",5120,35860.0,40960.0,3200
4,"MareNostrum - eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet,                 IBM                Barcelona Supercomputing CenterSpain",3564,20530.0,31363.0,
5,"Thunder - Intel Itanium2 Tiger4  1.4GHz - Quadrics,                 California Digital Corporation                Lawrence Livermore National LaboratoryUnited States",4096,19940.0,22938.0,
6,"ASCI Q - AlphaServer SC45, 1.25 GHz,                 HPE                Los Alamos National LaboratoryUnited States",8192,13880.0,20480.0,
7,"System X - 1100 Dual 2.3 GHz Apple XServe/Mellanox Infiniband 4X/Cisco GigE,                 Self-made                Virginia TechUnited States",2200,12250.0,20240.0,
8,"BlueGene/L DD1 Prototype (0.5GHz PowerPC 440 w/Custom),                 IBM/ LLNL                IBM RochesterUnited States",8192,11680.0,16384.0,
9,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                Naval Oceanographic Office - NAVO DSRCUnited States",2944,10310.0,20019.2,
10,"Tungsten - PowerEdge 1750, P4 Xeon 3.06 GHz, Myrinet,                 DELL EMC                NCSAUnited States",2500,9819.0,15300.0,
11,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                ECMWFUnited Kingdom",2176,9241.0,16538.0,
12,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                ECMWFUnited Kingdom",2176,9241.0,16538.0,
13,"John Von Neumann - LNX Cluster, Xeon 3.4 GHz, Myrinet,                 Linux Networx                US Army Research Laboratory (ARL)United States",2048,8770.0,13926.0,
14,"RIKEN Super Combined Cluster,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",2048,8728.0,12534.0,
15,"BlueGene/L DD2 Prototype (0.7 GHz PowerPC 440),                 IBM/ LLNL                IBM Thomas J. Watson Research CenterUnited States",4096,8655.0,11469.0,
16,"Mpp2 - Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics,                 HPE                DOE/SC/Pacific Northwest National LaboratoryUnited States",1936,8633.0,11616.0,
17,"Dawning 4000A, Opteron 2.2 GHz, Myrinet,                 Dawning                Shanghai Supercomputer CenterChina",2560,8061.0,11264.0,
18,"Lightning - Opteron 2 GHz, Myrinet,                 Linux Networx                Los Alamos National LaboratoryUnited States",2816,8051.0,11264.0,
19,"MCR Linux Cluster Xeon 2.4 GHz - Quadrics,                 Linux Networx/Quadrics                Lawrence Livermore National LaboratoryUnited States",2304,7634.0,11060.0,
20,"ASCI White, SP Power3 375 MHz,                 IBM                Lawrence Livermore National LaboratoryUnited States",8192,7304.0,12288.0,
21,"Seaborg - SP Power3 375 MHz 16 way,                 IBM                DOE/SC/LBNL/NERSCUnited States",6656,7304.0,9984.0,
22,"TeraGrid, Itanium2 1.3/1.5 GHZ, Myrinet,                 IBM                NCSAUnited States",1776,7215.0,10259.0,
23,"eServer Opteron 2.2 GHz. Myrinet,                 IBM                US Army Research Laboratory (ARL)United States",2320,7185.0,10208.0,
24,"xSeries Cluster Xeon 2.4 GHz - Quadrics,                 IBM/Quadrics                Lawrence Livermore National LaboratoryUnited States",1920,6586.0,9216.0,
25,"DataStar - eServer pSeries 655/690 (1.5/1.7 Ghz Power4+),                 IBM                UCSD/San Diego Supercomputer CenterUnited States",1696,6385.0,10406.0,
26,"Lilac - xSeries x335 Cluster, Xeon 3.06 GHz, Quadrics,                 IBM                Lawrence Livermore National LaboratoryUnited States",1540,6232.0,9425.0,
27,"eServer pSeries 690 (1.7 GHz Power4+),                 IBM                HPCxUnited Kingdom",1600,6188.0,10880.0,
28,"AIST Super Cluster P-32 - AIST Super Cluster P-32, Opteron 2.0 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",2200,6155.0,8800.0,
29,"Cray X1,                 Cray/HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",504,5895.0,6451.0,
30,"JUMP - eServer pSeries 690 (1.7 GHz Power4+),                 IBM                Forschungszentrum Juelich (FZJ)Germany",1312,5568.0,8921.0,
31,"HPC - Sun Fire V60, IBM xServer,2.0-3.0 GHz, Myrinet,                 IBM, Sun, Myricom                University of Southern CaliforniaUnited States",1920,5510.0,10752.0,
32,"PRIMEPOWER HPC2500 (1.3 GHz),                 Fujitsu                National Aerospace Laboratory of JapanJapan",2304,5406.0,11980.0,
33,"PRIMEPOWER HPC2500 (1.56 GHz),                 Fujitsu                Kyoto UniversityJapan",1472,4552.0,9185.0,
34,"AlphaServer SC45, 1 GHz,                 HPE                Pittsburgh Supercomputing CenterUnited States",3016,4463.0,6032.0,
35,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",1152,4379.0,7833.6,
36,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",1152,4379.0,7833.6,
37,"Cosmos - PowerEdge 1750, P4 Xeon 3.2 GHz, Myrinet,                 DELL EMC                Caltech/JPLUnited States",1024,4298.0,6553.6,
38,"DeepComp 6800, Itanium2 1.3 GHz, QsNet,                 Lenovo                Computer Network Information Center, Chinese Academy of ScienceChina",1024,4193.0,5324.8,
39,"pSeries 690 Turbo 1.3 GHz,                 IBM                National Center for Atmospheric Research (NCAR)United States",1600,4184.0,8320.0,
40,"lonestar - PowerEdge 1750, Pentium4 Xeon 3.2/3.06 GHz, Myrinet,                 Dell-Cray                Texas Advanced Computing Center/Univ. of TexasUnited States",1024,4152.0,6338.0,
41,"AlphaServer SC45, 1 GHz,                 HPE                Commissariat a l'Energie Atomique (CEA)France",2560,3980.0,5120.0,
42,"eServer pSeries 655 (1.5 GHz Power4+),                 IBM                Lawrence Livermore National LaboratoryUnited States",1024,3812.0,6144.0,
43,"eServer pSeries 655 (1.5 GHz Power4+),                 IBM                Lawrence Livermore National LaboratoryUnited States",1024,3812.0,6144.0,
44,"BladeCenter HS20 Xeon 3.06 GHz, Gig-Ethernet,                 IBM                Bank (L)United Kingdom",3200,3755.0,19584.0,
45,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet,                 IBM                Saudi AramcoSaudi Arabia",1536,3755.0,9830.4,251
46,"BladeCenter HS20 Xeon 3.06 GHz, Gig-Ethernet,                 IBM                Credit Suisse/First BostonUnited Kingdom",1500,3755.0,9180.0,
47,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Geoscience (C)United Kingdom",1128,3755.0,6903.36,
48,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Geoscience (C)United Kingdom",1128,3755.0,6903.36,
49,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Semiconductor Company (D)Israel",1120,3755.0,6854.4,
50,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet,                 IBM                Bank (H)Germany",1064,3755.0,6511.68,
51,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet,                 IBM                ConocoPhillipsUnited States",1056,3755.0,6462.72,
52,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Petroleum Company (C)Brazil",1024,3755.0,6266.88,
53,"xSeries Cluster Xeon 3.06 GHz - Gig-E,                 IBM                Petroleum Geo-ServicesUnited States",1024,3755.0,6266.88,
