Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"S-MP/MCP784,                 Cray/HPE                Martin MariettaUnited States",84,0.74,3.36,
402,"S-MP/MCP784,                 Cray/HPE                Martin MariettaUnited States",84,0.74,3.36,
403,"S-MP/MCP784,                 Cray/HPE                Martin MariettaUnited States",84,0.74,3.36,
404,"CRAY-2s/2-128,                 Cray/HPE                Eli Lilly and CompanyUnited States",2,0.74,0.98,
405,"CRAY-2s/2-128,                 Cray/HPE                US Air Force/National Test FacilityUnited States",2,0.74,0.98,
406,"S-MP/MCP756,                 Cray/HPE                CNR-NapoliItaly",56,0.68,2.24,
407,"S-MP/MCP256,                 Cray/HPE                Cray ResearchUnited States",56,0.68,2.24,
408,"S-MP/MCP756,                 Cray/HPE                Special SystemsUnited States",56,0.68,2.24,
409,"S-MP/MCP756,                 Cray/HPE                Special SystemsUnited States",56,0.68,2.24,
410,"SX-3/1L,                 NEC                Hino MotorJapan",1,0.67,0.69,
411,"SX-3/1L,                 NEC                Kajima CorporationJapan",1,0.67,0.69,
412,"SX-3/1L,                 NEC                Kissei PharmaceuticalJapan",1,0.67,0.69,
413,"SX-3/1L,                 NEC                Komatsu MFGJapan",1,0.67,0.69,
414,"9076-001 SP1,                 IBM                HalliburtonUnited States",8,0.66,1.0,
415,"9076-001 SP1,                 IBM                ITESMMexico",8,0.66,1.0,
416,"9076-001 SP1,                 IBM                National Center for Atmospheric Research (NCAR)United States",8,0.66,1.0,
417,"CM-2/8k,                 Thinking Machines Corporation                Universitaet WuppertalGermany",256,0.65,1.75,
418,"CM-2/8k,                 Thinking Machines Corporation                University of ParmaItaly",256,0.65,1.75,
419,"iPSC/860,                 Intel                Fermi National Accelerator LaboratoryUnited States",32,0.64,1.28,
420,"iPSC/860,                 Intel                Forschungszentrum Juelich (FZJ)Germany",32,0.64,1.28,
421,"iPSC/860,                 Intel                GSFGermany",32,0.64,1.28,
422,"iPSC/860,                 Intel                Universitaet SaarbrueckenGermany",32,0.64,1.28,
423,"C3860,                 HPE                Centro Italiano Ricerche Aerospaziali (CIRA)Italy",6,0.61,0.72,
424,"C3860,                 HPE                GRS (Gesellschaft fuer Reaktorsicherheit)Germany",6,0.61,0.72,
425,"C3860,                 HPE                Josef Stefan InstitutSlovenia",6,0.61,0.72,
426,"C3860,                 HPE                MITUnited States",6,0.61,0.72,
427,"C3860,                 HPE                Universitaet TuebingenGermany",6,0.61,0.72,
428,"Y-MP4/264,                 Cray/HPE                AEA TechnologyUnited Kingdom",2,0.6,0.67,
429,"Y-MP4E/264,                 Cray/HPE                AGIPItaly",2,0.6,0.67,
430,"Y-MP2E/232,                 Cray/HPE                Agency for Defense and DevelopmentSouth Korea",2,0.6,0.67,
431,"Y-MP8/2128,                 Cray/HPE                Air Force/Eglin Air Force BaseUnited States",2,0.6,0.67,
432,"Y-MP2E/264,                 Cray/HPE                Audi AGGermany",2,0.6,0.67,
433,"Y-MP2E/232,                 Cray/HPE                Bundesanstalt fuer WasserbauGermany",2,0.6,0.67,
434,"Y-MP2E/232,                 Cray/HPE                C4 / Centre Europeo del Parallelismo de BarcelonaSpain",2,0.6,0.67,
435,"Y-MP4E/232,                 Cray/HPE                Canon SalesJapan",2,0.6,0.67,
436,"Y-MP2E/232,                 Cray/HPE                ConocoPhillipsUnited States",2,0.6,0.67,
437,"Y-MP8/21024,                 Cray/HPE                Cray ResearchUnited States",2,0.6,0.67,
438,"Y-MP2/232,                 Cray/HPE                Cray ResearchUnited States",2,0.6,0.67,
439,"Y-MP2/232,                 Cray/HPE                DLRGermany",2,0.6,0.67,
440,"Y-MP2E/232,                 Cray/HPE                Daihatsu Motor CompanyJapan",2,0.6,0.67,
441,"Y-MP4E/264,                 Cray/HPE                Digital Content CreatorAustralia",2,0.6,0.67,
442,"Y-MP2E/232,                 Cray/HPE                EDS/ Adam Opel AGGermany",2,0.6,0.67,
443,"Y-MP2E/232,                 Cray/HPE                ELF AquitaineFrance",2,0.6,0.67,
444,"Y-MP4E/264,                 Cray/HPE                Ecole Polytechnique Federale de LausanneSwitzerland",2,0.6,0.67,
445,"Y-MP4/264,                 Cray/HPE                Electricite de FranceFrance",2,0.6,0.67,
446,"Y-MP2E/232,                 Cray/HPE                ElectronicsUnited States",2,0.6,0.67,
447,"Y-MP4/216,                 Cray/HPE                FiatItaly",2,0.6,0.67,
448,"Y-MP2E/232,                 Cray/HPE                Fleet Numerical Meteorology and Oceanography CenterUnited States",2,0.6,0.67,
449,"Y-MP2E/232,                 Cray/HPE                Grumman Aerospace CorporationUnited States",2,0.6,0.67,
450,"Y-MP2E/232,                 Cray/HPE                Institute Mediterraneen de TechnologieFrance",2,0.6,0.67,
451,"Y-MP2E/232,                 Cray/HPE                Isuzu MotorJapan",2,0.6,0.67,
452,"Y-MP2E/264,                 Cray/HPE                Kyoto University, Institute for Chemical ResearchJapan",2,0.6,0.67,
453,"Y-MP8/264,                 Cray/HPE                Los Alamos National LaboratoryUnited States",2,0.6,0.67,
454,"Y-MP2E/264,                 Cray/HPE                Marion Merrell Dow IncUnited States",2,0.6,0.67,
455,"Y-MP2E/232,                 Cray/HPE                Mazda Motor CorporationJapan",2,0.6,0.67,
456,"Y-MP2E/216,                 Cray/HPE                Mazda Motor CorporationJapan",2,0.6,0.67,
457,"Y-MP2/216,                 Cray/HPE                NBSUnited States",2,0.6,0.67,
458,"Y-MP2E/264,                 Cray/HPE                NRI for Earth Science and Disaster (NIED)Japan",2,0.6,0.67,
459,"Y-MP2,                 Cray/HPE                National Center for Atmospheric Research (NCAR)United States",2,0.6,0.67,
460,"Y-MP2E/216,                 Cray/HPE                Navy POPS Supercomputing FacilityUnited States",2,0.6,0.67,
461,"Y-MP8/232,                 Cray/HPE                Nippon DensoJapan",2,0.6,0.67,
462,"Y-MP2E/232,                 Cray/HPE                Pennsylvania State UniversityUnited States",2,0.6,0.67,
463,"Y-MP2/232,                 Cray/HPE                Phillips Petroleum CompanyUnited States",2,0.6,0.67,
464,"Y-MP4/216,                 Cray/HPE                Rolls-Royce PLCUnited Kingdom",2,0.6,0.67,
465,"Y-MP2/264,                 Cray/HPE                Sandia National LaboratoriesUnited States",2,0.6,0.67,
466,"Y-MP2E/264,                 Cray/HPE                TEXACOUnited States",2,0.6,0.67,
467,"Y-MP2/216,                 Cray/HPE                Texas A&M UniversityUnited States",2,0.6,0.67,
468,"Y-MP2E/264,                 Cray/HPE                The Scripps Research InstituteUnited States",2,0.6,0.67,
469,"Y-MP2E/232,                 Cray/HPE                Universidad Federal do Rio Grande do SulBrazil",2,0.6,0.67,
470,"Y-MP2E/264,                 Cray/HPE                Universitaet StuttgartGermany",2,0.6,0.67,
471,"Y-MP2/216,                 Cray/HPE                University of Nevada at Las VegasUnited States",2,0.6,0.67,
472,"Y-MP2/232,                 Cray/HPE                University of Rochester - Laboratory for Laser E.United States",2,0.6,0.67,
473,"Y-MP2E/264,                 Cray/HPE                debis SystemhausGermany",2,0.6,0.67,
474,"AP1000/128,                 Fujitsu                Australian National UniversityAustralia",128,0.57,0.71,
475,"S100/10,                 Fujitsu/SNI                GEOVORGermany",1,0.56,0.62,
476,"S100/10,                 Fujitsu/SNI                Technische Universitaet WienAustria",1,0.56,0.62,
477,"S100/10,                 Fujitsu/SNI                Universitaet HamburgGermany",1,0.56,0.62,
478,"KSR1-20,                 KSR/Siemens-Nixdorf                AWI (Alfred Wegener Institut)Germany",20,0.55,0.8,
479,"Y-MP M92/2256,                 Cray/HPE                AT&T Bell LaboratoriesUnited States",2,0.55,0.67,
480,"Y-MP M92/21024,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",2,0.55,0.67,
481,"3090-600J,                 IBM                C4 / Centre Europeo del Parallelismo de BarcelonaSpain",6,0.54,0.83,
482,"ES 9000-720,                 IBM                DESYGermany",6,0.54,0.83,
483,"3090-600J,                 IBM                GSIGermany",6,0.54,0.83,
484,"ES 9000-720,                 IBM                SARA (Stichting Academisch Rekencentrum)Netherlands",6,0.54,0.83,
485,"3090-600J,                 IBM                Technische Universitaet BraunschweigGermany",6,0.54,0.83,
486,"3090-600E,                 IBM                University of LeuvenBelgium",6,0.54,0.83,
487,"3090-600S,                 IBM                Utah Supercomputing InstituteUnited States",6,0.54,0.83,
488,"C3850,                 HPE                NASA/Johnson Space CenterUnited States",5,0.52,0.6,
489,"S-MP/MCP728,                 Cray/HPE                CWI/Centrum voor Wiskunde en InformaticaNetherlands",28,0.51,1.12,
490,"GCel 3/512,                 Parsytec                Athens HPC Lab,Greece",512,0.48,0.77,
491,"GCel 3/512,                 Parsytec                SARA (Stichting Academisch Rekencentrum)Netherlands",512,0.48,0.77,
492,"VP-200E,                 Fujitsu                MOE Nobeyama ObservatoryJapan",1,0.47,0.86,
493,"VP-200E,                 Fujitsu                MOE Space Science ResearchJapan",1,0.47,0.86,
494,"VP-200E,                 Fujitsu                National Fusion ResearchJapan",1,0.47,0.86,
495,"VP-200E,                 Fujitsu                National Space ObservatoryJapan",1,0.47,0.86,
496,"VP200EX,                 Fujitsu/SNI                Technische Universitaet DresdenGermany",1,0.47,0.86,
497,"VP200EX,                 Fujitsu/SNI                Universitaet BremenGermany",1,0.47,0.86,
498,"MP-1216,                 MasPar                AT&TUnited States",2048,0.47,0.55,
499,"MP-1216,                 MasPar                BellcoreUnited States",2048,0.47,0.55,
500,"MP-1216,                 MasPar                ChevronUnited States",2048,0.47,0.55,
