Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"Y-MP2E/264,                 Cray/HPE                TEXACOUnited States",2,0.6,0.67,
402,"Y-MP2/216,                 Cray/HPE                Texas A&M UniversityUnited States",2,0.6,0.67,
403,"Y-MP2E/264,                 Cray/HPE                The Scripps Research InstituteUnited States",2,0.6,0.67,
404,"Y-MP2E/232,                 Cray/HPE                Universidad Federal do Rio Grande do SulBrazil",2,0.6,0.67,
405,"Y-MP2/216,                 Cray/HPE                University of Nevada at Las VegasUnited States",2,0.6,0.67,
406,"Y-MP2/232,                 Cray/HPE                University of Rochester - Laboratory for Laser E.United States",2,0.6,0.67,
407,"S100/10,                 Fujitsu/SNI                GEOVORGermany",1,0.56,0.62,
408,"S100/10,                 Fujitsu/SNI                Technische Universitaet WienAustria",1,0.56,0.62,
409,"S100/10,                 Fujitsu/SNI                Universitaet HamburgGermany",1,0.56,0.62,
410,"Y-MP M92/2256,                 Cray/HPE                AT&T Bell LaboratoriesUnited States",2,0.55,0.67,
411,"Y-MP M92/21024,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",2,0.55,0.67,
412,"C3850,                 HPE                NASA/Johnson Space CenterUnited States",5,0.52,0.6,
413,"S-MP/MCP728,                 Cray/HPE                CWI/Centrum voor Wiskunde en InformaticaNetherlands",28,0.51,1.12,
414,"GCel 3/512,                 Parsytec                SARA (Stichting Academisch Rekencentrum)Netherlands",512,0.48,0.77,
415,"VP-200E,                 Fujitsu                MOE Nobeyama ObservatoryJapan",1,0.47,0.86,
416,"VP-200E,                 Fujitsu                MOE Space Science ResearchJapan",1,0.47,0.86,
417,"VP-200E,                 Fujitsu                National Fusion ResearchJapan",1,0.47,0.86,
418,"VP-200E,                 Fujitsu                National Space ObservatoryJapan",1,0.47,0.86,
419,"VP200EX,                 Fujitsu/SNI                Technische Universitaet DresdenGermany",1,0.47,0.86,
420,"VP200EX,                 Fujitsu/SNI                Universitaet BremenGermany",1,0.47,0.86,
421,"MP-1216,                 MasPar                AT&TUnited States",2048,0.47,0.55,
422,"MP-1216,                 MasPar                BellcoreUnited States",2048,0.47,0.55,
423,"MP-1216,                 MasPar                ChevronUnited States",2048,0.47,0.55,
424,"MP-1216,                 MasPar                Harvard UniversityUnited States",2048,0.47,0.55,
425,"MP-1216,                 MasPar                Iowa State UniversityUnited States",2048,0.47,0.55,
426,"MP-1216,                 MasPar                NASA/Goddard Space Flight CenterUnited States",2048,0.47,0.55,
427,"MP-1216,                 MasPar                Purdue UniversityUnited States",2048,0.47,0.55,
428,"DECmpp SX 100,                 HPE                Thompson LERFrance",2048,0.47,0.55,
429,"MP-1216,                 MasPar                Universitaet KarlsruheGermany",2048,0.47,0.55,
430,"MP-1216,                 MasPar                Universitaet StuttgartGermany",2048,0.47,0.55,
431,"CS/i860/16,                 Meiko                City University of Hong KongHong Kong",16,0.45,0.64,
432,"CS/i860/16,                 Meiko                Defense Research Agency (DRA)United Kingdom",16,0.45,0.64,
433,"CS/i860/16,                 Meiko                Hewlett PackardUnited States",16,0.45,0.64,
434,"CS/i860/16,                 Meiko                INRIA - Sophia AntipolisFrance",16,0.45,0.64,
435,"CS/i860/16,                 Meiko                UNI-CDenmark",16,0.45,0.64,
436,"CS/i860/16,                 Meiko                University of EdinburghUnited Kingdom",16,0.45,0.64,
437,"VP2100/10,                 Fujitsu                Fukuoka UniversityJapan",1,0.45,0.5,
438,"VP2100/20,                 Fujitsu                Geco-PraklaUnited Kingdom",1,0.45,0.5,
439,"VP2100/10,                 Fujitsu                Goyo KensetuJapan",1,0.45,0.5,
440,"VP2100/10,                 Fujitsu                Ishikawajima HarimaJapan",1,0.45,0.5,
441,"VP2100/20,                 Fujitsu                Kobe SteelJapan",1,0.45,0.5,
442,"VP2100/10,                 Fujitsu                Kozo Keikaku ResearchJapan",1,0.45,0.5,
443,"VP2100/10,                 Fujitsu                Mitsui Toatsu ChemicalJapan",1,0.45,0.5,
444,"VP2100/10,                 Fujitsu                Nippon KoukanJapan",1,0.45,0.5,
445,"VP2100/10,                 Fujitsu                Takenaka KomutenJapan",1,0.45,0.5,
446,"VP2100/10,                 Fujitsu                Toyoda OrikiJapan",1,0.45,0.5,
447,"VP2100/10,                 Fujitsu                Toyota MachineryJapan",1,0.45,0.5,
448,"VP2100/10,                 Fujitsu                Toyota Motor CompanyJapan",1,0.45,0.5,
449,"S100/10 (4ns),                 Fujitsu/SNI                Universitaet GiessenGermany",1,0.45,0.5,
450,"S100/10 (4ns),                 Fujitsu/SNI                Universitaet KasselGermany",1,0.45,0.5,
451,"VP2100/10,                 Fujitsu                Waseda UniversityJapan",1,0.45,0.5,
452,"VP2100/10,                 Fujitsu                Yokohama RubberJapan",1,0.45,0.5,
453,"KSR1-16,                 Kendall Square Research                AWI (Alfred Wegener Institut)Germany",16,0.44,0.64,
454,"KSR1-16,                 Kendall Square Research                ArithmotechnikiGreece",16,0.44,0.64,
455,"KSR1-16,                 Kendall Square Research                INRIA - Sophia AntipolisFrance",16,0.44,0.64,
456,"MP-1,                 MasPar                NASA/Ames Research Center/CCFUnited States",2048,0.44,0.55,
457,"MP-1,                 MasPar                Nippon DECJapan",2048,0.44,0.55,
458,"MP-1,                 MasPar                Rikei Technical CenterJapan",2048,0.44,0.55,
459,"MP-1,                 MasPar                Sumitomo Metal IndustriesJapan",2048,0.44,0.55,
460,"MP-1,                 MasPar                Tokyo UniversityJapan",2048,0.44,0.55,
461,"MP-1,                 MasPar                Toyohashi Technical and Science Univ.Japan",2048,0.44,0.55,
462,"X-MP/216,                 Cray/HPE                Alabama Supercomputer CenterUnited States",2,0.43,0.47,
463,"X-MP/216,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",2,0.43,0.47,
464,"X-MP/216,                 Cray/HPE                Hydro-QuebecCanada",2,0.43,0.47,
465,"X-MP/216,                 Cray/HPE                Idaho National LaboratoryUnited States",2,0.43,0.47,
466,"X-MP/216,                 Cray/HPE                Japan Adv. Inst. of Science and Technology (JAIST)Japan",2,0.43,0.47,
467,"X-MP/216,                 Cray/HPE                MITIJapan",2,0.43,0.47,
468,"X-MP/28,                 Cray/HPE                NASA/Lewis Research CenterUnited States",2,0.43,0.47,
469,"X-MP/216,                 Cray/HPE                Thomson RCM - Radars Contre-MesuresFrance",2,0.43,0.47,
470,"X-MP/22,                 Cray/HPE                ToshibaJapan",2,0.43,0.47,
471,"X-MP/28,                 Cray/HPE                US Naval Underwater Weapons CenterUnited States",2,0.43,0.47,
472,"X-MP/216,                 Cray/HPE                Universitaet KielGermany",2,0.43,0.47,
473,"X-MP/28,                 Cray/HPE                University of California at BerkeleyUnited States",2,0.43,0.47,
474,"X-MP/216,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",2,0.43,0.47,
475,"SX-1,                 NEC                KumagaigumiJapan",1,0.42,0.67,
476,"VP-200,                 Fujitsu/SNI                CIRCEFrance",1,0.42,0.53,
477,"VP-200,                 Fujitsu                Geco-PraklaUnited States",1,0.42,0.53,
478,"VP-200,                 Fujitsu                Institute of Space & Astronautical Science (ISAS)Japan",1,0.42,0.53,
479,"VP-200,                 Fujitsu                KaoJapan",1,0.42,0.53,
480,"VP-200,                 Fujitsu                Kobe SeikoJapan",1,0.42,0.53,
481,"VP-200,                 Fujitsu                National Fusion ResearchJapan",1,0.42,0.53,
482,"VP-200,                 Fujitsu/SNI                debis SystemhausGermany",1,0.42,0.53,
483,"VP1200/10,                 Fujitsu                Kaiji Kyokai Tech LabJapan",1,0.42,0.5,
484,"VP1200/10,                 Fujitsu                Nihon Kaiji KyokaiJapan",1,0.42,0.5,
485,"VP1200/10,                 Fujitsu                Yamashita PlanningJapan",1,0.42,0.5,
486,"C3840,                 HPE                Arnold Engineering Development Center (AEDC)United States",4,0.42,0.48,
487,"C3840,                 HPE                Arnold Engineering Development Center (AEDC)United States",4,0.42,0.48,
488,"C3840,                 HPE                CSC (Center for Scientific Computing)Finland",4,0.42,0.48,
489,"C3840,                 HPE                DGA/Etablissement Technique d'Angers (ETAS)France",4,0.42,0.48,
490,"C3840,                 HPE                DODUnited States",4,0.42,0.48,
491,"C3840,                 HPE                David Taylor Research CenterUnited States",4,0.42,0.48,
492,"C3840,                 HPE                EADTBUnited States",4,0.42,0.48,
493,"C3840,                 HPE                EADTBUnited States",4,0.42,0.48,
494,"C3840,                 HPE                GSFGermany",4,0.42,0.48,
495,"C3840,                 HPE                General ElectricUnited States",4,0.42,0.48,
496,"C3840,                 HPE                GulfstreamUnited States",4,0.42,0.48,
497,"C3840,                 HPE                LockheedUnited States",4,0.42,0.48,
498,"C3840,                 HPE                NSYSUTaiwan",4,0.42,0.48,
499,"C3840,                 HPE                National Center for High Performance ComputingTaiwan",4,0.42,0.48,
500,"C3840,                 HPE                SMHISweden",4,0.42,0.48,
