Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"HPC 10000 400 MHz,                 Oracle                BankUnited States",64,43.82,51.2,
302,"HPC 10000 400 MHz,                 Oracle                BellSouthUnited States",64,43.82,51.2,
303,"HPC 10000 400 MHz,                 Oracle                Chase GlobalNetUnited States",64,43.82,51.2,
304,"HPC 10000 400 MHz,                 Oracle                Cincinnati Bell Information Systems (CBIS)United States",64,43.82,51.2,
305,"HPC 10000 400 MHz,                 Oracle                CommerzbankGermany",64,43.82,51.2,
306,"HPC 10000 400 MHz,                 Oracle                CommerzbankGermany",64,43.82,51.2,
307,"HPC 10000 400 MHz,                 Oracle                Deutsche BankGermany",64,43.82,51.2,
308,"HPC 10000 400 MHz,                 Oracle                Deutsche Telekom AGGermany",64,43.82,51.2,
309,"HPC 10000 400 MHz,                 Oracle                Deutsche Telekom AGGermany",64,43.82,51.2,
310,"HPC 10000 400 MHz,                 Oracle                GTE CommunicationsUnited States",64,43.82,51.2,
311,"HPC 10000 400 MHz,                 Oracle                GTE CommunicationsUnited States",64,43.82,51.2,
312,"HPC 10000 400 MHz,                 Oracle                GTE CommunicationsUnited States",64,43.82,51.2,
313,"HPC 10000 400 MHz,                 Oracle                GTE CommunicationsUnited States",64,43.82,51.2,
314,"HPC 10000 400 MHz,                 Oracle                GTE CommunicationsUnited States",64,43.82,51.2,
315,"HPC 10000 400 MHz,                 Oracle                GTE CommunicationsUnited States",64,43.82,51.2,
316,"HPC 10000 400 MHz,                 Oracle                Lexis NexisUnited States",64,43.82,51.2,
317,"HPC 10000 400 MHz,                 Oracle                New York City - Human ResourcesUnited States",64,43.82,51.2,
318,"HPC 10000 400 MHz,                 Oracle                New York State Department of LaborUnited States",64,43.82,51.2,
319,"HPC 10000 400 MHz,                 Oracle                OfficeMaxUnited States",64,43.82,51.2,
320,"HPC 10000 400 MHz,                 Oracle                OfficeMaxUnited States",64,43.82,51.2,
321,"HPC 10000 400 MHz,                 Oracle                Optus CommunicationsAustralia",64,43.82,51.2,
322,"HPC 10000 400 MHz,                 Oracle                Optus CommunicationsAustralia",64,43.82,51.2,
323,"HPC 10000 400 MHz,                 Oracle                Prudential InsuranceUnited Kingdom",64,43.82,51.2,
324,"HPC 10000 400 MHz,                 Oracle                RandomHouseUnited States",64,43.82,51.2,
325,"HPC 10000 400 MHz,                 Oracle                RandomHouseUnited States",64,43.82,51.2,
326,"HPC 10000 400 MHz,                 Oracle                Sonopress IncUnited States",64,43.82,51.2,
327,"HPC 10000 400 MHz,                 Oracle                Stanford Linear Accelerator CenterUnited States",64,43.82,51.2,
328,"HPC 10000 400 MHz,                 Oracle                US Army Research Laboratory (ARL)United States",64,43.82,51.2,
329,"HPC 10000 400 MHz,                 Oracle                US Army Research Laboratory (ARL)United States",64,43.82,51.2,
330,"HPC 10000 400 MHz,                 Oracle                US Army Research Laboratory (ARL)United States",64,43.82,51.2,
331,"HPC 10000 400 MHz,                 Oracle                US Army Research Laboratory (ARL)United States",64,43.82,51.2,
332,"HPC 10000 400 MHz,                 Oracle                W.W. GraingerUnited States",64,43.82,51.2,
333,"SP PC604e 332 MHz,                 IBM                Deutsche BankGermany",138,43.67,91.63,
334,"SP PC604e 332 MHz,                 IBM                Oracle CorporationUnited States",136,43.07,90.3,
335,"SP PC604e 332 MHz,                 IBM                Procter and GambleBelgium",136,43.07,90.3,
336,"T3E900,                 Cray/HPE                North Carolina Supercomputing Center (NCSC)United States",66,42.7,59.4,
337,"T3E900,                 Cray/HPE                Phillips Petroleum CompanyUnited States",66,42.7,59.4,
338,"SX-4/22H5,                 NEC                VW (Volkswagen AG)Germany",22,42.6,44.0,
339,"HPC 10000 400 MHz,                 Oracle                University of Pittsburgh - Medical CenterUnited States",62,42.5,49.6,
340,"HPC 10000 400 MHz,                 Oracle                debis SystemhausGermany",62,42.5,49.6,
341,"SP PC604e 332 MHz,                 IBM                AxoneFrance",134,42.47,88.97,
342,"SP PC604e 332 MHz,                 IBM                Pennsylvania State UniversityUnited States",134,42.47,88.97,
343,"SP P2SC 160 MHz,                 IBM                Chip ManufacturerIsrael",94,42.4,60.16,
344,"V2250/HyperPlex,                 HPE                Delta AirlinesUnited States",96,42.3,92.16,
345,"V2250/HyperPlex,                 HPE                Delta AirlinesUnited States",96,42.3,92.16,
346,"SP Power3 200 MHz,                 IBM                Exeter UniversityUnited Kingdom",68,42.2,54.4,
347,"SP PC604e 332 MHz,                 IBM                AuchanFrance",132,41.87,87.64,
348,"SP PC604e 332 MHz,                 IBM                State of OhioUnited States",132,41.87,87.64,
349,"SP Power3 222 MHz,                 IBM                Forschungszentrum KarlsruheGermany",64,41.76,56.83,
350,"SP Power3 222 MHz,                 IBM                KTH - Royal Institute of TechnologySweden",64,41.76,56.83,
351,"hpcLine Cluster,                 Fujitsu-Siemens                Universitaet Paderborn - PC2Germany",192,41.45,86.4,
352,"SP PC604e 332 MHz,                 IBM                AlcatelFrance",130,41.2,86.32,
353,"SP PC604e 332 MHz,                 IBM                BASFGermany",130,41.2,86.32,
354,"SP PC604e 332 MHz,                 IBM                CompuNetGermany",130,41.2,86.32,
355,"HPC 10000 400 MHz,                 Oracle                AT&TUnited States",60,41.19,48.0,
356,"HPC 10000 400 MHz,                 Oracle                DaimlerChryslerGermany",60,41.19,48.0,
357,"HPC 10000 400 MHz,                 Oracle                Wells Fargo BankUnited States",60,41.19,48.0,
358,"HPC 10000 400 MHz,                 Oracle                debis SystemhausGermany",60,41.19,48.0,
359,"T3E,                 Cray/HPE                Norwegian University of Science and TechnologyNorway",94,41.1,56.4,
360,"SP P2SC 120 MHz,                 IBM                AerospaceFrance",122,40.9,58.56,
361,"SP PC604e 332 MHz,                 IBM                GTE CommunicationsUnited States",128,40.67,84.99,
362,"SP PC604e 332 MHz,                 IBM                GovernmentFrance",128,40.67,84.99,
363,"SP PC604e 332 MHz,                 IBM                MotorolaUnited States",128,40.67,84.99,
364,"VPP500/28,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",28,40.4,44.8,
365,"SP P2SC 160 MHz,                 IBM                Korea TelecomSouth Korea",89,40.3,56.96,
366,"ORIGIN 2000,                 HPE                ERDC DSRCUnited States",128,40.25,49.92,
367,"ORIGIN 2000,                 HPE                Kyoto UniversityJapan",128,40.25,49.92,
368,"ORIGIN 2000,                 HPE                NCSAUnited States",128,40.25,49.92,
369,"ORIGIN 2000,                 HPE                NCSAUnited States",128,40.25,49.92,
370,"ORIGIN 2000,                 HPE                Naval Oceanographic Office - NAVO DSRCUnited States",128,40.25,49.92,
371,"ORIGIN 2000,                 HPE                US Army Space and Missile Defense CommandUnited States",128,40.25,49.92,
372,"ORIGIN 2000,                 HPE                University of BergenNorway",128,40.25,49.92,
373,"ORIGIN 2000,                 HPE                University of Minnesota/Supercomputing InstituteUnited States",128,40.25,49.92,
374,"ORIGIN 2000,                 HPE                University of TokyoJapan",128,40.25,49.92,
375,"ORIGIN 2000,                 HPE                University of TokyoJapan",128,40.25,49.92,
376,"ORIGIN 2000,                 HPE                Vertex PharmaceuticalsUnited States",128,40.25,49.92,
377,"T932/261024,                 Cray/HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",26,40.25,46.8,
378,"T932/261024,                 Cray/HPE                Naval Oceanographic Office - NAVO DSRCUnited States",26,40.25,46.8,
379,"SP PC604e 332 MHz,                 IBM                BayerUnited States",126,40.05,83.66,
380,"SP PC604e 332 MHz,                 IBM                LufthansaGermany",126,40.05,83.66,
381,"SP Power3 200 MHz,                 IBM                ChonBok UniversitySouth Korea",64,39.9,51.2,
382,"SP Power3 200 MHz,                 IBM                Oil CompanyUnited States",64,39.9,51.2,
383,"SP Power3 200 MHz,                 IBM                Princeton UniversityUnited States",64,39.9,51.2,
384,"HPC 10000 333 MHz Cluster,                 Oracle                DutchtoneNetherlands",78,39.87,51.94,
385,"HPC 10000 400 MHz,                 Oracle                BankUnited States",58,39.86,46.4,
386,"HPC 10000 400 MHz,                 Oracle                RetailUnited States",58,39.86,46.4,
387,"V2500/HyperPlex,                 HPE                DaimlerChryslerUnited States",48,39.8,84.48,
388,"V2500/HyperPlex,                 HPE                DaimlerChryslerUnited States",48,39.8,84.48,
389,"V2500/HyperPlex,                 HPE                Delta AirlinesUnited States",48,39.8,84.48,
390,"V2500/HyperPlex,                 HPE                GovernmentGermany",48,39.8,84.48,
391,"V2500/HyperPlex,                 HPE                Osaka UniversityJapan",48,39.8,84.48,
392,"V2500/HyperPlex,                 HPE                Pacific BellUnited States",48,39.8,84.48,
393,"V2500/HyperPlex,                 HPE                Union CarbideUnited States",48,39.8,84.48,
394,"SP PC604e 332 MHz,                 IBM                AI Informatics GmbHAustria",124,39.43,82.33,
