Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
101,"VPP5000/32,                 Fujitsu                Central Research Institute of Electric Power Industry/CRIEPIJapan",32,296.1,307.2,
102,"SP Power3 375 MHz,                 IBM                Petroleum Geo-ServicesUnited States",290,295.0,435.0,
103,"Precision 530 Cluster XEON 1.7 GHz,                 DELL EMC                Sandia National LaboratoriesUnited States",256,288.9,435.2,
104,"SP Power3 375 MHz,                 IBM                US Army Space and Missile Defense CommandUnited States",284,288.0,426.0,
105,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
106,"Netfinity Cluster PIII 933 MHz - Myrinet,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",520,285.0,485.16,
107,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
108,"SP Power3 375 MHz 16 way,                 IBM                IBMUnited States",256,278.0,384.0,
109,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
110,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
111,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,263.6,341.33,
112,"AlphaServer SC ES40/EV67,                 HPE                Pittsburgh Supercomputing CenterUnited States",256,263.6,341.33,
113,"SP Power3 375 MHz,                 IBM                DeTeCSMGermany",260,262.0,390.0,
114,"ORIGIN 3000 500 MHz,                 HPE                Centre Informatique National (CINES)France",320,259.0,320.0,
115,"SP Power3 375 MHz,                 IBM                Purdue UniversityUnited States",256,257.0,384.0,
116,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
117,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",404,253.0,363.6,
118,"SP PC604e 332 MHz,                 IBM                Chemical CompanyGermany",716,250.0,475.4,
119,"SX-4/128H4,                 NEC                Tohoku UniversityJapan",128,244.0,256.0,
120,"ORIGIN 2000 300 MHz,                 HPE                Tohoku University, Institute of Fluid ScienceJapan",640,241.4,384.0,
121,"ORIGIN 2000 300 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,241.4,307.2,
122,"SX-5/32M2,                 NEC                Bureau of Meteorology / CSIRO HPCCCAustralia",32,241.4,256.0,
123,"SX-5/32M2,                 NEC                Meteorological Service of Canada (MSC)Canada",32,241.4,256.0,
124,"SX-5/32H2,                 NEC                National Research Institute for MetalsJapan",32,241.4,256.0,
125,"LosLobos,                 IBM                University of New MexicoUnited States",512,237.0,375.3,
126,"T3E1200,                 Cray/HPE                GovernmentUnited States",284,235.0,340.8,
127,"T3E,                 Cray/HPE                Cray Inc.United States",540,234.0,324.0,
128,"T3E,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,234.0,324.0,
129,"VPP5000/25,                 Fujitsu                Taiwan Central Weather Bureau & CAATaiwan",25,232.0,240.0,
130,"Numerical Wind Tunnel,                 Fujitsu                National Aerospace Laboratory of JapanJapan",167,229.0,281.26,498
131,"SR8000/32,                 Hitachi                Hokkaido UniversityJapan",32,229.0,256.0,
132,"SGI 750 Cluster Itanium 733 MHz,                 HPE                Ohio Supercomputer CenterUnited States",128,226.0,375.29,
133,"SP Power3 375 MHz,                 IBM                Gesellschaft fuer wissenschaftliche DatenverarbeitungGermany",224,226.0,336.0,
134,"SP Power3 375 MHz,                 IBM                Manufacturing CompanyUnited States",224,226.0,336.0,
135,"SP Power3 375 MHz 16 way,                 IBM                Saudi AramcoSaudi Arabia",208,226.0,312.0,
136,"T3E1200,                 Cray/HPE                CINECAItaly",268,221.77,321.6,
137,"CLIC PIII 800 MHz,                 Self-made                Technische Universitaet ChemnitzGermany",530,221.6,424.0,
138,"T3E900,                 Cray/HPE                University of EdinburghUnited Kingdom",348,218.0,313.2,
139,"SP Power3 375 MHz,                 IBM                PSA Peugeot CitroenFrance",212,214.0,318.0,
140,"VPP700/116,                 Fujitsu                ECMWFUnited Kingdom",116,213.0,255.2,
141,"SP Power3 375 MHz,                 IBM                Chemical CompanyGermany",210,212.0,315.0,
142,"SX-5/28M2,                 NEC                Korea Meteorological AdministrationSouth Korea",28,212.0,224.0,
143,"AlphaServer SC ES40/EV67,                 HPE                Commissariat a l'Energie Atomique (CEA)France",232,211.0,309.33,
144,"SP PC604e 332 MHz,                 IBM                Sobeys CanadaCanada",512,210.2,339.9,
145,"ORIGIN 3000 500 MHz,                 HPE                Japan Atomic Energy Research InstituteJapan",256,210.2,256.0,
146,"SR8000-F1/20,                 Hitachi                Japan Atomic Energy Research/Tokai Research EstablishmentJapan",20,206.0,240.0,
147,"SP Power3 375 MHz,                 IBM                University of Alaska - Arctic Region Supercomputing CenterUnited States",200,203.0,300.0,
148,"SuperDome/HyperPlex,                 HPE                AgilentUnited States",128,196.7,281.6,
149,"SuperDome/HyperPlex,                 HPE                AgilentUnited States",128,196.7,281.6,
150,"SuperDome/HyperPlex,                 HPE                Agricultural Bank of China (ABC) ShandongChina",128,196.7,281.6,
151,"SuperDome/HyperPlex,                 HPE                AmdocsUnited States",128,196.7,281.6,
152,"SuperDome/HyperPlex,                 HPE                AmdocsUnited States",128,196.7,281.6,
153,"SuperDome/HyperPlex,                 HPE                Brasil TelecomBrazil",128,196.7,281.6,
154,"SuperDome/HyperPlex,                 HPE                Braun GmbHGermany",128,196.7,281.6,
155,"SuperDome/HyperPlex,                 HPE                NewSkySouth Korea",128,196.7,281.6,
156,"SuperDome/HyperPlex,                 HPE                One2OneUnited Kingdom",128,196.7,281.6,
157,"SuperDome/HyperPlex,                 HPE                OverWriteUnited Kingdom",128,196.7,281.6,
158,"SuperDome/HyperPlex,                 HPE                Oy Saimaa Lines LTDFinland",128,196.7,281.6,
159,"SuperDome/HyperPlex,                 HPE                POSDATASouth Korea",128,196.7,281.6,
160,"SuperDome/HyperPlex,                 HPE                Q Application VarwestUnited States",128,196.7,281.6,
161,"SuperDome/HyperPlex,                 HPE                Telecommunications EquipmentFinland",128,196.7,281.6,
162,"SuperDome/HyperPlex,                 HPE                Telkom LTDUnited Kingdom",128,196.7,281.6,
163,"SuperDome/HyperPlex,                 HPE                Titan SecureUnited States",128,196.7,281.6,
164,"SuperDome/HyperPlex,                 HPE                VerizonUnited States",128,196.7,281.6,
165,"SuperDome/HyperPlex,                 HPE                VodafoneUnited Kingdom",128,196.7,281.6,
166,"SuperDome/HyperPlex,                 HPE                Wirth Adolf GmBHGermany",128,196.7,281.6,
167,"SuperDome/HyperPlex,                 HPE                AmazonUnited States",128,196.2,281.6,
168,"SuperDome/HyperPlex,                 HPE                KoneBelgium",128,196.2,281.6,
169,"SuperDome/HyperPlex,                 HPE                Brasil TelecomBrazil",128,195.8,281.6,
170,"SuperDome/HyperPlex,                 HPE                CiscoUnited States",128,195.8,281.6,
171,"SuperDome/HyperPlex,                 HPE                CiscoUnited States",128,195.8,281.6,
172,"SuperDome/HyperPlex,                 HPE                DefenseUnited States",128,195.8,281.6,
173,"SuperDome/HyperPlex,                 HPE                France TelecomFrance",128,195.8,281.6,
174,"SuperDome/HyperPlex,                 HPE                GovernmentUnited Kingdom",128,195.8,281.6,
175,"SuperDome/HyperPlex,                 HPE                GovernmentUnited Kingdom",128,195.8,281.6,
176,"SuperDome/HyperPlex,                 HPE                GovernmentUnited Kingdom",128,195.8,281.6,
177,"SuperDome/HyperPlex,                 HPE                GovernmentUnited Kingdom",128,195.8,281.6,
178,"SuperDome/HyperPlex,                 HPE                LG-EDS SystemsSouth Korea",128,195.8,281.6,
