Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"VP2600/10,                 Fujitsu                Fuji HeavyJapan",1,4.0,5.0,
202,"VP2600/10,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",1,4.0,5.0,
203,"VP2600/10,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",1,4.0,5.0,
204,"VP2600/10E,                 Fujitsu                Kyoto UniversityJapan",1,4.0,5.0,
205,"VP2600/10,                 Fujitsu                Kyushu UniversityJapan",1,4.0,5.0,
206,"VP2600/10,                 Fujitsu                Nagoya UniversityJapan",1,4.0,5.0,
207,"VP2600/10,                 Fujitsu                National Aerospace Laboratory of JapanJapan",1,4.0,5.0,
208,"VP2600/10,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",1,4.0,5.0,
209,"VP2600/10,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",1,4.0,5.0,
210,"VP2600/10,                 Fujitsu                Taisei ConstructionJapan",1,4.0,5.0,
211,"S600/20,                 Fujitsu/SNI                Universitaet Aachen/RWTHGermany",1,4.0,5.0,
212,"S600/20,                 Fujitsu/SNI                Universitaet KarlsruheGermany",1,4.0,5.0,
213,"KSR2-64,                 Kendall Square Research                Georgia Institute of TechnologyUnited States",64,3.91,5.12,
214,"KSR2-64,                 Kendall Square Research                University of MichiganUnited States",64,3.91,5.12,
215,"KSR2-64,                 Kendall Square Research                University of WashingtonUnited States",64,3.91,5.12,
216,"CM-5/64,                 Thinking Machines Corporation                AMOCOUnited States",64,3.8,8.19,
217,"CM-5/64,                 Thinking Machines Corporation                ATRJapan",64,3.8,8.19,
218,"CM-5/64,                 Thinking Machines Corporation                Boston UniversityUnited States",64,3.8,8.19,
219,"CM-5/64,                 Thinking Machines Corporation                GMDGermany",64,3.8,8.19,
220,"CM-5/64,                 Thinking Machines Corporation                Japan Adv. Inst. of Science and Technology (JAIST)Japan",64,3.8,8.19,
221,"CM-5/64,                 Thinking Machines Corporation                Oregon State UniversityUnited States",64,3.8,8.19,
222,"CM-5/64,                 Thinking Machines Corporation                Real World Computing (RWCP)Japan",64,3.8,8.19,
223,"CM-5/64,                 Thinking Machines Corporation                University of WisconsinUnited States",64,3.8,8.19,
224,"SP2/20,                 IBM                Western GeophysicalUnited Kingdom",20,3.7,5.32,
225,"POWER CHALLENGE,                 HPE                Advanced GeophysicalUnited States",16,3.7,4.8,
226,"POWER CHALLENGE,                 HPE                Armstrong LabsUnited States",16,3.7,4.8,
227,"POWER Onyx,                 HPE                CSC (Center for Scientific Computing)Finland",16,3.7,4.8,
228,"POWER CHALLENGE,                 HPE                Cornell Theory CenterUnited States",16,3.7,4.8,
229,"POWER CHALLENGE,                 HPE                EMBLGermany",16,3.7,4.8,
230,"POWER CHALLENGE,                 HPE                MIPS Technologies Inc. - Silicon GraphicsUnited States",16,3.7,4.8,
231,"POWER CHALLENGE,                 HPE                NCSAUnited States",16,3.7,4.8,
232,"POWER CHALLENGE,                 HPE                National Center for Atmospheric Research (NCAR)United States",16,3.7,4.8,
233,"POWER CHALLENGE,                 HPE                Pratt and WhitneyCanada",16,3.7,4.8,
234,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
235,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
236,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
237,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
238,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
239,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
240,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
241,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
242,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
243,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
244,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
245,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
246,"POWER CHALLENGE,                 HPE                SGIUnited States",16,3.7,4.8,
247,"POWER CHALLENGE,                 HPE                Silicon GraphicsSwitzerland",16,3.7,4.8,
248,"POWER CHALLENGE,                 HPE                Silicon GraphicsSwitzerland",16,3.7,4.8,
249,"POWER CHALLENGE,                 HPE                Silicon GraphicsSwitzerland",16,3.7,4.8,
250,"POWER CHALLENGE,                 HPE                Silicon GraphicsSwitzerland",16,3.7,4.8,
251,"POWER CHALLENGE,                 HPE                Silicon GraphicsJapan",16,3.7,4.8,
252,"POWER CHALLENGE,                 HPE                Silicon GraphicsSingapore",16,3.7,4.8,
253,"POWER CHALLENGE,                 HPE                Silicon GraphicsUnited States",16,3.7,4.8,
254,"POWER CHALLENGE,                 HPE                Silicon GraphicsUnited States",16,3.7,4.8,
255,"POWER CHALLENGE,                 HPE                Silicon GraphicsUnited States",16,3.7,4.8,
256,"POWER CHALLENGE,                 HPE                Texas A&M UniversityUnited States",16,3.7,4.8,
257,"POWER CHALLENGE,                 HPE                UNI-C/AarhusDenmark",16,3.7,4.8,
258,"POWER CHALLENGE,                 SGI/Siemens-Nixdorf                Universitaet KoelnGermany",16,3.7,4.8,
259,"POWER CHALLENGE,                 HPE                University of Southern CaliforniaUnited States",16,3.7,4.8,
260,"POWER CHALLENGE,                 HPE                Western GeophysicalUnited States",16,3.7,4.8,
261,"GC PowerPlus/96,                 Parsytec                Technische Universitaet MagdeburgGermany",96,3.67,7.68,
262,"S400/40,                 Fujitsu/SNI                Technische Universitaet DarmstadtGermany",2,3.62,5.0,
263,"S400/40,                 Fujitsu/SNI                Universitaet Hannover / RRZNGermany",2,3.62,5.0,
264,"SP2/19,                 IBM                NIST - US Department of CommerceUnited States",19,3.52,5.05,
265,"XP/S8,                 Intel                National Security AgencyUnited States",110,3.43,5.5,
266,"KSR1-256,                 Kendall Square Research                US Army Research Laboratory (ARL)United States",256,3.38,10.24,
267,"KSR1-128,                 Kendall Square Research                University of CincinnatiUnited States",128,3.38,5.12,
268,"T94/4128,                 Cray/HPE                Cray ResearchUnited States",4,3.27,7.2,
269,"T94/4128,                 Cray/HPE                GovernmentUnited States",4,3.27,7.2,
270,"T94/4128,                 Cray/HPE                GovernmentUnited States",4,3.27,7.2,
271,"Y-MP C94A/4128,                 Cray/HPE                Bristol-Myers SquibbUnited States",4,3.27,3.81,
272,"Y-MP C94/4256,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",4,3.27,3.81,
273,"Y-MP C94/4256,                 Cray/HPE                Commissariat a l'Energie Atomique (CEA)France",4,3.27,3.81,
274,"Y-MP C94/4256,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)France",4,3.27,3.81,
275,"Y-MP C94/4128,                 Cray/HPE                Du Pont De Nemours & CompanyUnited States",4,3.27,3.81,
276,"Y-MP C94/4256,                 Cray/HPE                EDS/ Adam Opel AGGermany",4,3.27,3.81,
277,"Y-MP C94A/4128,                 Cray/HPE                Instituto Nacional de MeteorologiaSpain",4,3.27,3.81,
278,"Y-MP C94A/4128,                 Cray/HPE                PSA Peugeot CitroenFrance",4,3.27,3.81,
