Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
277,"Y-MP C98/8256,                 Cray/HPE                BMW AGGermany",8,6.85,7.62,
278,"Y-MP C98/8256,                 Cray/HPE                DaimlerChryslerUnited States",8,6.85,7.62,
279,"Y-MP C98/8512,                 Cray/HPE                Electricite de FranceFrance",8,6.85,7.62,
280,"Y-MP C916/8256,                 Cray/HPE                Fleet Numerical Meteorology and Oceanography CenterUnited States",8,6.85,7.62,
281,"Y-MP C916/8512,                 Cray/HPE                FordGermany",8,6.85,7.62,
282,"Y-MP C98/8512,                 Cray/HPE                IDRISFrance",8,6.85,7.62,
283,"Y-MP C98/81024,                 Cray/HPE                Manufacturer (G)United States",8,6.85,7.62,
284,"Y-MP C98/8256,                 Cray/HPE                Meteo FranceFrance",8,6.85,7.62,
285,"Y-MP C916/8512,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",8,6.85,7.62,
286,"Y-MP C916/8256,                 Cray/HPE                NASA/Ames Research Center/CCFUnited States",8,6.85,7.62,
287,"Y-MP C98/8128,                 Cray/HPE                UCSD/San Diego Supercomputer CenterUnited States",8,6.85,7.62,
288,"POWER CHALLENGE 10000,                 HPE                Audi AGGermany",24,6.82,9.36,
289,"POWER CHALLarray 10000,                 HPE                C4 / Centre Europeo del Parallelismo de BarcelonaSpain",24,6.82,9.36,
290,"POWER CHALLENGE 10000,                 HPE                Dream QuestUnited States",24,6.82,9.36,
291,"POWER CHALLENGE 10000,                 HPE                GovernmentUnited States",24,6.82,9.36,
292,"POWER CHALLENGE 10000,                 HPE                NCSAUnited States",24,6.82,9.36,
293,"POWER CHALLENGE 10000,                 HPE                SGIUnited States",24,6.82,9.36,
294,"SP2/33,                 IBM                American ExpressUnited States",33,6.75,8.78,
295,"SP2/33,                 IBM                Westinghouse ElectricUnited States",33,6.75,8.78,
296,"AlphaServer 8400 5/440,                 HPE                Digital Equipment CorporationUnited States",12,6.65,10.56,
297,"SP2/32,                 IBM                Amerada HessUnited States",32,6.57,8.51,
298,"SP2/32,                 IBM                CINECAItaly",32,6.57,8.51,
299,"SP2/32,                 IBM                China Meteorological AdministrationChina",32,6.57,8.51,
300,"SP2/32,                 IBM                Clam Associates IncUnited States",32,6.57,8.51,
