Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"VP2200/10,                 Fujitsu                Sony. System Technologies LaboratoryJapan",1,0.84,1.0,
302,"VP2200/20,                 Fujitsu                Toyota Motor CompanyJapan",1,0.84,1.0,
303,"S200/10 (4ns),                 Fujitsu/SNI                Universitaet FrankfurtGermany",1,0.84,1.0,
304,"CS/i860/32,                 Meiko                Defense Research Agency (DRA)United Kingdom",32,0.82,1.28,
305,"X-MP/416,                 Cray/HPE                AMKGermany",4,0.82,0.94,
306,"X-MP EA/432,                 Cray/HPE                BP Exploration Inc./U.S.United States",4,0.82,0.94,
307,"X-MP/48,                 Cray/HPE                Battelle SoftwareUnited States",4,0.82,0.94,
308,"X-MP EA/464,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",4,0.82,0.94,
309,"X-MP/4,                 Cray/HPE                ChevronUnited States",4,0.82,0.94,
310,"X-MP/416,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)France",4,0.82,0.94,
311,"X-MP/416,                 Cray/HPE                Cray ResearchUnited States",4,0.82,0.94,
312,"X-MP/416,                 Cray/HPE                Lawrence Livermore National LaboratoryUnited States",4,0.82,0.94,
313,"X-MP EA/464,                 Cray/HPE                Lockheed Missiles and Space CompanyUnited States",4,0.82,0.94,
314,"X-MP EA/464,                 Cray/HPE                Lockheed Missiles and Space CompanyUnited States",4,0.82,0.94,
315,"X-MP EA/464,                 Cray/HPE                MITUnited States",4,0.82,0.94,
316,"X-MP/416,                 Cray/HPE                MichelinFrance",4,0.82,0.94,
317,"X-MP EA/464,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",4,0.82,0.94,
318,"X-MP EA/464,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",4,0.82,0.94,
319,"X-MP/416,                 Cray/HPE                NASA/Marshall Space Flight CenterUnited States",4,0.82,0.94,
320,"X-MP/416,                 Cray/HPE                National Supercomputer Centre (NSC)Sweden",4,0.82,0.94,
321,"C3880,                 HPE                ConvexUnited States",8,0.8,0.96,
322,"C3880,                 HPE                DKRZ - Deutsches KlimarechenzentrumGermany",8,0.8,0.96,
323,"C3880,                 HPE                Danish Meteorological InstituteDenmark",8,0.8,0.96,
324,"C3880,                 HPE                Ford Motor CompanyUnited States",8,0.8,0.96,
325,"C3880,                 HPE                NCSAUnited States",8,0.8,0.96,
326,"C3880,                 HPE                SICANGermany",8,0.8,0.96,
327,"C3880,                 HPE                UNOCALUnited States",8,0.8,0.96,
328,"VP400EX,                 Fujitsu/SNI                KFKGermany",1,0.79,1.71,
329,"VP-400E,                 Fujitsu                National Aerospace Laboratory of JapanJapan",1,0.79,1.71,
