Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
201,"Pentium Xeon Cluster 2.2 GHz - SCI 3D,                 Self-made                National Supercomputer Centre (NSC)Sweden",400,1132.0,1760.0,
202,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Petroleum Company (A)United States",520,1129.38,2496.0,
203,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                UBS WarburgUnited States",300,1126.5,1836.0,
204,"BladeCenter Xeon 2.8 GHz, Gig-Ethernet,                 IBM                The Wellcome Trust Sanger InstituteUnited Kingdom",336,1121.64,1881.6,
205,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Compagnie Generale de Geophysique (CGG)Malaysia",512,1119.44,2457.6,
206,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Lockheed MartinUnited States",512,1119.44,2457.6,
207,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                IBM Benchmark and Enablement CenterUnited States",256,1107.0,1740.8,
208,"Pentium4 Xeon 2.4 GHz, Myrinet,                 Self-made                NASA/Goddard Space Flight CenterUnited States",528,1104.0,2534.4,
209,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE,                 DELL EMC                Australian Centre for Advanced Computing and CommunicationsAustralia",304,1095.0,1860.48,
210,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",488,1089.65,2342.4,
211,"Pentium4 Xeon 3.06 GHz, Myrinet,                 Exadron                CILEAItaly",256,1084.0,1566.72,
212,"pSeries 690 Turbo 1.3GHz,                 IBM                Nestec S.A.Switzerland",400,1081.0,2080.0,
213,"Catalyst - P4 Xeon 3.06 GHz, Infiniband,                 Linux Networx                Sandia National LaboratoriesUnited States",256,1076.0,1566.72,
214,"xSeries Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Semiconductor Company (C)United States",320,1068.26,1792.0,
215,"PowerEdge 1750, P4 Xeon 3.06 GHz, GigE,                 DELL EMC                Compagnie Generale de Geophysique (CGG)United States",1024,1068.0,6266.88,
216,"eServer pSeries 690 (1.7 GHz Power4+, GigE),                 IBM                Media & Entertainment (C)United States",288,1068.0,1958.4,
217,"Powell - Pentium4 Xeon 3.06 GHz, Myrinet,                 Linux Networx                US Army Research Laboratory (ARL)United States",256,1060.0,1566.72,
218,"AVIDD-B+AVIDD-I - xSeries Cluster Xeon 2.4 GHz - Myrinet&Force10,                 IBM                Indiana UniversityUnited States",384,1058.0,1843.0,
219,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                General MotorsUnited States",320,1057.0,1792.0,
220,"Orange - Opteron 1.6 GHz, Infiniband,                 Linux Networx                Los Alamos National LaboratoryUnited States",512,1053.0,1638.0,
221,"Integrity Superdome, 1.5 GHz, HFabric,                 HPE                University of KentuckyUnited States",220,1049.0,1320.0,
222,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                University of TorontoCanada",448,1040.0,2150.4,
223,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet,                 IBM                Xin Jiang OilChina",448,1040.0,2150.4,
224,"pSeries 690 Turbo 1.3GHz,                 IBM                Applera/Celera GenomicsUnited States",384,1038.0,1996.8,
225,"pSeries 690 Turbo 1.3GHz,                 IBM                HLRN at Universitaet Hannover / RRZNGermany",384,1038.0,1996.8,
226,"pSeries 690 Turbo 1.3GHz,                 IBM                HLRN at ZIB/Konrad Zuse-Zentrum BerlinGermany",384,1038.0,1996.8,
227,"Emperor - Pentium4 Xeon 2.8 GHz Cluster - Quadrics,                 Promicro/Quadrics                Lawrence Livermore National LaboratoryUnited States",256,1036.0,1433.6,
228,"Adelie - Pentium4 Xeon 2.8 GHz Cluster - Quadrics,                 Promicro/Quadrics                Lawrence Livermore National LaboratoryUnited States",256,1036.0,1433.6,
229,"NovaScale5160, Itanium2 1.3 GHz, Quadrics,                 Atos                BullFrance",256,1027.0,1331.2,
230,"Arches AMD 1.4 GHz, Myrinet,                 Angstrom Microsystems                University of UtahUnited States",500,1017.0,1400.0,
231,"Cluster Platform 3000 DL360G3, Xeon 3.2 GHz, Myrinet,                 HPE                Bio Informatics InstituteSingapore",256,1015.5,1638.4,
232,"Cluster Platform 3000 DL360G3, Xeon 3.2 GHz, Myrinet,                 HPE                SiemensGermany",256,1015.5,1638.4,
233,"Cluster Platform 3000 DL140, Pentium4 Xeon 3.2 GHz, Myrinet,                 HPE                University of GeorgiaUnited States",256,1015.5,1638.4,
234,"BladeCenter Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Life Science (A)United Kingdom",304,1014.89,1702.4,
235,"Pegasus P4 Xeon Cluster 2.2/2.4/2.8 GHz - Giganet - MSWindows,                 Self-made                Seoul National UniversitySouth Korea",400,1011.0,1843.0,
236,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet,                 IBM                Financial Services Company (E)United States",440,1009.17,2112.0,
237,"Jazz - LCRC Xeon 2.4 GHz - Myrinet,                 Linux Networx                DOE/SC/Argonne National LaboratoryUnited States",361,1007.0,1732.8,
238,"AlphaServer SC40, 833 MHz,                 HPE                Japan Atomic Energy Research InstituteJapan",812,1007.0,1352.8,
239,"Cluster Platform 3000 DL360G3, Xeon 3.2 GHz, Myrinet,                 HPE                AGIPItaly",260,1004.0,1664.0,
240,"Pentium4 Xeon 2.8 GHz, Myrinet,                 Linux Networx                BoeingUnited States",256,1004.0,1433.6,
241,"Pentium4 Xeon 2.8 GHz, Myrinet,                 Linux Networx                BoeingUnited States",256,1004.0,1433.6,
242,"AlphaServer SC45, 1.25 GHz,                 HPE                Commissariat a l'Energie Atomique (CEA)France",512,1004.0,1280.0,
243,"Pentium4 Xeon, 2.8 GHz, Gig Ethernet,                 Self-made                National Center for High Performance ComputingTaiwan",300,1001.54,1680.0,
244,"CPlant/Ross Cluster,                 Self-made                Sandia National LaboratoriesUnited States",1800,996.9,1782.5,
245,"Cluster Platform 3000 DL140, Pentium4 Xeon 3.2 GHz, Myrinet,                 HPE                Petróleo Brasileiro S.ABrazil",250,992.0,1600.0,
246,"Cluster Platform 3000 DL140, Pentium4 Xeon 3.2 GHz, Myrinet,                 HPE                Petróleo Brasileiro S.ABrazil",250,992.0,1600.0,
247,"Cluster Platform 3000 DL140, Pentium4 Xeon 3.2 GHz, Myrinet,                 HPE                Petróleo Brasileiro S.ABrazil",250,992.0,1600.0,
248,"Cluster Platform 3000 DL140, Pentium4 Xeon 3.2 GHz, Myrinet,                 HPE                Petróleo Brasileiro S.ABrazil",250,992.0,1600.0,
249,"Pentium Xeon 2.66 GHz, Myrinet,                 Linux Networx                BoeingUnited States",256,987.9,1361.9,
250,"eServer Opteron 2.0 GHZ, Gig-E,                 IBM                Automotive Manufacturer (F)Italy",512,987.1,2048.0,
251,"SX-6/128M16,                 NEC                NEC Fuchu PlantJapan",128,982.0,1024.0,
252,"Cluster Platform 3000 DL360G3 Xeon 3.06 GHz, Myrinet,                 HPE                Digital Media Company (B)United States",256,971.0,1566.7,
253,"Cluster Platform 3000 DL140 Xeon 3.06 GHz, Myrinet,                 HPE                Digital Media Company (B)United States",256,971.0,1566.7,
254,"Cluster Platform 3000 DL140 Xeon 3.06 GHz, Myrinet,                 HPE                Digital Media Company (B)United States",256,971.0,1566.7,
255,"Cluster Platform 3000 DL140 Xeon 3.06 GHz, Myrinet,                 HPE                Digital Media Company (B)United States",256,971.0,1566.7,
256,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Itochu Techno-Science Corp.Japan",192,969.1,1152.0,
257,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Jeis Tokyo ShitenJapan",192,969.1,1152.0,
258,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Manufacturing Company (F)Italy",192,969.1,1152.0,
259,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Nihon SynopsisJapan",192,969.1,1152.0,
260,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                SBM Gates Arrow Com.United States",192,969.1,1152.0,
261,"Cluster Platform 3000 DL360G3, Xeon 3.2 GHz, Myrinet,                 HPE                GovernmentUnited States",240,967.0,1536.0,
262,"eServer pSeries 655 (1.7 GHz Power4+, GigE),                 IBM                State FarmUnited States",320,962.35,2176.0,
263,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Geoscience (C)India",256,961.28,1566.72,
264,"KABRU - Pentium Xeon Cluster 2.4 GHz - SCI 3D,                 IMSc-Netweb-Summation                Institute of Mathematical Sciences, C.I.T CampusIndia",288,959.0,1382.4,
265,"eServer pSeries 690 (1.7 GHz Power4+, GigE),                 IBM                IBM Benchmark and Enablement CenterUnited States",256,949.33,1740.8,
266,"xSeries Cluster Xeon 2.4 GHz - Myrinet,                 IBM                Compagnie Generale de Geophysique (CGG)United Kingdom",320,949.01,1536.0,
267,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet,                 IBM                Geoscience (B)India",252,946.26,1542.24,
268,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet,                 IBM                Geoscience (B)India",252,946.26,1542.24,
269,"Cluster Platform 6000 zx6000 Itanium2 1.5 GHz, Myrinet,                 HPE                Rice UniversityUnited States",196,943.0,1176.0,
270,"Fire V60 Cluster, 2.8 GHz, Gig E,                 Oracle                Petróleo Brasileiro S.ABrazil",340,939.63,1904.0,
271,"Cray X1,                 Cray/HPE                GovernmentUnited States",80,937.0,1024.0,
272,"SGI Altix 1.3 GHz,                 HPE                University of QueenslandAustralia",208,936.84,1081.6,
273,"P4 Xeon 2.4 GHz, Infiniband,                 Advanced Computing/Voltaire                Ohio Supercomputer CenterUnited States",256,933.1,1228.8,
274,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Geoscience (C)United Kingdom",248,931.24,1517.76,
275,"SP Power3 375 MHz 8 way,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",1152,929.0,1728.0,
276,"SX-6/120M15,                 NEC                United Kingdom Meteorological OfficeUnited Kingdom",120,927.6,960.0,
277,"SX-6/120M15,                 NEC                United Kingdom Meteorological OfficeUnited Kingdom",120,927.6,960.0,
278,"Opteron 2.0 GHz, Infiniband,                 Cray/HPE                AMD Developer CenterUnited States",288,922.8,1152.0,
279,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE,                 DELL EMC                Pennsylvania State UniversityUnited States",256,922.11,1566.72,
280,"Cluster Platform 3000 DL360G3, Xeon 3.2 GHz, Myrinet,                 HPE                ChevronUnited States",228,919.0,1459.2,
281,"SR8000-F1/100,                 Hitachi                High Energy Accelerator Research Organization /KEKJapan",100,917.0,1200.0,
282,"xSeries Xeon 2.8 GHz, NPACI-ROCKS, Myrinet,                 IBM                Scripps Institution of OceanographyUnited States",256,916.5,1433.6,
283,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                GovernmentUnited States",260,902.0,1456.0,
284,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Bio Informatics InstituteSingapore",256,899.3,1433.6,
285,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                BoeingUnited States",256,899.3,1433.6,
286,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Hewlett-PackardUnited States",256,899.3,1433.6,
287,"BladeCenter Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Boston University School of MedicineUnited States",268,894.8,1500.8,
288,"Fire 15k/6800 Cluster,                 Oracle                Universitaet Aachen/RWTHGermany",672,891.4,1209.6,
289,"NEC Opteron Cluster, 2.0 GHz, GigEthernet,                 NEC                VW (Volkswagen AG)Germany",360,891.0,1440.0,
