Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
1,"Earth-Simulator,                 NEC                Japan Agency for Marine-Earth Science and TechnologyJapan",5120,35860.0,40960.0,3200
2,"Thunder - Intel Itanium2 Tiger4  1.4GHz - Quadrics,                 California Digital Corporation                Lawrence Livermore National LaboratoryUnited States",4096,19940.0,22938.0,
3,"ASCI Q - AlphaServer SC45, 1.25 GHz,                 HPE                Los Alamos National LaboratoryUnited States",8192,13880.0,20480.0,
4,"BlueGene/L DD1 Prototype (0.5GHz PowerPC 440 w/Custom),                 IBM/ LLNL                IBM RochesterUnited States",8192,11680.0,16384.0,
5,"Tungsten - PowerEdge 1750, P4 Xeon 3.06 GHz, Myrinet,                 DELL EMC                NCSAUnited States",2500,9819.0,15300.0,
6,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                ECMWFUnited Kingdom",2112,8955.0,16051.0,
7,"RIKEN Super Combined Cluster,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",2048,8728.0,12534.0,
8,"BlueGene/L DD2 Prototype (0.7 GHz PowerPC 440),                 IBM/ LLNL                IBM Thomas J. Watson Research CenterUnited States",4096,8655.0,11469.0,
9,"Mpp2 - Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics,                 HPE                DOE/SC/Pacific Northwest National LaboratoryUnited States",1936,8633.0,11616.0,
10,"Dawning 4000A, Opteron 2.2 GHz, Myrinet,                 Dawning                Shanghai Supercomputer CenterChina",2560,8061.0,11264.0,
11,"Lightning - Opteron 2 GHz, Myrinet,                 Linux Networx                Los Alamos National LaboratoryUnited States",2816,8051.0,11264.0,
12,"MCR Linux Cluster Xeon 2.4 GHz - Quadrics,                 Linux Networx/Quadrics                Lawrence Livermore National LaboratoryUnited States",2304,7634.0,11060.0,
13,"ASCI White, SP Power3 375 MHz,                 IBM                Lawrence Livermore National LaboratoryUnited States",8192,7304.0,12288.0,
14,"Seaborg - SP Power3 375 MHz 16 way,                 IBM                DOE/SC/LBNL/NERSCUnited States",6656,7304.0,9984.0,
15,"TeraGrid, Itanium2 1.3/1.5 GHZ, Myrinet,                 IBM                NCSAUnited States",1776,7215.0,10259.0,
16,"xSeries Cluster Xeon 2.4 GHz - Quadrics,                 IBM/Quadrics                Lawrence Livermore National LaboratoryUnited States",1920,6586.0,9216.0,
17,"Lilac - xSeries x335 Cluster, Xeon 3.06 GHz, Quadrics,                 IBM                Lawrence Livermore National LaboratoryUnited States",1540,6232.0,9425.0,
18,"eServer pSeries 690 (1.7 GHz Power4+),                 IBM                HPCxUnited Kingdom",1600,6188.0,10880.0,
19,"AIST Super Cluster P-32 - AIST Super Cluster P-32, Opteron 2.0 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",2200,6155.0,8800.0,
20,"Cray X1,                 Cray/HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",504,5895.0,6451.0,
21,"JUMP - eServer pSeries 690 (1.7 GHz Power4+),                 IBM                Forschungszentrum Juelich (FZJ)Germany",1312,5568.0,8921.0,
22,"PRIMEPOWER HPC2500 (1.3 GHz),                 Fujitsu                National Aerospace Laboratory of JapanJapan",2304,5406.0,11980.0,
23,"DataStar - eServer pSeries 655/690 (1.5/1.7 Ghz Power4+),                 IBM                UCSD/San Diego Supercomputer CenterUnited States",1680,5223.0,10310.0,
24,"PRIMEPOWER HPC2500 (1.56 GHz),                 Fujitsu                Kyoto UniversityJapan",1472,4552.0,9185.0,
25,"AlphaServer SC45, 1 GHz,                 HPE                Pittsburgh Supercomputing CenterUnited States",3016,4463.0,6032.0,
26,"DeepComp 6800, Itanium2 1.3 GHz, QsNet,                 Lenovo                Computer Network Information Center, Chinese Academy of ScienceChina",1024,4193.0,5324.8,
27,"pSeries 690 Turbo 1.3 GHz,                 IBM                National Center for Atmospheric Research (NCAR)United States",1600,4184.0,8320.0,
28,"AlphaServer SC45, 1 GHz,                 HPE                Commissariat a l'Energie Atomique (CEA)France",2560,3980.0,5120.0,
29,"eServer pSeries 655 (1.5 GHz Power4+),                 IBM                Lawrence Livermore National LaboratoryUnited States",1024,3812.0,6144.0,
30,"eServer pSeries 655 (1.5 GHz Power4+),                 IBM                Lawrence Livermore National LaboratoryUnited States",1024,3812.0,6144.0,
31,"xSeries Xeon 3.06 GHz - Gig-E,                 IBM                Geoscience (C)United Kingdom",1128,3755.0,6903.36,
