Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
401,"N4000 440 MHz/HyperPlex,                 HPE                VW (Volkswagen AG)Germany",96,63.8,168.96,
402,"AlphaServer SC ES40/EV67,                 HPE                Air Force Research LaboratoryUnited States",64,63.8,85.33,
403,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",64,63.8,85.33,
404,"AlphaServer SC ES40/EV67,                 HPE                Los Alamos National LaboratoryUnited States",64,63.8,85.33,
405,"SP Power3 375 MHz,                 IBM                Canadian National DefenseCanada",60,63.6,90.0,
406,"SP Power3 375 MHz,                 IBM                Osaka University - Research Center for Nuclear PhysicsJapan",60,63.6,90.0,
407,"SP Power3 375 MHz,                 IBM                Pioneer-Standard ElectronicsUnited States",60,63.6,90.0,
408,"SP Power3 375 MHz,                 IBM                Soccer LotteryJapan",60,63.6,90.0,
409,"ORIGIN 2000,                 HPE                Sandia National LaboratoriesUnited States",208,63.1,81.12,
410,"SP Power3 200 MHz,                 IBM                Deutsche Telekom AGGermany",104,62.9,83.2,
411,"SP PC604e 332 MHz,                 IBM                AxoneFrance",148,62.6,98.27,
412,"SP PC604e 332 MHz,                 IBM                Banking (M)United States",148,62.6,98.27,
413,"SP PC604e 332 MHz,                 IBM                Sony DataUnited Kingdom",148,62.6,98.27,
414,"NT Supercluster,                 Self-made                NCSAUnited States",256,62.59,140.8,
415,"HPC 4500 400 MHz Cluster,                 Oracle                InternetUnited States",110,62.27,88.0,
416,"ORIGIN 2000 300 MHz,                 HPE                BoeingUnited States",128,62.25,76.8,
417,"ORIGIN 2000 300 MHz,                 HPE                CSC (Center for Scientific Computing)Finland",128,62.25,76.8,
418,"ORIGIN 2000 300 MHz,                 HPE                DaimlerChryslerUnited States",128,62.25,76.8,
419,"ORIGIN 2000 300 MHz,                 HPE                DaimlerChryslerUnited States",128,62.25,76.8,
420,"ORIGIN 2000 300 MHz,                 HPE                Fleet Numerical Meteorology and Oceanography CenterUnited States",128,62.25,76.8,
421,"ORIGIN 2000 300 MHz,                 HPE                Ford Motor CompanyUnited States",128,62.25,76.8,
422,"ORIGIN 2000 300 MHz,                 HPE                NASA/ Jet Propulsion LaboratoryUnited States",128,62.25,76.8,
423,"ORIGIN 2000 300 MHz,                 HPE                Princeton UniversityUnited States",128,62.25,76.8,
424,"ORIGIN 2000 300 MHz,                 HPE                Tohoku University, Institute of Fluid ScienceJapan",128,62.25,76.8,
425,"ORIGIN 2000 300 MHz,                 HPE                US Army Research Laboratory (ARL)United States",128,62.25,76.8,
426,"ORIGIN 2000 300 MHz,                 HPE                US Army Research Laboratory (ARL)United States",128,62.25,76.8,
427,"ORIGIN 2000 300 MHz,                 HPE                University of Tokyo/Institute for Solid State PhysicsJapan",128,62.25,76.8,
428,"ORIGIN 2000 300 MHz,                 HPE                University of Tokyo/Institute for Solid State PhysicsJapan",128,62.25,76.8,
429,"ORIGIN 2000 300 MHz,                 HPE                University of Tokyo/Institute for Solid State PhysicsJapan",128,62.25,76.8,
430,"V2600/HyperPlex,                 HPE                AmazonUnited States",64,62.0,140.8,
431,"SP Power3 375 MHz 16 way,                 IBM                AholdUnited States",56,62.0,84.0,
432,"SP PC604e 332 MHz,                 IBM                Atraxis AGSwitzerland",146,61.8,96.94,
433,"SX-4/32,                 NEC                NEC Fuchu PlantJapan",32,61.7,64.0,
434,"SP Power3 375 MHz,                 IBM                Pitney BowesUnited States",58,61.5,87.0,
435,"Alphleet Cluster,                 HPE                Institute of Physical and Chemical Research (RIKEN)Japan",140,61.3,140.0,
436,"SP PC604e 332 MHz,                 IBM                APAC Hong Kong (EHU)Netherlands",144,60.9,95.61,
437,"SP PC604e 332 MHz,                 IBM                EVE BankSwitzerland",144,60.9,95.61,
438,"SP PC604e 332 MHz,                 IBM                France TelecomFrance",144,60.9,95.61,
439,"SP PC604e 332 MHz,                 IBM                MerckGermany",144,60.9,95.61,
440,"SP PC604e 332 MHz,                 IBM                Rabobank NEDUnited States",144,60.9,95.61,
441,"SP PC604e 332 MHz,                 IBM                UBS AGSwitzerland",144,60.9,95.61,
