Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
301,"SP Power3 375 MHz,                 IBM                Indiana UniversityUnited States",508,534.0,762.0,
302,"SuperDome 875 MHz/HyperPlex,                 HPE                ABN AMRONetherlands",256,530.5,896.0,
303,"SuperDome 875 MHz/HyperPlex,                 HPE                ABN AMRONetherlands",256,529.6,896.0,
304,"Prairiefire AMD 1.8 GHz - Myrinet,                 Atipa Technology                University of NebraskaUnited States",256,528.9,920.6,
305,"SuperDome 875 MHz/HyperPlex,                 HPE                ABN AMRONetherlands",256,526.2,896.0,
306,"T3E1200,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",636,526.0,763.2,
307,"Gfarm Cluster I - Xeon 2.8 GHz - GigE,                 Self-made                Grid Technology Research Center, AISTJapan",180,520.7,1008.0,
308,"Express5800 120RC-1, P4 2.8GHz Cluster - GigE,                 NEC                VW (Volkswagen AG)Germany",256,519.8,1433.6,
309,"SuperDome 875 MHz/HyperPlex,                 HPE                ABN AMRONetherlands",256,517.0,896.0,
310,"SP Power3 375 MHz,                 IBM                State FarmUnited States",488,512.0,732.0,
311,"Blade Cluster BL-20P, Pentium4 Xeon 2.8 GHz, GigEthernet,                 HPE                Agricultural ResearchNew Zealand",128,511.0,716.8,
312,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                BMW AGGermany",128,511.0,716.8,
313,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Ministry of AgricultureJapan",128,511.0,716.8,
314,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Norsk HydroNorway",128,511.0,716.8,
315,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Petróleo Brasileiro S.ABrazil",128,511.0,716.8,
316,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                StatoilNorway",128,511.0,716.8,
317,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                The University of NottinghamUnited Kingdom",128,511.0,716.8,
318,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet,                 HPE                Williams RacingUnited Kingdom",128,511.0,716.8,
319,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                IBM RochesterUnited States",196,508.86,1097.6,
320,"AlphaServer SC ES40/EV67,                 HPE                Hewlett-PackardUnited States",512,507.6,682.66,
321,"AlphaServer SC ES40/EV67,                 HPE                Lawrence Livermore National LaboratoryUnited States",512,507.6,682.66,
322,"P4 Cluster 2.53 GHz - GigE,                 init.at                Universitaet WienAustria",192,504.3,971.0,
323,"SX-6/64M8,                 NEC                Danish Meteorological InstituteDenmark",64,495.2,512.0,
324,"SX-6/64M8,                 NEC                National Aerospace Laboratory of JapanJapan",64,495.2,512.0,
325,"SX-6/64M8,                 NEC                National Institute for Environmental StudiesJapan",64,495.2,512.0,
326,"Integrity Superdome, 1.5 GHz, HPlex,                 HPE                Manufacturing Company (F)Italy",96,495.0,576.0,
327,"SP Power3 375 MHz,                 IBM                Centre Informatique National (CINES)France",472,494.0,708.0,
328,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                CiticorpUnited States",200,493.0,1040.0,
329,"Bakoo Cluster - PC-KOUBOU SUPER AMPHIS2800X/Xeon 2.8GHz, Myrinet,                 Self-made                Research Center for Explosion Safety, AISTJapan",128,492.9,716.8,
330,"VPP5000/56,                 Fujitsu                Nagoya UniversityJapan",56,492.0,537.6,
331,"SP Power3 375 MHz 16 way,                 IBM                Lawrence Livermore National LaboratoryUnited States",448,491.0,672.0,
332,"Cluster Platform 6000 rx2600 Itanium2 900 MHz Cluster - Myrinet,                 HPE                KTH - Royal Institute of TechnologySweden",180,489.0,648.0,
333,"Cluster Platform 6000 zx6000 Itanium2 900 MHz, Myrinet,                 HPE                Rice UniversityUnited States",174,487.2,626.4,
334,"VPP800/63,                 Fujitsu                Kyoto UniversityJapan",63,482.0,504.0,
335,"AMD 1.66 GHz - SCI 3D-torus,                 Self-made                HPC2N - Umea UniversitySweden",240,481.0,800.0,
336,"SuperDome 875 MHz/HyperPlex,                 HPE                CIE Gegetel SIFrance",224,479.5,784.0,
337,"SuperDome 875 MHz/HyperPlex,                 HPE                Centrica PlcUnited Kingdom",224,479.5,784.0,
338,"SuperDome 875 MHz/HyperPlex,                 HPE                YoungwooSouth Korea",224,479.5,784.0,
339,"BioCORTEX AMD 1.533 GHz - Myrinet,                 Self-made                Universitaet Stuttgart, ITBGermany",256,478.4,784.9,
340,"SuperDome 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",256,470.9,768.0,
341,"Cray X1,                 Cray/HPE                Instituto Nacional de MeteorologiaSpain",40,468.38,512.0,
342,"ASCI Blue-Pacific CTR, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",1344,468.2,892.4,
343,"SuperDome 875 MHz/HyperPlex,                 HPE                Morse ComputerUnited Kingdom",224,468.1,784.0,
344,"Fire 15K 1.05 GHz,                 Oracle                University of CambridgeUnited Kingdom",300,468.1,630.0,
345,"Fire 15K 1.05 GHz,                 Oracle                University of CambridgeUnited Kingdom",300,468.1,630.0,
346,"Fire 15K 1.05 GHz,                 Oracle                University of CambridgeUnited Kingdom",300,468.1,630.0,
347,"pSeries 690 Turbo 1.3GHz,                 IBM                IKONUnited States",160,468.0,832.0,
348,"ORIGIN 3000 600 MHz,                 HPE                GovernmentUnited States",512,466.0,614.4,
349,"ORIGIN 3000 600 MHz,                 HPE                GovernmentUnited States",512,466.0,614.4,
350,"ORIGIN 3000 600 MHz,                 HPE                GovernmentUnited States",512,466.0,614.4,
351,"ORIGIN 3000 600 MHz,                 HPE                GovernmentUnited States",512,466.0,614.4,
352,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,466.0,614.4,
353,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,466.0,614.4,
354,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,466.0,614.4,
355,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,466.0,614.4,
356,"ORIGIN 3000 600 MHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",512,466.0,614.4,
357,"ORIGIN 3000 600 MHz,                 HPE                Norwegian University of Science and TechnologyNorway",512,466.0,614.4,
358,"SuperDome 875 MHz/HyperPlex,                 HPE                Otto VersandGermany",224,463.1,784.0,
359,"SuperDome 875 MHz/HyperPlex,                 HPE                Telkom SASouth Africa",224,463.1,784.0,
360,"xSeries Cluster Xeon 2.8 GHz - Myrinet,                 IBM                IBMUnited States",128,450.0,716.8,
361,"SuperDome 750 MHz/HyperPlex,                 HPE                BMW AGGermany",256,449.4,768.0,
362,"SuperDome 750 MHz/HyperPlex,                 HPE                Centrica PlcUnited Kingdom",256,449.4,768.0,
363,"SuperDome 750 MHz/HyperPlex,                 HPE                Hewlett-PackardUnited States",256,449.4,768.0,
364,"SuperDome 750 MHz/HyperPlex,                 HPE                Wachovia CorporationUnited States",256,449.4,768.0,
365,"SR8000/64,                 Hitachi                Tsukuba Advanced Computing Center - TACC/AISTJapan",64,449.0,512.0,
366,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Washington UniversityUnited States",168,448.19,940.8,
367,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet,                 IBM                Washington University, Genome Sequencing CenterUnited States",168,448.19,940.8,
368,"T3E1200,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,447.0,648.0,
369,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
370,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
371,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
372,"SP Power3 375 MHz,                 IBM                Financial InstitutionHong Kong",424,441.0,636.0,
373,"xSeries Cluster Xeon 2.8/2.4 GHz - Gig-Ethernet,                 IBM                University of North CarolinaUnited States",224,439.3,1209.6,
374,"SuperDome 750 MHz/HyperPlex,                 HPE                SberBankRussia",256,438.6,768.0,
375,"xSeries Cluster Xeon 2.4 GHz - Gig-E,                 IBM                Petroleum Company (A)United States",260,437.73,1248.0,
376,"pSeries 655 Turbo 1.5 Ghz GigEth,                 IBM                IBMUnited States",128,434.13,768.0,
377,"pSeries 690 Turbo 1.5 Ghz GigEth,                 IBM                Singapore Airlines LimitedSingapore",128,434.13,768.0,
378,"SuperDome 750 MHz/HyperPlex,                 HPE                BelgacomBelgium",256,432.6,768.0,
379,"SuperDome 750 MHz/HyperPlex,                 HPE                GovernmentUnited Kingdom",256,432.6,768.0,
380,"SuperDome 750 MHz/HyperPlex,                 HPE                GovernmentUnited Kingdom",256,432.6,768.0,
381,"SuperDome 750 MHz/HyperPlex,                 HPE                Sprint PCSUnited States",256,432.6,768.0,
382,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                GovernmentUnited States",176,430.0,915.2,
383,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                Safelite GlassUnited States",176,430.0,915.2,
384,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                US DefenseUnited States",176,430.0,915.2,
385,"SKIF K-500 - Pentium4 Xeon 2.8 GHz, SCI 3D,                 Self-made                United Institute of Informatics ProblemsBelarus",128,423.6,716.8,
386,"PowerEdge 2650, 2.8 GHz, Gig Ethernet, Rocks,                 DELL EMC                Center for Theoretical Biological Physics/UCSDUnited States",160,423.0,896.0,
387,"Cray X1,                 Cray/HPE                GovernmentCanada",36,422.1,460.8,
